Title,CompanyDetails,JobDetails,JobDescription,JobSkills
Data Engineer,"Dempsey Resources Management Inc · Pasig, National Capital Region, Philippines 5 months ago · 1 applicant",On-site Full-time Entry level,"About the job
This job is sourced from a job board. Learn More
Proficiency in SQL and at least one programming language, such as Python, Java, or C++

Proficiency in data modeling and ETL (extract, transform, load) processes

Familiarity with cloud computing platforms, such as Microsoft Azure

Experience with data storage technologies, such as relational databases, NoSQL databases, and data lakes

Ability to design and maintain data pipelines

SALARY RANGE: 70-75K

WORK SCHEDULE: M-F 9-6 HYBRID

WORK LOCATION: PASIG CITY",
Senior Data Engineer,"LENA - Lately, Everything Needs Analytics · Quezon City, National Capital Region, Philippines 1 week ago · 0 applicants",On-site Full-time Associate,"About the job
This job is sourced from a job board. Learn More
We are looking for bright and talented Senior Data Engineers to join our dynamic team here at LENA.

As a Senior Data Engineer, you are responsible for the development, implementation, and maintenance of systems and processes that convert raw data to actionable, clean, and consistent information for downstream consumers. This job position focuses on keeping data architectures as abstract and straightforward as possible.

Tasks May Include

Managing data engineering lifecycles through off-the-shelf products, managed services, and tools;
Implementing data warehouses, data lakes, and data meshes;
Developing data models relevant to the core domain of the client;
Designing and developing orchestration of data engineering lifecycles;
Reviewing and providing insight to architectural decision records for different systems that generate data;
Transforming existing data structures for efficient analytical workflows;
Serving data for downstream consumers, such as analytics and ML;
Providing mentorship and training for data engineering; and
Collaborating closely with partners and customers (upstream and downstream) to understand their data, design data structures, and provide functionality that is beneficial to the project.

As part of a new team, you will help lay the culture and technical foundation for the team. You will enjoy growth opportunities working alongside a team that encourages intellectual excitement and a startup working environment. Furthermore, you will support the growth of your team members through mentorship and collaboration. You will have the opportunity to engage with clients and improve in communication, leadership and management skills.

Minimum Qualifications

Minimum of 5 years' experience as a software engineer, database administrator, data engineer, data science, or related fields
Deep understanding of the different stages of the data engineering lifecycle (Generation, Storage, Ingestion, Transformation, Serving)
General understanding on the undercurrents across the data engineering lifecycle (Security, Data Management, DataOps, Data Architecture, Orchestration, Software Engineering)
Advanced level of SQL, and good understanding of NoSQL
Intermediate level of Python programming, bash, Spark
Good understanding of object-oriented programming and functional programming
Intermediate level of orchestration (e.g., Airflow, Dagster, etc.)
Intermediate understanding of data warehousing and data modeling techniques, such as Kimball or Data Vault
Intermediate understanding of distributed file systems, and processing data on such systems

Experience/Knowledge On The Following Is An Advantage

JVM Language (Java, Scala)
AWS (Glue, Step Functions, S3, Redshift, etc.)
Data Structures (Hash Indexes, SSTables, LSM-Trees, B-Trees, etc.)
Data Tools and Frameworks (Kafka, Great Expectations, Apache Iceberg, Hive, etc.)
Data/Software Architecture (Distributed Systems, System Design, Event-Driven Architecture, Infrastructure-as-code, etc.)
SWE Best Practices (Agile, DevOps, Testing, Clean Code, TDD, DDD, etc.)
Modern Data Stack (ETL tools, Metadata management, Data Transformation frameworks, etc.)","Data Architecture
Add,Data Engineering
Add,Data Modeling
Add,Data Models
Add,Data Science
Add,Databases
Add,Functional Programming
Add,Java Virtual Machine (JVM)
Add,SQL
Add,Scala
Add,"
Senior Data Engineer,"InCorp Talent Solutions - Philippines · Muntinlupa City, National Capital Region, Philippines 6 months ago · 3 applicants",On-site Full-time Mid-Senior level,"About the job
Description
Build and maintain efficient data infrastructure/architecture by designing and implementing data ingestion solutions using data management technologies.
Design and optimize data models.
You are expected to work with data scientists and data analysts in getting analytical data and deep learning models production ready.
Investigate and research data quality and integrity from data sources.
Develop and maintain data platforms and ETLs.
Coaching and mentoring junior data engineers to be more effective individual contributors.
Qualifications
Applicant must be a PERMANENT RESIDENT in the Philippines
Graduate of any science or business bachelor’s degree or a STEM degree
2-4 years of data engineer experience or 3-5 years of software development
You are data-driven, innovative, problem-solver with analytical mindset and critical thinker.
You are keen on data technologies and picking up new skills and tools along the way.
Strong SQL expertise, optimizing complex joins and database concepts.
Strong programming development experience in languages like Python or similar.
Knowledge in version controls such as Git.
Experience working in Data Warehouse and Data Lake.
Experience in data engineering tools like Hadoop, Spark, BigQuery, Airflow, etc. AWS and Data Platform experience with the following: Kinesis, Redshift, Glue, S3.
Contacts

To apply for this job email your details to","Amazon Redshift
Add,Data Engineering
Add,Data Models
Add,Data Quality
Add,Data Warehousing
Add,Databases
Add,Extract, Transform, Load (ETL)
Add,Problem Solving
Add,SQL
Add,Software Development
Add,"
Data Center and Facilities Engineer,"Bastion, Inc. · Makati, National Capital Region, Philippines 2 months ago · 7 applicants",On-site Full-time Entry level,"About the job
This job is sourced from a job board. Learn More
Responsibilities

Oversee all aspects of the data center and office facility critical physical infrastructure. Ensure that all work performed within the space is done to high quality and without impact to internal/external customers

Serve as a technical resource in data centers.

Assist in the overall operation and maintenance of all electrical, mechanical, and HVAC equipment within the data center and office facility.

Acts as front line when it comes to hands-on electrical and mechanical equipment troubleshooting.

Maintain, operate, and troubleshoot mission-critical data center and office facility equipment including electrical support equipment such as stand-by diesel generators and related fuel systems, electrical systems that include but not limited to switchgear, UPS units, fire suppression systems, building automation systems, and general facilities equipment.

Engage in improvement projects, often requiring reaching out to a variety of support teams and drive them from conception to completion.

Coordinates daily with a multitude of third-party vendors ensuring adherence to contracted SLAs

Routinely operate as the afterhours on-call Data Center Facility Manager for the data centers in the region. This will include responding to any issues within the data centers and managing the investigation, mitigation, and recovery of the issue(s).

Familiar with Structured Cabling system and its related components

Assist on cabling request and ensure quality Structured Cabling installation through close supervision of cabling installer.

Qualifications

Bachelor’s / College degree in Electrical or equivalent

MUST be a Licensed Engineer

Possess at least 3-5 years of relevant experience in the field.

Advanced skills with ACAD and Visio, and proficiency with Microsoft Office Suite (Access, PowerPoint, Word, Outlook, Explorer)

Excellent oral and written communication skills with cross-disciplinary team members and clients

Ability to work with and be supported by other senior engineers for guidance

Willing to do fieldwork and be assigned on a shifting schedule.

Amenable to work in Makati","ACAD
Add,Cabling
Add,Communication
Add,Facilities Engineering
Add,Field Work
Add,From Conception to Completion
Add,Preventive Maintenance
Add,Structured Cabling
Add,Troubleshooting
Add,Written Communication
Add,"
Big Data Engineer - Makati / Ortigas / Naga/ Taytay / San Mateo,"Neksjob Philippines · Makati, National Capital Region, Philippines 2 months ago · 0 applicants",On-site Full-time Entry level,"About the job
This job is sourced from a job board. Learn More
Big Data Engineer

Salary Range: PHP70,000 - PHP90,000/month

Third Shift 2 AM - 11 AM MNL) Weekends(Saturday-Wednesday;Thursday & Friday: OFF)

Preferred Work Location: Makati / Ortigas / Naga/ Taytay / San Mateo

Responsibilities

Imagine having the opportunity to join an organization that is committed to your professional growth and development.

You will be a part of our amazing team where you will have an opportunity to work with other like-minded and passionate individuals in an environment where it is fun, fast paced, exciting and ever changing.

You Will Have An Opportunity To

Support data pipelines within and BI Hadoop production environments

Support and troubleshoot technical problems within BI GCP and BI Hadoop environments

Share technical expertise with the team and provide recommendations for best practices.

Support production processes within BI teams

Support outages, delays & major deployments within the BI environment.

Qualifications

Minimum Required Skills & Experience:

You will be a great fit on our team if…

 University Degree in Software/Computer Engineering, Computer Science
 3+ years of industry experience working with complex ETLs and relational databases.
 Hands-on experiences working with GCP technologies like Cloud DataFlow, Cloud DataProc, Cloud Composer, Cloud DataFusion.
 Big Data and unstructured data technologies including HDFS, Spark, Map Reduce, Hive, Impala, Cloudera, NoSQL, Oozie, Sqoop
 Advanced knowledge and experience with SQL and relational databases such as Teradata, ORACLE, SQL Server.
 Have experience working with Python and Java.
 Demonstrated analytical and problem-solving skills and experience in developing Big Data ingestion frameworks or experience in working with data ingestion tools.
 Able to troubleshoot code written by other people, including understanding the business logic implemented and ensuring the code is optimal.
 Able to prioritize, multitask and execute tasks in a high-pressure environment.
 Strong verbal and written communication skills is required.
 Collaborative spirit to share learnings and knowledge with peers.

Qualification/ Requirements:

 Experience with Big Data and unstructured data technologies including HDFS, Spark, Map Reduce, Hive, Impala, Cloudera, NoSQL, Oozie, Sqoop.
 Have familiarity with Google technologies and have experience working on the framework.
 Have a degree in Computer Science, Linguistics, or any similar programs.
 Excellent communication skills
 Proficient in MS Applications
 Able to work in a night shift and flexible schedule. Enjoy the following benefits:

Work on site set up

Competitive Salary, Pay per performance, and bonuses!

HMO upon day 1 + 2 dependents free

6 months paid maternity/paternity leave

Group life Insurance and so much more!

If you’re ready to take the next step in your career, APPLY NOW!","Big Data
Add,Data Ingestion
Add,Google Cloud Platform (GCP)
Add,Google Technologies
Add,High Pressure
Add,Relational Databases
Add,SQL
Add,Sqoop
Add,Teradata
Add,Written Communication
Add,"
Big Data Engineer - Naga City,"Neksjob Philippines · Naga, Bicol Region, Philippines 2 months ago · 2 applicants",On-site Full-time Entry level,"About the job
This job is sourced from a job board. Learn More
Big Data Engineer

Salary Range: PHP70,000 - PHP90,000/month

Third Shift 2 AM - 11 AM MNL) Weekends(Saturday-Wednesday;Thursday & Friday: OFF)

Responsibilities

Imagine having the opportunity to join an organization that is committed to your professional growth and development.

You will be a part of our amazing team where you will have an opportunity to work with other like-minded and passionate individuals in an environment where it is fun, fast paced, exciting and ever changing.

You Will Have An Opportunity To

Support data pipelines within and BI Hadoop production environments

Support and troubleshoot technical problems within BI GCP and BI Hadoop environments

Share technical expertise with the team and provide recommendations for best practices.

Support production processes within BI teams

Support outages, delays & major deployments within the BI environment.

Qualifications

Minimum Required Skills & Experience:

You will be a great fit on our team if…

 University Degree in Software/Computer Engineering, Computer Science
 3+ years of industry experience working with complex ETLs and relational databases.
 Hands-on experiences working with GCP technologies like Cloud DataFlow, Cloud DataProc, Cloud Composer, Cloud DataFusion.
 Big Data and unstructured data technologies including HDFS, Spark, Map Reduce, Hive, Impala, Cloudera, NoSQL, Oozie, Sqoop
 Advanced knowledge and experience with SQL and relational databases such as Teradata, ORACLE, SQL Server.
 Have experience working with Python and Java.
 Demonstrated analytical and problem-solving skills and experience in developing Big Data ingestion frameworks or experience in working with data ingestion tools.
 Able to troubleshoot code written by other people, including understanding the business logic implemented and ensuring the code is optimal.
 Able to prioritize, multitask and execute tasks in a high-pressure environment.
 Strong verbal and written communication skills is required.
 Collaborative spirit to share learnings and knowledge with peers.

Qualification/ Requirements

 Experience with Big Data and unstructured data technologies including HDFS, Spark, Map Reduce, Hive, Impala, Cloudera, NoSQL, Oozie, Sqoop.
 Have familiarity with Google technologies and have experience working on the framework.
 Have a degree in Computer Science, Linguistics, or any similar programs.
 Excellent communication skills
 Proficient in MS Applications
 Able to work in a night shift and flexible schedule. Enjoy the following benefits:

Work on site set up

Competitive Salary, Pay per performance, and bonuses!

HMO upon day 1 + 2 dependents free

6 months paid maternity/paternity leave

Group life Insurance and so much more!

If you’re ready to take the next step in your career, APPLY NOW!","Data Ingestion
Add,Databases
Add,Google Cloud Platform (GCP)
Add,Java
Add,Python (Programming Language)
Add,Relational Databases
Add,SQL
Add,Sqoop
Add,Teradata
Add,Written Communication
Add,"
Senior Data Engineer,"QBE Insurance · Manila, National Capital Region, Philippines 5 months ago · 43 applicants",Hybrid Full-time Mid-Senior level,"About the job
Primary Details

Time Type: Full time



Worker Type: Employee

Job Description Summary

Responsible as a team member for assembling and gathering complex data sets that meet business requirements for Machine Learning and Data Science. Optimising ETD(Extraction, Transformation, Loading) and cleaning of Data.

Primary Responsibilities


 Create and maintain optimal data pipeline architecture
Assemble complex data sets that meet business requirements.
Data cleaning and normalization
Identifying proper data features that will increase models accuracy
Optimise extraction, transformation, and loading of data
Create data tools for analytics and machine learning team members that assist them in optimizing their model



Required Education


 Bachelor's Degree or equivalent combination of education and work experience



Required Experience


 2 years relevant experience



Preferred Competencies/Skills


 Advanced working SQL knowledge and experience working with relational databases, query authoring (SQL) as well as working familiarity with a variety of databases
Experience building and optimizing data pipelines, architectures and datasets
Strong analytic skills related to working with unstructured datasets
A successful history of manipulating, processing and extracting value from large disconnected datasets.
Conceptual knowledge/background in Agile (Scrum) practice



Preferred Experience


 At least 2 years of experience in modeling system, and statistical and probabilistic analysis



Preferred Knowledge


 BSc in Computer Science, Mathematics, Statistics or similar field; Master’s degree is a plus



How to Apply:

To submit your application, click ""Apply"" and follow the step by step process.

Equal Employment Opportunity:

QBE is an equal opportunity employer and is required to comply with equal employment opportunity legislation in each jurisdiction it operates.","Analytical Skills
Add,Analytics
Add,Business Requirements
Add,Data Cleaning
Add,Data Engineering
Add,Databases
Add,Datasets
Add,Extract, Transform, Load (ETL)
Add,Modeling
Add,Query Writing
Add,"
Data Engineer-Business Intelligence,"IBM · Quezon City, National Capital Region, Philippines 1 week ago · 11 applicants",On-site Full-time,"About the job
676066BR

Introduction

In this role, you'll work in one of our IBM Consulting Client Innovation Centers (Delivery Centers), where we deliver deep technical and industry expertise to a wide range of public and private sector clients around the world. Our delivery centers offer our clients locally based skills and technical expertise to drive innovation and adoption of new technology.

A career in IBM Consulting is rooted by long-term relationships and close collaboration with clients across the globe.

You'll work with visionaries across multiple industries to improve the hybrid cloud and AI journey for the most innovative and valuable companies in the world. Your ability to accelerate impact and make meaningful change for your clients is enabled by our strategic partner ecosystem and our robust technology platforms across the IBM portfolio; including Software and Red Hat.

Curiosity and a constant quest for knowledge serve as the foundation to success in IBM Consulting. In your role, you'll be encouraged to challenge the norm, investigate ideas outside of your role, and come up with creative solutions resulting in ground breaking impact for a wide network of clients. Our culture of evolution and empathy centers on long-term career growth and development opportunities in an environment that embraces your unique skills and experience.

Your Role and Responsibilities

Design, build and manage solutions using Web-based BI reporting technology that offers personalized features, such as allowing users to drill down into the content of a report using a menu and comes with an intuitive design kit. Includes integration between Business Intelligence Platforms, which will allow users to toggle easily between reporting and analysis tasks. The reports can be distributed over the Web, via e-mail or through a portal or file server. Skills include: Business intelligence, Cognos, Reporting, Actuate, MicroStrategy, Dashboards, Tableau, Click, Scorecards. PH_DIGhotjobs

Required Technical and Professional Expertise

Must Have Skills


Experience in Tableau
Data Visualization and manipulation
Creating Tableau Dashboards
Maintaining and monitoring Tableau dashboards server
Experience in Power BI and Azure

Preferred Technical And Professional Expertise

Nice to have:


Azure


About Business Unit

IBM Services is a team of business, strategy and technology consultants that design, build, and run foundational systems and services that is the backbone of the world's economy. IBM Services partners with the world's leading companies in over 170 countries to build smarter businesses by reimagining and reinventing through technology, with its outcome-focused methodologies, industry-leading portfolio and world class research and operations expertise leading to results-driven innovation and enduring excellence.

Your Life @ IBM

In a world where technology never stands still, we understand that, dedication to our clients success, innovation that matters, and trust and personal responsibility in all our relationships, lives in what we do as IBMers as we strive to be the catalyst that makes the world work better.

Being an IBMer means you’ll be able to learn and develop yourself and your career, you’ll be encouraged to be courageous and experiment everyday, all whilst having continuous trust and support in an environment where everyone can thrive whatever their personal or professional background.

Our IBMers are growth minded, always staying curious, open to feedback and learning new information and skills to constantly transform themselves and our company. They are trusted to provide on-going feedback to help other IBMers grow, as well as collaborate with colleagues keeping in mind a team focused approach to include different perspectives to drive exceptional outcomes for our customers. The courage our IBMers have to make critical decisions everyday is essential to IBM becoming the catalyst for progress, always embracing challenges with resources they have to hand, a can-do attitude and always striving for an outcome focused approach within everything that they do.

Are you ready to be an IBMer?

About IBM

IBM’s greatest invention is the IBMer. We believe that through the application of intelligence, reason and science, we can improve business, society and the human condition, bringing the power of an open hybrid cloud and AI strategy to life for our clients and partners around the world.Restlessly reinventing since 1911, we are not only one of the largest corporate organizations in the world, we’re also one of the biggest technology and consulting employers, with many of the Fortune 50 companies relying on the IBM Cloud to run their business. At IBM, we pride ourselves on being an early adopter of artificial intelligence, quantum computing and blockchain. Now it’s time for you to join us on our journey to being a responsible technology innovator and a force for good in the world.

Location Statement

For additional information about location requirements, please discuss with the recruiter following submission of your application.

Being You @ IBM

IBM is committed to creating a diverse environment and is proud to be an equal-opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, gender, gender identity or expression, sexual orientation, national origin, caste, genetics, pregnancy, disability, neurodivergence, age, veteran status, or other characteristics. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status.","Analytics
Add,Dashboards
Add,Data Analytics
Add,Data Engineering
Add,Data Science
Add,Data Visualization
Add,Extract, Transform, Load (ETL)
Add,MicroStrategy
Add,Microsoft Azure
Add,Tableau
Add,"
Data Engineer,"MONEYME · Pasig, National Capital Region, Philippines 2 weeks ago · 11 applicants",Hybrid Full-time Entry level,"About the job
About MONEYME:

MONEYME is a founder-led digital lender and Certified B Corporation™. We challenge the traditional ways of credit and simplify the borrowing experience with digital-first experiences that meet the needs of modern consumers. We offer a range of fast, flexible, and competitively priced products that span our customers’ credit lifecycle, including personal loans, credit cards, and car loans. We deliver unrivalled customer experiences powered by smart technology, speed and efficiency.

We are for ambitious Australians that expect more from life and the companies they engage with. We uphold a strong ethos of sustainability and hold ourselves accountable to the high standards of the B Corp movement. Our culture is energetic and driven, and we continually challenge the status quo… we’re nothing like your traditional finance institution. We have recently been certified as a B Corp and a Great Place To Work. We’re proud to have built a culture where people feel heard, cared for, and empowered to push boundaries. We wouldn’t be able to continually improve and grow as a company without our diverse and exceptional team.

What we are looking for:

We are seeking a talented and motivated Data Engineer to join our dynamic team, reporting to the Business Intelligence Lead. As a key member of the Data Intelligence team, you will play a crucial role in designing, implementing, and maintaining our data infrastructure, with a focus on Azure Synapse and Power BI.

Responsibilities will include:

Designing, developing, and maintaining scalable and efficient data pipelines within Azure Synapse, Power BI, and AWS Data Pipeline Service
Building scripts in Python and/or SQL for data processing and analysis purposes
Implementing data quality checks and ensuring data integrity throughout the ETL process
Monitoring and optimizing the performance of data pipelines, identifying and resolving bottlenecks
Implementing best practices for data warehousing and Power BI development to ensure optimal system performance
Supporting the Data Intelligence Team in key business projects by performing data reconciliation and validation
Collaborating with cross-functional teams (primarily Technology and Product) to understand changes and ensure up-to-date data integration from various sources
Documentation of data engineering processes, data models, and best practices
Sharing knowledge and insights with team members to foster a collaborative and learning-oriented environment. Presenting ideas and relevant research to help enhance current solutions and processes

To be successful for this role the following skills and experiences are desired/required:

Must have:

Bachelor’s degree in computer science, Information Technology, or a related field.
Experience in building end to end solution using Azure Synapse Analytics or other cloud services
Proven experience with cloud services such Azure or AWS
Intermediate to advance proficiency in SQL for data processing and data analysis
Proficiency in Python for data processing and data analysis
Excellent problem-solving skills, combined with accuracy and attention to detail
Strong team collaboration and communication skills
The ability to work under pressure and adapt to change.
Excellent time management skills.

Good to have:

Experience or knowledge in designing a data lake or data warehouse (Data Architecture)
Familiarity with data modeling and schema design
Knowledge of using BI tools (e.g., PowerBI, Tableau, QlikView, Google Data Studio)
Knowledge of best practices in data governance and security
Familiarity with version control systems (e.g., Azure Dev Ops, Git Hub, CI/CD)
Experience working within the Fintech industry 
Certifications and trainings related to data engineering and Power BI is a plus.

What's in it for you:

MONEYME’s employees and culture are core to who we are. We know that without a high-performing and engaged Team MONEYME, we will not achieve our ambitious goals for the future. We are proud to offer a collaborative and fun work environment.

Some of the benefits & perks we offer for all our employees in Manila are:

HMO on Day 1 + 1 free dependent
15 days of vacation leaves and 15 days of sick leave
1 birthday leave
Health and wellbeing initiatives like weekly sports activities and MONEYME Olympics
Fun filled company activities - summer outings, team building, team lunch or dinner, Halloween event, year-end party and so much more!
Complimentary snacks in the office
MONEYME Merchandise - hoodie, T-shirt, tumbler, notebook, and id lace
Quarter champion awards & reward trips

At MONEYME we believe in rewarding hard work. When the business is winning, so are you and we’re always investing in our employees to lead new projects and develop people’s careers. We have quarterly awards, events, bonuses and more.

MONEYME Limited is an equal opportunity employer and we value diversity, equity, and inclusion. We are committed to creating a diverse and inclusive workplace and encourage applicants from all backgrounds to apply. We believe that the unique contribution of our employees is a key driver of our success. We stand together – our diversity and inclusion give us an edge.","Data Analysis,Communication
Add,Computer Science
Add,Data Analytics
Add,Data Engineering
Add,Data Modeling
Add,Data Models
Add,Data Quality
Add,Extract, Transform, Load (ETL)
Add,Problem Solving
Add,"
"SQL Developer (SQL, SSIS/SSAS)",Arch Global Services (Philippines) Inc. · Philippines Reposted 2 weeks ago · 157 applicants,Remote Full-time Mid-Senior level,"About the job
Job Summary

The Software Engineer (Mid to Senior Level) - develops, implements, and maintains software solutions that enable business operations to realize company goals & objectives. The incumbent performs analysis, design, coding, debugging, testing, and support of software applications. May be assigned to develop new applications/systems, enhance/upgrade existing systems or provide production support. He/she works independently on moderately complex projects, receiving only general direction. May provide assistance and direction to less experienced peers. 

Job Responsibilities:

Works with the Agile Program Manager (APM), Digital Product Manager (DPM), and Business Systems Analyst (BSA) to accurately capture stakeholder requests and system specifications and translate them into engineering artifacts, which typically include design specifications, source code, test scripts and test results. 
Coordinates with software architects and Software engineer IVs to ensure that the engineering realization is in accordance with Enterprise Architecture principles and software development best practices. 
As part of Agile teams, completes software development work which includes application design, coding, code review and testing. Keeps Agile team and APM apprised of project status.
Offers suggestions to stakeholders on devising effective and efficient approaches to achieve project and program objectives. 
Manages engineering risks by proactively tracking and communicating issues, and devising methods to mitigating them. 
Liaises with other project and program areas to coordinate interdependencies and resolve issues. 
Supports business units in the resolution of in-depth user questions and issues following production support process and SLA’s. 
Maintains a working knowledge of new technology and software engineering standards, practices and tools. 
Provides input to APM/DPM in creation of Product Roadmap, High Level Estimates
Collaborates with IT management to define and develop documentation & engineering artifact standards, guidelines, processes, and templates


Required Skills:
SQL
SSIS / SSAS

Desired Skills:
Snowflake
PowerBI

Educational Background:
Required knowledge and skills would typically be acquired through a Bachelor’s degree in computer science, business, or related field plus 3 to 5 years of related experience","Microsoft SQL Server
Add,SQL Server Analysis Services (SSAS)
Add,SQL Server Integration Services (SSIS)
Add,"
BI Data Engineer II,Concentrix · Metro Manila Reposted 1 week ago · 31 applicants,On-site Full-time Entry level,"About the job
Job Title:

BI Data Engineer II

Job Description

Location:

PHL Work-at-Home NCR QC

Language Requirements:

Time Type:

Full time

If you are a California resident, by submitting your information, you acknowledge that you have read and have access to the Job Applicant Privacy Notice for California Residents

R1409641","Analytics
Add,Data Modeling
Add,Data Warehousing
Add,Databases
Add,Extract, Transform, Load (ETL)
Add,SQL Server Analysis Services (SSAS)
Add,"
L1 Site Reliability Engineer,"Maya · Mandaluyong, National Capital Region, Philippines 2 weeks ago · 52 applicants",Hybrid Full-time Entry level,"About the job
Job Opportunity:

24x7 (12x4) shifting schedule 
Investigate & resolve incidents & escalations or fulfill requests 
Communicate service interruption / degradation or system maintenances to internal & external customers 
Assess production changes 
Write custom service checks & detect events 
Analyze the system & be able to arrest errors & address gaps to the processes 
Build dashboards & reduce overhead to operations 
Collaborate effectively with other business units 

Job Responsibilities:

The engineer should be able to identify gaps, investigate & resolve problems within SLA 
The engineer should be able to manage the incidents & request fulfillments within SLA 
The engineer should be able to come up with ideas & solution that will help improve operational processes (incident detection, resolution, prevention, etc) 
The engineer should be able to help keep the system error & downtime to a minimum 
The engineer should be able to build custom service checks & dashboards 
The engineer should be able to assess production changes & anticipate potential issues 
The engineer should be able to automate process handling 
The engineer should be able to ensure all scheduled tasks or batch jobs were completed without issues 

Job Qualifications:

At least a Bachelor’s degree in Computer Science 
At least 3 years of experience in IT Operations & Service Management 
Experience in Splunk searching is an advantage 
At least 1 year experience in managing AWS cloud resources 
At least 2 year experienced in process automation 
Knowledge in Linux, IT Security & PCIDSS","Amazon Web Services (AWS)
Add,Bash
Add,Computer Science
Add,DevOps
Add,ITIL
Add,Linux
Add,Perl
Add,SQL
Add,Splunk
Add,Windows
Add,"
Machine Learning Engineer,"UST · Taguig, National Capital Region, Philippines 1 week ago · 29 applicants",Hybrid Full-time Mid-Senior level,"About the job
Essential Duties and Responsibilities:
Develop and maintain a platform that automates the end-to-end machine learning lifecycle, from data ingestion to model deployment and monitoring
Implement best practices for code quality, testing, version control, and documentation
Troubleshoot and resolve issues related to model performance, reliability, and security
Optimize model training and inference pipelines for speed, efficiency, and scalability
Collaborate with data scientists, data engineers, and cloud platform engineers to integrate machine learning models into existing systems and applications
Stay updated with the latest trends and technologies in machine learning, data science, Artificial Intelligence, and ML Operations
Work with external partners to build a robust and scalable support model for ML models
 Requirements:
Bachelor’s Degree in Computer Science, Engineering, Mathematics, or related field
5+ years of experience in machine learning, data engineering, and software engineering
3+ years of experience developing and deploying machine learning models, preferably using Databricks
2+ years of experience leveraging tools like Azure Data Factory for data engineering
 Nice to Have:
Proficient in Python and at least one of the following languages: R, Scala, Java, or C++
Experience with machine learning frameworks and libraries such as TensorFlow, PyTorch, Scikit-learn, or Keras
Experience with cloud platforms and services providers, preferably Azure and Google Cloud Platform
Experience with Azure AI services 
Experience with DevOps tools and methodologies such as Git, Docker, Kubernetes, CI/CD, or Terraform
Knowledge of machine learning concepts and techniques such as supervised, unsupervised, and reinforcement learning, deep learning, natural language processing, computer vision, or recommender systems","Artificial Intelligence (AI)
Add,C++
Add,Machine Learning
Add,Natural Language Processing (NLP)
Add,Python (Programming Language)
Add,"
Enterprise Architect,"Cebu Pacific Air · Pasay, National Capital Region, Philippines Reposted 1 week ago · 73 applicants",Hybrid Full-time Mid-Senior level,"About the job
Department

ENTERPRISE ARCHITECTURE

Employee Type

Probationary

Cebu Pacific is always up for new challenges, enabling our teams to stay at the forefront of Technological innovations. Pursuing a career in IT at Cebu Pacific will expose you to a highly visible team, who is known to deliver solutions for business analytics, data architecture, technology engineering, project management, IT security, etc. As we continue to journey through this path of recovery and rebuild, we are in search for the right JUAN who share our values of breaking boundaries, never fearing failure or mistakes but rather always in the pursuit of new ideas and better solutions.

Apply today and be JUAN of the game changers of the Philippines’ leading airline, Cebu Pacific as an Enterprise Architect.

Primary Responsibilities :

 Define, document, and communicate Cebu Pacific's IT strategy to key stakeholders. 
 Lead the development and governance of enterprise architecture to align with the IT strategy. 
 Ensure that the enterprise architecture supports the long-term goals and objectives of the organization. 
 Ensure compliance with architectural standards, policies, and best practices. 
 Establish and maintain governance processes to review and approve architectural decisions. 
 Monitor and enforce adherence to architectural guidelines throughout project lifecycles 

Basic Qualifications:

 Must have a degree in Computer Science, MIS, Engineering, Networking or related discipline. 
 Should have at least 7-8 years of work experience related to Enterprise Architecture and strategy definition. 
 Should be familiar with Data Architecture, Cloud Architecture, Service Delivery, etc. 

Be JUAN of us and together, let's make moments happen.

 Note: This position is for an Individual Contributor and will be based in Pasay City, Metro Manila but currently follows a hybrid workplace flexibility arrangement. 

Experience Range Range (Years)

5 - 10 years

Job posted on

2023-10-18","Application Architecture
Add,Architecture
Add,Communication
Add,Computer Science
Add,Enterprise Architecture
Add,IT Strategy
Add,Management Information Systems (MIS)
Add,Networking
Add,Service-Oriented Architecture (SOA)
Add,Strategy
Add,"
