Title,CompanyDetails,JobDetails,JobDescription,JobSkills
Data Engineer,"Arch Capital Services LLC · Quezon City, National Capital Region, Philippines 2 months ago · 0 applicants",On-site Full-time Entry level,"About the job
Strategic Analytics is a growing team at Arch. The team develops innovative predictive models and analytical tools to improve profitability and growth. This position will help support the data engineering needs across a growing portfolio of high-profile analytics projects by developing complex data structures and pipelines leveraging a diverse set of tools and languages. This includes the following cloud based technologies: Databricks, Snowflake, Spark, Python and Azure Data Factory. As a key member of the Strategic Analytics team, you will advance our data engineering capabilities helping the team analyze data faster. 
  Work closely with predictive modelers to assemble large, complex data sets that help solve business problems and increase profitability 
Perform data manipulation and transformation using SQL and Python 
Identify, design, and implement internal process improvements: automating manual processes and optimizing data pipelines
Discover and explore new sources of data with curiosity and creativity
Create and maintain optimal data pipeline architecture
Author detailed and comprehensible documentation of data pipelines and technical solutions
Ensure data quality and completeness
  Advanced working SQL knowledge and experience working with relational databases, query authoring
A successful history of manipulating, processing and extracting value from large, disconnected datasets
Ideally, 3+ years of experience in a Data Engineer role or equivalent using SQL and/or Python
Good organizational skills and attention to detail
Excellent critical thinking skills to flag complex data challenges
Experience with cloud technologies and Python is a plus
Comfortable working in fast paced, highly collaborative environment
Ability to effectively communicate to different target audiences","Communication
Add,Critical Thinking
Add,Data Engineering
Add,Data Manipulation
Add,Data Quality
Add,Databases
Add,Organization Skills
Add,Python (Programming Language)
Add,Query Writing
Add,SQL
Add,"
Site Reliability Engineer,"Nasdaq · Taguig, National Capital Region, Philippines 1 week ago · 16 applicants",Hybrid Full-time,"About the job
Nasdaq has been a technology leader throughout its fifty-year tenure, developing the market infrastructure that underpins its global exchanges. Currently, 130+ marketplaces around the world leverage Nasdaq’s technology. Our technology can support multiple types of marketplaces including traditional capital markets, as well as new marketplaces such as cryptocurrency, real estate, carbon credits, and more.

We now seek a highly motivated System Reliability Engineer to join our technical operations team, to further grow our presence in the Asia-Pacific region. We offer a competitive salary, comprehensive benefits, and a dynamic work environment.

What We Do

Nasdaq has a long history of delivering and running marketplaces on behalf of our clients “as-a-Service”. Our team is responsible for keeping these systems up and running. We take advantage of the power of cloud computing to scale - we also rely on traditional on-premises systems to cater to our client's needs.

We are a geographically distributed team working from five countries across North America, Europe, and Asia. This enables us to apply a follow-the-sun support model to improve work-life balance.

If you are a proactive self-starter with a passion for technology and have the interest to learn more about the financial industry, we encourage you to apply for this exciting opportunity.

Skills And Requirements

You can expect an autonomous but fast-paced work environment where you are recognized for your results and ability to drive things forward. Every day brings many opportunities to learn & grow and rewards with a global impact we create.

We will teach you Nasdaq’s in-house developed software and the way we work, but to make a good fit we believe the below resonates well with you:

Feel comfortable navigating and managing Linux and Kubernetes systems
Implement and maintain CI/CD pipelines using GitLab CI or other automation tools.
Design, build and support highly available and scalable cloud-based systems in AWS and/or Azure, as well as to implement them with Terraform.
Solid understating of Python, Perl, Bash, or any other scripting language.
Familiar with internet protocols and distributed systems.
Strong troubleshooting and problem-solving skills.
Excellent team player with ability to work collaboratively with colleagues of varying levels of experience.
Strong communication skills and ability to document technical solutions.
Participate in our teams on-call rotation to provide support for our systems during special occasions and weekends.

Benefits

This is a permanent full-time role based in Bonifacio Global City, Taguig following a hybrid work arrangement and an APAC day-shift schedule.

Among the benefits you will receive are a great compensation package, HMO coverage for you and your dependents, annual bonus, employee stock purchase plan, retirement plan, mentorship, wellness subscription plans, paid vacation and paid sick leave.

Come as You Are

Nasdaq is an equal opportunity employer. We positively encourage applications from suitably qualified and eligible candidates regardless of age, color, disability, national origin, ancestry, race, religion, gender, sexual orientation, gender identity and/or expression, veteran status, genetic information, or any other status protected by applicable law.

We will ensure that individuals with disabilities are provided reasonable accommodation to participate in the job application or interview process, to perform essential job functions, and to receive other benefits and privileges of employment. Please contact us to request an accommodation.","Communication
Add,Problem Solving
Add,Reliability
Add,Site Reliability Engineering
Add,Troubleshooting
Add,"
Lead Python Developer - AI Chatbot Innovation,Turing · Philippines 1 week ago · 15 applicants,Remote Full-time Associate,"About the job
A reputable company with rapid growth that specializes in creating conversational AI chatbots or companions that are individualized through the use of language models and deep learning algorithms, is looking for a Python Developer. The developer will be in charge of optimizing the program to run as quickly and as scalable as possible. The company provides a distinctive and customized engagement experience by providing a range of services, including education, entertainment, and customer care. This is an innovative opportunity for candidates who are eager to learn in a fast-paced environment. 
 Job Responsibilities:

Write code that is clear, reusable, and maintainable.
Take part in code reviews to uphold the requirements for code quality
Possess the ability to code in Python
In the responses, provide well-structured, accurate, and easily annotated/classifiable code that is straightforward and clean

Job Requirements:

Bachelor’s/Master’s degree in Engineering, Computer Science (or equivalent experience)
At least 3+ years of relevant experience as a software developer
Extensive experience working with Python and Python for Data Science 
Familiarity with SQL and QA is desirable
Nice to have some Software Quality Assurance and Test Planning experience
Proficiency with the language syntax and conventions
Previous experience tackling algorithmic problems
Extensive data science or data engineering is desirable
Strong background in application engineering 
Excellent spoken and written English communication skills","Code Review
Add,Communication
Add,Computer Science
Add,English
Add,Python (Programming Language)
Add,Quality Assurance
Add,SQL
Add,Software Development
Add,Software Quality Assurance
Add,Test Planning
Add,"
Cloud Engineer,"DSV - Global Transport and Logistics · Parañaque, National Capital Region, Philippines Reposted 1 week ago · 108 applicants",On-site Full-time Entry level,"About the job
Job Req Number: 70914

Time Type: Full Time

 Cloud Engineer 

If terms like Cloud Engineering and DevOps peeks your interest; we may have opportunity for you to embark on as part of your career journey. Think international career with great possibilities of making a difference as you help our product teams level up in their journey to design and optimize cloud solutions.

Join Global IT

Join the DSV Global IT Department and support the Hybrid Computing Platform for one of the largest logistic companies in the world. Here, a group of dedicated colleagues work tirelessly to build our new platform for both public and private clouds – while welcoming you to an agile environment where we constantly work to push the boundaries. We're building a world class hybrid cloud infrastructure and we need your help!

Working with multiple teams in an international environment, you will discover that collaboration and communication is key. Likewise, you will find that you have joined an ambitious and highly dynamic company with an ambitious growth strategy, which means that we often pave the road as we go.

Key Responsibilities As Cloud Engineer

In your role as a Cloud Engineer, you will be part of the strategic growth initiative and be responsible for future development and maintenance of cloud platforms in DSV. The role will focus mainly on development, maintenance, and optimization of the Public Cloud Platform.

As part of your responsibilities, you will:


 Maintain and develop CI/CD Pipelines
 Design and implement solutions for a greenfield cloud infrastructure platform
 Continuously evaluate and improve our automation and DevOps processes to ensure that we are meeting the needs of our development and operations teams.
 Collaborate with stakeholders across both infrastructure and application areas
 Be an active team player


Qualifications:

Recognizing that this is a specialized field we will guide you to improve your skillset to take on any challenges. Our preferred candidate has:


 Cloud infrastructure knowledge based on Azure and/or GCP.
 Good understanding of modern DevOps best practices (CI/CD – IaC)
 Knowledge of multiple scripting languages (Terraform, PowerShell, Ansible)
 A solid understanding and hands-on experience with Azure IaaS and PaaS offerings
 Experience with containerization technologies such as Docker and Kubernetes.
 Ability to work independently and as a part of a fast-paced global Cloud team
 Have hands-on experience with Agile methodologies (e.g., SAFe & Scrum) and management tools (e.g., JIRA & Confluence)
 Proficient in English – both oral and written communication


We would like to invite you to join an ambitious team of engineers were experience and technology result in outstanding outcomes.

 Want to know more and apply? 

We will be happy to answer any questions you may have regarding the position and about your options in DSV. If any, please do not hesitate to reach out to Sebastian Pretzmann Hansen, Manager, Public Cloud, at +45 25 41 60 54.

We look forward to receiving your application via the link below. We will process the applications as we receive them.

DSV – Global transport and logistics

DSV is one of the very best performing companies in the transport and logistics industry. 75,000 employees in more than 90 countries work passionately to deliver great customer experiences and high-quality services – as part of the operation or in a variety of supporting roles. If you have drive and talent and enjoy responsibility, we’ll give you the support you need to explore your potential and forward your career. Read more at www.dsv.com

DSV – Global Transport and Logistics

DSV is a dynamic workplace that fosters inclusivity and diversity. We conduct our business with integrity, respecting different cultures and the dignity and rights of individuals. When you join DSV, you are working for one of the very best performing companies in the transport and logistics industry. You’ll join a talented team of more than 75,000 employees in over 80 countries, working passionately to deliver great customer experiences and high-quality services. DSV aspires to lead the way towards a more sustainable future for our industry and are committed to trading on nature’s terms.

We promote collaboration and transparency and strive to attract, motivate and retain talented people in a culture of respect. If you are driven, talented and wish to be part of a progressive and versatile organisation, we’ll support you and your need to achieve your potential and forward your career.

Visit dsv.com and follow us on LinkedIn , Facebook and Twitter .","Communication
Add,Continuous Integration and Continuous Delivery (CI/CD)
Add,Infrastructure as a Service (IaaS)
Add,Microsoft Azure
Add,Written Communication
Add,"
"Data Engineer, Software Development-PHL","Ingram Micro · Taguig, National Capital Region, Philippines Reposted 1 week ago · 49 applicants",On-site Full-time Entry level,"About the job
It's fun to work in a company where people truly BELIEVE in what they're doing!

Job Description:

Ingram Micro touches 80% of the technology you use every day with our focus on Technology Solutions, Cloud, and Commerce and Lifecycle Solutions. With $46 billion in revenue, we have become the world’s largest technology distributor with operations in 56 countries and more than 30,000 associates. We continue to strategically expand our global reach with 32 acquisitions since 2012.

Position Summary

Designs, develops, tests, debugs and implements operating systems components, software tools, and utilities. Determines systems software design requirements. Ensures that system improvements are successfully implemented and monitored to increase efficiency. Generates systems software engineering policies, standards and procedures.

What You Bring To The Role

Established and productive professional individual contributor. 
Works independently with general supervision. 
Problems faced are difficult and may be complex. 
May influence others within the job area through explanation of facts, policies and practices. 
Works on moderate to complex projects. 
Uses company standard policies and procedures to resolve a variety of issues. 
Exercises judgment within defined procedures and practices to determine appropriate action. 
Receives moderate level of guidance. 
Work is reviewed for soundness of judgment and overall accuracy. 
General proficiency with various tools, systems, and procedures required to accomplish the job. 
May need to consult with Senior/Specialist staff members on some technical issues. 
A four year college degree (or additional experience in a related field) and 3 years functional experience including a minimum 1 year position specific experience. 
Monitors all Data Management supported application jobs, such as but not limited to – Magellan, LDB, GDW, HR data, HPCM, and other downstream data marts. 
Assists on issues on SAP Business Objects and CFS reports (QlikSense)
Creates solution to address business/system incident and request tickets in IM-Serve within the required SLA. 
Creates and manages CHG request tickets associated to build and development in IM-Serve. 
Creates and manages job scheduling requests and coordinates with Midrange Scheduling team. 
Creates and/or enhance applications code with consideration for efficiency and ease of maintenance. 
Can identify the technical implication of any solution on the other modules/functionalities. 
Resolves technical issues and analyzes or develops solutions for application programs outside primary application knowledge. 
Escalates issues or gaps in the design
Can coordinate with the other teams that are needed for the requirement/tickets. 
Can investigate and determine the root cause of the issue. 

Requirements

Strong SQL skills, familiar with stored procedures. 
Familiar with scheduling tool such as Control-M. 
Familiar with ticketing tool such as ServiceNow. 
Knowledgeable on Unix/Linux OS basic commands. 
Strong analytical and programming skills, preferably Python. 
Has at least 1 year data warehousing and ETL/ELT (Extract, Transform, Load) / (Extract, Load, Transform). 
AWS Resources exposure and skill is a plus – S3, EC2, Redshift, Lambda. 
GCP exposure and skill is a plus (e.g. BigQuery). 
Knowledgeable on reporting tool – SAP Business Objects and PowerBI, preferably. 

This is not a complete listing of the job duties. It’s a representation of the things you will be doing, and you may not perform all of these duties.","Data Warehousing
Add,Extract, Transform, Load (ETL)
Add,IM
Add,Linux
Add,Qlik Sense
Add,Root Cause
Add,SAP BusinessObjects
Add,Service-Level Agreements (SLA)
Add,Stored Procedures
Add,Unix
Add,"
Senior Data Engineer (FOR POOLING),"Sleek · Angeles, Central Luzon, Philippines 6 days ago · 9 applicants",Remote Full-time Mid-Senior level,"About the job
We are looking for our next Senior Data Engineer, to help us grow!

Mission

As a senior data engineer for Sleek, you will work within the Data and Analytics team and you will collaborate with Tech, Product and key Business users to deliver contextual datasets and data products that enable data-driven businesses. You will proactively identify and suggest solutions to improve data engineering process, design and develop ETL processes to ingest data into data warehouses, and ensure data accuracy and stability.

Responsibilities

Participate in building big data platform that processes data at scale
Partner with the key stakeholders in IT/Data Solutions and in the business teams, in identification of data sources to fulfil requirements for information and analytical capabilities that addresses business needs
Design solutions and methods for data collection, curation, transformation, validation that are robust, reusable and scalable
Lead and implement data streaming systems and frameworks to ensure timely delivery of accurate data
Optimize data performance, pro-actively implement data monitoring and alert tools, and manage data workloads
Identify opportunity to automate repeated data processing tasks with scripts and workflows to simplify complex task flows
Accountable for ensuring rigorous quality checks are applied against the deliveries done
Support business teams on data validation
Develop data-related product requirements

Requirements

5 years+ working experience in data engineering position
Bachelor's degree or above in Computer Science, Statistics, Mathematics or other related majors;
Proficient in at least one programming language such as Python, Java, Scala, Go, etc., with a strong engineering background and interest in data;
Prior experience with writing and debugging data pipelines ;
Familiar with data warehouse architecture, data modelling methods and data governance; enthusiastic about data mining
Strong business understanding and abstraction capabilities;
Proficient in databases, such as SQL and Mongo, strong SQL/ETL development ability;
Experience with Google Cloud is a plus

Benefits

Our values are: Simplicity, Loyalty, Excellence, Entrepreneurship, Kindness
We take corporate social responsibility very seriously at company level and absorb the yearly carbon footprint of all of our employees
Multicultural team with 15+ nationalities and as many languages spoken internally!
Work From Home Work Arrangement consisting of friendly and collaborative teams
Provide Health & Benefits (HMO) and paid holidays
We celebrate you: Sleek is an equal opportunity employer and welcomes applications regardless of race, ethnicity, religion, gender, age or identity

Join the Sleek family today!

Disclaimer: This job posting and the subsequent recruitment process are for pooling purposes only. We will contact qualified candidates for further assessment. While we appreciate all applications, please note that submission does not guarantee employment. The start date for the position is not yet guaranteed and is subject to change based on organizational needs and priorities.","Business Understanding
Add,Computer Science
Add,Data Engineering
Add,Data Modeling
Add,Data Pipelines
Add,Data Validation
Add,Databases
Add,Debugging
Add,Extract, Transform, Load (ETL)
Add,Product Requirements
Add,"
DevOps Engineer,"goFLUENT · Quezon City, National Capital Region, Philippines 2 weeks ago · 13 applicants",On-site Full-time Mid-Senior level,"About the job
Do you have a passion for new technologies? goFLUENT is looking for a creative thinker and strong problem solver with meticulous attention to detail. We want to hire an experienced infrastructure engineer to join the team striving to improve our SAAS Platform, digital solutions and delight our users. Youll be involved in key decisions to help shape the future of our software and make a difference every day.

What youll do
Manage entire corporate networks, services and systems, including virtualization platforms, network devices, firewalls, applications.
Manage security of the infrastructure in accordance with corporate policies.
Ensure utmost uptime for entire network services and servers.
Design solutions from business needs and evaluate current systems to secure best practices and balance with policies.
Challenge the status quo through intellectual curiosity and natural inquisitiveness to look beyond the obvious for continuous improvement opportunities
Analyze and suggest changes to the infrastructure.
Work closely with our development/operational teams to ensure smooth operational transition of solutions, and to improve existing solutions post turnover
Manage and coordinate all outside support suppliers.

What youll need:

 Soft Skills : 
Problem solving: getting it all to work together without issues is an ongoing and challenging task that requires good deductive reasoning and patience.
Customer service: we work with internal partners who can be considered as our customers. Providing them with good customer service helps solve problems and build strong work relationships.
Teaching ability : we need to be able to explain complex technical concepts to others, whether theyre technical people or not.
Organizational skills : due to the nature of the work and the variety of subjects we work on a proper ability to stay organized is needed.
Technical Skills : 
Systems administration : Linux (Redhat and derivatives, Debian and derivatives), Windows
DevOps tools : Ansible or similar software (Puppet, Chef, Salt), Terraform or similar software (Pulumi), Git (most notably Gitlab pipelines)
Virtualization platforms : VMware, Hyper-V, Red Hat Virtualization, Linux KVM
Databases : PostgreSQL, MySQL, MS SQL Server, Oracle, NoSQL databases (MongoDB, Cassandra, Elasticsearch)
Cloud : one of AWS, Azure, GCP or Alibaba (or similar)
General software list/Middlewares : web servers (Apache, Nginx, IIS), application servers (Tomcat, Jboss/Wildfly)
Scripting : one of (by order of preference) python, shell, perl
Networking ( Dell, HP, Melanox )

What we offer
The opportunity to work with amazing colleagues who truly care about each other and from whom you can learn from and teach
The chance to interact in a diverse company culture with colleagues across 18 countries
The experience of joining a high-growth/high-traction organization, working in an international, youthful and cheerful environment
Full on-boarding and management support leading candidates to success
Stable job position with several career progression opportunities
Language training

Eager to learn more, watch our video to discover goFLUENT in the words of our people worldwide: https://www.gofluent.com/us-en... 
Watch our video to hear it directly from our awesome colleagues https://youtu.be/I6JhScKBWxw&n...;","Ansible
Add,Git
Add,Microsoft SQL Server
Add,MongoDB
Add,Nginx
Add,Perl
Add,Puppet (Software)
Add,SQL
Add,Terraform
Add,Tomcat
Add,"
Security Operations Engineer,"Steadfast Group Limited · Taguig, National Capital Region, Philippines 1 week ago · 51 applicants",Hybrid Full-time Entry level,"About the job
Key Selling Points
Hybrid working
Competitive salary package
Clear path to grow your future and positions with award prime insurer.

Steadfast was founded on the belief that a network of brokers would be stronger together, and this idea has been the backbone of our culture ever since. We believe that none of us is as good as all of us. 

At Steadfast we are proud of our diverse mix of people and skills, coming together across multiple business and business units to not only support our broker network, but to create the next generation thinking, systems and technologies that will drive the insurance sector forward. 

We are leaders of the general insurance broking and underwriting industry, and we lead from the front. 

A bit about our opportunity
Steadfast is a progressive organisation that offers diverse roles and learning opportunities. Don’t be fooled by our size – Steadfast is an exciting business that operates in an agile and collaborative way. Our continued success reflects our ability to work towards the big picture to evolve our industry as well as our ability to deliver in the today’s highly competitive environment. 

As a SecOps Engineer, you will perform threat detection and response in a modern, permanently evolving IT environment. You will be working remotely yet in close cooperation with colleagues from the HQ security team located in Sydney.

In this role, you will:
• Monitor, analyse, and respond to cybersecurity events and alerts
• Escalate cybersecurity incidents as appropriate and participate in forensic analysis
• Participate in the development, testing, and implementation of cybersecurity technical controls and processes
• Perform configuration and maintenance of cybersecurity systems
• Administer users in the context of security controls
• Collaborate with the IT Infrastructure Team, Cloud Services Team, other Steadfast Technology teams, and the colleagues from the Cybersecurity Team
• Report to the manager and technical stakeholders

A bit about you:
To be successful in this role, you will possess:
At least, 3 years of practical experience in a SOC or similar environment plus practical experience with the following
• SIEM systems
• Vulnerability Management solutions
• Endpoint protection
• Network security controls
• Microsoft security, including MS 365 Defender and MS Defender for Cloud
• Helpdesk/ServiceDesk systems 

The successful candidate will also possess:
• A degree in cybersecurity, computer science, or related fields
• Understanding of cybersecurity principles and common frameworks
• Ability to work effectively in a remote mode 
• Ability to multitask effectively 
• Proficiency in written and verbal technical English 
• Professional vendor and generic cybersecurity certificates are a plus

Benefits:
We offer an extensive range of benefits to reflect the value we place on our team whilst supporting them in their professional and personal lives.

As a Steadfast employee you will benefit from and have access to:
• Flexible working to help you balance work and personal responsibilities
• Working in a vibrant and collegiate culture where you as a person, and your contribution is valued.

A bit about us: 
At Steadfast, we provide valuable opportunities to build meaningful career opportunities alongside some of the brightest and most influential people in the insurance industry. 

We are proud of our diverse mix of people and skills, coming together across multiple businesses and business units to foster next generation thinking, systems and technologies that will drive the insurance sector forward. 

Diversity and our Social Responsibility is at the heart of our business and we reflect this in our actions. We have strong commitments to equality; an active D&I committee and our Reconciliation Action Plan provides opportunities for First Nation peoples to work and grow. We are major sponsors of the Dive In festival, sponsor entrepreneurs and are active members of the Champions of Change. 

In addition, our charity, The Steadfast Foundation, sponsors many charities and local community initiatives. Our environmental commitment includes the sponsorship of our Sustainability Ambassador to undertake climate research and our initiatives reflect our commitment to the achievement of green and carbon offset goals.","Application Security
Add,Cloud Computing
Add,Cybersecurity
Add,Microsoft Security
Add,Reporting
Add,Security Information and Event Management (SIEM)
Add,Security Operations
Add,Service Desk
Add,Technical English
Add,Vulnerability Management
Add,"
"Senior Big Data Engineer(at least 7+ years of exp. Base: Remote, 14893382)","Luxoft · Manila, National Capital Region, Philippines Reposted 3 weeks ago · 25 applicants",Remote Full-time Mid-Senior level,"About the job
Project Description:

As a Senior Engineer in the Data Engineering & Analytics team, you will develop data & analytics solutions that sit atop vast datasets gathered by retail stores, restaurants, banks, and other consumer-focused companies. The challenge will be to create high-performance algorithms, cutting-edge analytical techniques including machine learning and artificial intelligence, and intuitive workflows that allow our users to derive insights from big data that in turn drive their businesses. You will have the opportunity to create high-performance analytic solutions based on data sets measured in the billions of transactions and front-end visualizations to unleash the value of big data. You will have the opportunity to develop data-driven innovative analytical solutions and identify opportunities to support business and client needs in a quantitative manner and facilitate informed recommendations/decisions through activities like building ML models, automated data pipelines, designing data architecture/schema, performing jobs in big data cluster by using different execution engines and program languages such as Hive/Impala, Python, Java, Kafka, Spark, R, etc.

Responsibilities:

• Hands-on developer who writes good quality, secure code that is modular, functional, and testable.
• Drive the evolution of Data & Services products/platforms with an impact-focused on data science and engineering.
• Design and implement scalable data architecture and data pipelines
• Solving complex problems with multi-layered data sets, as well as optimizing existing machine learning libraries and frameworks.
• Provide support for deployed data applications and analytical models by being a trusted advisor to Data Scientists and other data consumers by identifying data problems and guiding issue resolution with partner Data Engineers and source data providers.
• Ensure proper data governance policies are followed by implementing or validating Data Lineage, Quality checks, classification, etc.
• Discover, ingest, and incorporate new sources of real-time, streaming, batch, and API-based data into our platform to enhance the insights we get from running tests and expand the ways and properties on which we can test Experiment with new tools to streamline the development, testing, deployment, and running of our data pipelines.
• Participate in the development of data and analytic infrastructure for product development
Continuously innovate and determine new approaches, tools, techniques & technologies to solve business problems and generate business insights & recommendations
• Partner with roles across the organization including consultants, engineering, and sales to determine the highest priority problems to solve
• Evaluate trade-offs between many possible analytics solutions to a problem, taking into account usability, technical feasibility, timelines, and differing stakeholder opinions to make a decision
Break large solutions into smaller, releasable milestones to collect data and feedback from product managers, clients, and other stakeholders
• Evangelize releases to users, incorporating feedback, and tracking usage to inform future development
Work with small, cross-functional teams to define the vision, establish team culture and processes
Consistently focus on key drivers of organization value and prioritize operational activities accordingly
• Escalate technical errors or bugs detected in project work
• Maintain awareness of relevant technical and product trends through self-learning/study, training classes, and job shadowing.
• Support the building of scaled machine learning production systems by designing pipelines and engineering infrastructure.

Mandatory Skills Description:

• Working proficiency in using Python/Scala, Spark (tuning jobs), SQL, Hadoop platforms to build Big Data products & platforms.
• Good programming skills in Java and spring boot and Junit.
• Knowledge in software development test approaches & frameworks
• Familiarity with RESTful APIs and micro-services architectures
• Experience in working with CI/CD
• Experience in working with SQL database like Postgres, Oracle
• Preferably with hands-on experience with Hadoop big data tools (Hive, Impala, Spark)
• Experience with data pipeline and workflow management tools: NIFI, Airflow.
• Comfortable in developing shell scripts for automation.
• Good troubleshooting and debugging skills.
• Proficient in standard software development, such as version control, testing, and deployment
• Demonstrated basic knowledge of statistical analytical techniques, coding, and data engineering
• Ability to quickly learn and implement new technologies
• Ability to Solve complex problems with multi-layered data sets
• Ability to innovate and determine new approaches & technologies to solve business problems and generate business insights & recommendations.
• Ability to multi-task and strong attention to detail
• Flexibility to work as a member of a matrix based diverse and geographically distributed project teams
• Good communication skills - both verbal and written - and strong relationship, collaboration skills, and organizational skills","Apache Spark
Add,Continuous Integration (CI)
Add,Data Modeling
Add,Hadoop
Add,Java
Add,PostgreSQL
Add,Python (Programming Language)
Add,REST APIs
Add,SQL
Add,Scala
Add,"
Python Developer,"VISEO · National Capital Region, Philippines 1 week ago · 84 applicants",Remote Full-time Mid-Senior level,"About the job
We are seeking a Python Developer to expand and deploy a large-scale data collection system based on an existing codebase and methodology.

The candidate will:
Develop and enhance Python solutions
Develop, Implement, and maintain financial/equity models, simulators, reports, and other tools using Python/Pandas/Numpy.
Able to understand and integrate various SaaS Services over APIs (REST and SOAP) to extract data and process various data formats like CSV, JSON, XML, excel, etc.
Able to collaborate in Agile and DevOps methodologies
Support prototyping and automation of ETL pipelines for the platform
Work specifically on one project integrating a people service application with other internal applications.
Used Pandas, Opencv, Numpy, Seaborn, Tensorflow in Python for developing data pipelines and various machine learning algorithms.
Used Django framework for application development.
Code in order to bring the application to a full functional state
Design & implement solutions using python, excel vba in a demanding, fast-paced environment
Write scripted processes using our analytics integrated Python environment
Liaise with global application development teams.

Qualifications:
Bachelor’s Degree or equivalent experience (required)
Extensive experience in Analyzing, Developing, Managing and Implementing various stand-alone client-server applications using Python, Django and mapping the requirements to the systems.
3-5+ years of experience designing in Python
Experience in working with data at scale.
Experience with Request, Report, Lab, Numby, SciPy, Beautiful Soup, Data Frame and Pandas Python libraries during development lifecycle.
Experience in working with number of public and private cloud platforms such as Microsoft Azure or AWS.
Experience in prototyping and automation of ETL pipelines.
Expertise in Build Automation and Continuous Integration tools such as Apache, ANT, Maven and Jenkins.
Experienced in Agile Methodology
Strong ability to conduct qualitative and quantitative analysis for effective data-driven decision making.
Hands-on experience in handling database issues and connections with SQL and NoSQL databases like MongoDB.

Nice To Have
Domain Knowledge of Hospitality domain is nice to have","Beautiful Soup
Add,Django
Add,Experience Design
Add,Modeling and Simulation
Add,NumPy
Add,Pandas (Software)
Add,Python (Programming Language)
Add,SciPy
Add,Visual Basic for Applications (VBA)
Add,eQuest
Add,"
