Title,CompanyDetails,JobDetails,JobDescription,JobSkills
Solutions Engineer CPaaS,8x8 · Philippines 1 week ago · 14 applicants,Remote Full-time,"About the job
At 8x8 Inc. [Nasdaq:EGHT] we put communications at the heart of our business and build technology that allows people to connect anytime, anywhere they are in the world, and on any device. XCaaS - the 8x8 Experience Communications Platform - brings together Employee and Customer Experience, enabling hybrid workforces across the globe to connect, collaborate, and delight customers, while providing businesses with real-time communications analytics, intelligence and unique insights.

Learn more on our company website at www.8x8.com follow our pages on LinkedIn, Twitter, Facebook and Instagram.

We are seeking a highly skilled and experienced Solution Engineer to join our growing CPaaS Solution Engineering team based in the Philippines. You will have a customer-obsessed vision and a passion for wanting to understand our customer's problem(s). You should be contextually aware and able to bridge the gap between business and technology whilst working alongside our sales team and helping our customers get the most out of 8x8 solutions and technology.

To be successful in this role, you will need to demonstrate hands-on experience in consultative selling of a CPaaS product set, have a strong technical understanding of customer environments and a good background in supporting customers directly.

Being a strong team player is essential.

This role is a perfect opportunity for an ambitious and autonomous personality who enjoys challenges, loves technology and engaging with people and aims for success.

As a Solutions Engineer at 8x8, your responsibilities will include:

 Work with the sales team and be the technical point of contact throughout the sales cycle for internal and external parties, participating in discovery calls, running and creating customised demonstrations, understanding and providing solutions to customers’ challenges, and being a thought leader and trusted advisor while building solid relationships with prospects.
Management of PoC and trials, working closely with the prospect to ensure their challenges are defined and met.
Take full ownership and accountability of all technical sales processes.
Provide direct support for the functional and technical fulfilment of RFIs, RFQs, and RFPs. 
Communicate directly with customers, perform client visits for presentations and training workshops, and attend trade shows & conferences on occasion.
Stay up to date with competitors’ products and identify current and future customer service requirements to provide valuable feedback and input to the product team.
Maintain detailed engagement notes and documents and share your experiences and learnings with team members.

Desired Skills And Experiences

Minimum 8 years of Sales Engineering or Solution Engineering experience in the mobile and/or telecom industry. Minimum in APAC, Global desirable. 
Ability to provide technical leadership to the sales team with a strong sense of responsibility, initiative and commitment.
A strong team player with the ability to work remotely effectively.
Experience and knowledge of the mobile & telecom industry and associated technologies, preferably including; SMS, ChatApps (WhatsApp, Viber, WeChat etc.), Voice, Video, APIs & Application Integration & Network Architecture.
Pre-sales consulting experience and technical know-how to understand complex solutions.
A proactive problem solver, willing to listen and with a desire to continually and autonomously learn and adapt to change.
Proven time management skills in a dynamic sales environment.
Strong presentation, communication and interpersonal skills with an ability to influence audiences internally and externally.
Creativity and understanding to design, create and deliver product demonstrations using the 8x8 CpaaS product set.
Credible in representing the company to customers and other stakeholders.
A high achiever with initiative and enthusiasm, good attention to detail and an interest and aptitude in technology.
You want to be part of a high-growth and high-performing team that will go the extra mile to help our customers and get deals closed.
Written and Verbal fluency in English is required. 

8x8 is proud to provide equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, sex, national origin, age, disability or genetics.

For 8x8 jobs located in the US: 8x8 participates in the E-Verify program.

View the Participant Poster in English | Español.

View the Right to Work Poster in English | Español.

We also provide reasonable accommodation to individuals with disabilities in accordance with applicable laws. Learn more or email us at careers@8x8.com (Include “Reasonable Accommodation” in the subject line)

For European Job Applicants our Job Applicant Privacy Notice can be found here.","Communication
Add,English
Add,High Achiever
Add,Pre-Sales Consulting
Add,Presales
Add,Presentations
Add,Product Demonstration
Add,Request for Proposal (RFP)
Add,Sales Engineering
Add,Technical Sales
Add,"
Principal Software Engineer,"Realbase · Makati, National Capital Region, Philippines Reposted 1 week ago · 78 applicants",Remote Full-time Mid-Senior level,"About the job
Primary purpose:
The Principal Software Engineer provides technical expertise and implements solutions that fulfill the requirements of Realbase’s technical projects. These solutions must be efficient, flexible, secure and quality-driven.

Duties and responsibilities:
A Subject Matter Expert providing technical solutions for projects such as Application Architecture, Database Architecture, Integration and any other system analysis and design needed.
Design and implement long-term strategic goals and short-term tactical plans to manage and maintain existing or new technology and software.
Analyse, validate and implement recommendations on application design.
Document solutions and architectures and communicate plans to stakeholders.

Qualifications:
Bachelor’s Degree in Information Technology, Computer Science or other relevant fields.
At least 7++ years experience in software development by providing technical solutions such as system architecture, infrastructure design and database structure.
At least 7++ years experience in software engineering, such as web and mobile application development.
At least 3++ year experience with SaaS (Software as a Service)
Ability to design and implement reliable, scalable, highly performing solutions
Ability to understand and clearly articulate current and future technology platforms and their benefits.
Excellent analytical and problem-solving skills.
An innovative problem solver combined with a highly delivery-focused approach.
Proven experience of delivering technical projects in a quality-focused environment.
Knowledge of the methodology & tools of agile software development - Jira, Confluence, Github, Git, etc.
Must have strong business/client engagement skills.
Must possess strong negotiation skills
Strong interpersonal skills demonstrating ability to work independently and with cross-functional team

Technical/Functional Skills:
A background in software development with the ability to code at some level and knowledge of APIs and SDKs.
Experience with software development languages like Java/Kotlin and a willingness to learn new technologies as needed.
Mastery of Java best practices and design patterns, with a focus on writing clean, efficient, and maintainable code.
Profound skills in optimising Java applications for performance and scalability.
Experience with containerization and orchestration tools like Docker, Kubernetes, and container management platforms like AWS ECS.
Experience on web service integration (SOAP, REST, JSON, XML).
Experience in version control (e.g. SVN, GIT).
Excellent debugging and optimisation skills.
Experience in CI/CD.
In addition to these technical skills, a Java Principle Engineer is expected to provide technical leadership, make architectural decisions, and drive innovation in Java-based projects. They play a pivotal role in shaping the technical direction of the organisation's Java development efforts.","Amazon ECS
Add,Git
Add,JSON
Add,Java
Add,Jira
Add,Kotlin
Add,System Architecture
Add,XML
Add,"
Associate Data Engineer,"TaskUs · Pasig, National Capital Region, Philippines 1 week ago · 108 applicants",Remote Full-time Associate,"About the job
So what does an Associate Data Engineer do? Think of yourself as someone who is responsible for designing, developing, and maintaining data pipelines, data warehouses for use by the analytics infrastructure, so not just anyone is qualified for this role! We make sure we get the best of the best, after all, we are a ridiculously good company so we make sure our employees are top notch. So come on, now we need your full concentration because it’s time to imagine what it’s like being an Associate Data Engineer.

Imagine yourself going to work with one thing on your mind: you will assist in making accurate and meaningful data available for consumption of TaskUs Business Intelligence reporting methodology. As you tackle your new tasks for the day, you know that it will lead to one thing: that everything you do is in order to meet an enterprise’s data delivery, business analysis and reporting needs.

As an Associate Data Engineer, you will:

Configure
Configures and sets up solutions based on pre-approved patterns to move data from operational and external environments to the business intelligence environment.
Management of data integration & ETL jobs – consolidation, aggregation, filtering, validation, data quality routines, dimension creation, etc.
Configure and Deploy automation of jobs based on pre-approved and reusable patterns framework. Executes production-level jobs by considering data dependencies, schedules, validation routines, data stream updates.
Design, develop and verify the data model according to the business requirements, and continuously optimize the model.

Collaborate with technical users to define data requirements & establish business rules to be applied
Collaborate with key business stakeholders to deliver and continually enhance the BI platform to provide relevant and accurate insights through the delivery of new datasets

Test
Validate and verify the data model according to the business requirements, and continuously optimize the model.
Performs unit and system integration testing, on development projects.
Undertaking peer reviews, assisting with testing, and ensuring documentation is up to date.

Monitor
Monitor Error Handling and Logging tools and processes. Troubleshoot configuration and data errors.
Monitor Performance and raise appropriate flags.
Identify opportunities to optimize the ETL environment, implement monitoring, quality and validation processes to ensure data accuracy and integrity.

Do you have what it takes to become an Associate Data Engineer?

Requirements:
Has at least 3 years of data integration experience using any programming languages (SQL, SAS or Python) to produce data marts, mappings, table relationships, and reports. 
Other programming languages related to SQL/data management can also be considered. 
Deep knowledge in creating database objects such as views (normal, materialized), stored procedures, schema, and tables (external, normal).","Data Integration
Add,Data Marts
Add,Data Models
Add,Data Pipelines
Add,Data Warehousing
Add,Databases
Add,Programming Languages
Add,Python (Programming Language)
Add,SAS (Software)
Add,SQL
Add,Stored Procedures
Add,"
DevOps Engineer,Orbital · Philippines 4 weeks ago · 69 applicants,Remote Full-time Mid-Senior level,"About the job
What is our mission?

We are on an exciting mission to revolutionise corporate treasury management through innovative multi-currency payment accounts and digital assets offerings. Our company sits at the frontier of digital assets (crypto assets) and traditional (fiat) finance and is leading the way to bridging those two worlds for corporate clients globally. We believe crypto assets are here to stay, and we want to be the first to bring a combined offering of payment services and digital assets under one exciting platform. Learn more about our team and company story here. 

What is the purpose of this role in the delivery of our mission?

Implement, and maintain highly available infrastructure on AWS, working closely with the Dev, QA, and IT teams to deliver large-scale systems using CI/CD pipelines. Support cloud infrastructure across multiple regions. Collaborate with IT to ensure provisioning, management, and monitoring AWS Cloud services/systems. Stay on top of technology trends and develop expertise in emerging cloud technologies.

What are the key responsibilities:
Several demonstrable years of experience in a DevOps role. 
Good level of experience as an AWS DevOps Engineer including applications, databases, storage, networks, and all types of servers, ideally gained working for a large-scale enterprise.
Deep understanding of containerization using Docker or Amazon EC2 Container Service.
Deep understanding of serverless.com framework and REST API integration knowledge. 
Proficiency in the use of Auto Scaling, as well as monitoring and logging. Ideally have previous Linux/Unix Administration experience
Will be able to code and write a script in one or all of the following: Nodejs, Python, Perl or Ruby, Bash
Have previous hands-on experience of AWS Services such as Compute and Network, Storage and CDN, Database, Analytics, Application Services, Deployment, and Management.
Create strong Cloud Security Processes and implement Fault-Tolerant Applications on the AWS platform.
Should have experience in creating CI/CD Pipeline using CodePipeline, Github Actions or Jenkins.
Should have experience with Infrastructure as a Code tools like Terraform or Cloudformation
Should have experience in AWS services such as VPC, R53, EC2, ECS, API GW, S3, CloudFront, Lambda, ELB, SNS, SQS, CloudWatch, CodePipeline and IAM
Code and write script in one using Nodejs. Python, Perl or Ruby, Bash scripting
Need to be able to work as part of a team, with strong social and interpersonal skills. 

Experience needed
Must have strong knowledge in Terraform / Cloud Formation
Strong Knowledge in AWS Cloud Platforms, Monitoring tools.
Strong Knowledge in EventBridge, EventBus, Serverless
Should have experience in Client handling.
Strong in leadership, interpersonal, presentation, problem solving, analytical and negotiation skills.
Superior communication and collaboration skills.
Experience within the FinTech industry would be an advantage, but is not essential","Amazon Web Services (AWS)
Add,Containerization
Add,DevOps
Add,English
Add,Linux
Add,Node.js
Add,Problem Solving
Add,Python (Programming Language)
Add,REST APIs
Add,Terraform
Add,"
Software Engineer - Philippines,"Zywave · Davao, Davao Region, Philippines Reposted 6 days ago · 138 applicants",Remote Full-time Entry level,"About the job
Brief Description

Position Overview

The ClarionDoor team at Zywave provides a best-in-class, cloud-based, SaaS platform for distributing property & casualty insurance, including a range of products from pricing management, forms management, web service management, reporting/analytics, and more.

Work with us as we implement new customers and support customers already live.

 Implement user interfaces & write backend logic for our customers
 Connect to and implement web services
 Resolve customer reported issues
 Work US hours and interacting directly with implementation and product support teams

Role Responsibilities

 Learn a product inside and out and help the team drive it forward
 Work with team members to size, prioritize, design, and implement new custom features or resolve production issues
 Participate in sprint planning for the respective team.
 Incorporate feedback from internal users and customers
 Consistently deliver production-grade code
 Interact with the development team to encourage exchange of ideas and build awareness of the various approaches that have been taken and functionality that exists
 Learn new things and bring new ideas to the team
 Foster an innovative, inclusive and diverse team environment, promoting positive team culture, encouraging collaboration, continuous improvement and self-organization.

Position Requirements

 Great attitude & strong desire to learn
 College degree or equivalent experience in computer science or similar field, including a solid understanding of programming fundamentals
 2+ Years of Prior experience and/or examples of prior development work required
 Ability to interact in a collaborative development environment
 Experience in agile methodologies is desired (Scrum, Safe, XP)
 Ability to professionally interact with corporate customers a plus, but not required
Required skills: Go or PHP, HTML, CSS, JavaScript / TypeScript, VueJS, REST / Web Services
Preferred skills: Git, AWS (Lambda, EC2, SAM, CDK, etc.), Bootstrap, Symfony, XML/XPATH/XSLT, JSON, MySQL, NoSQL, Linux, Excel

Why work at Zywave?

Zywave is a cutting-edge SaaS company that has led the digital revolution of the insurance industry over the last 25 years. We continue to make waves by launching new product functionality and integrations to deliver a world-class customer experience. Since 2020, Zywave has acquired seven insurtech companies representing over 900 employees globally. With our remote-first environment and core values that encourage employees to grow, belong and transform professionally there are endless opportunities to build new skills and relationships. Why wait to hop aboard the rocket ship? Get onboard now!","Back-End Web Development
Add,Bootstrap (Framework)
Add,Computer Science
Add,Defining Requirements
Add,Development Work
Add,Programming
Add,Service Work
Add,Skill Development
Add,TypeScript
Add,XSLT
Add,"
DevOps Engineer,"Samsung Electronics · Taguig, National Capital Region, Philippines 2 weeks ago · 69 applicants",Hybrid Full-time Mid-Senior level,"About the job
Disclaimer: Samsung has a strict policy on trade secrets. In applying to Samsung and progressing through the recruitment process, you must not disclose any trade secrets of your current or previous employer

Responsibilities Include:
Modifying and improving existing systems.
Responsible for ensuring consistency in application deployment, infrastructure, and development processes across multiple platforms and environments
Work with both development and operations team to help standardize DevOps process for web applications
Perform extensive research and analysis to make optimal cloud architecture decisions
Promote automation across all teams within the organization
Research on the latest and greatest technologies to support development and operations
Write both application and automation code and perform code reviews
Write documentation
Participate in an Agile environment

Experience Requirements:
Bachelor’s Degree in Computer Science or Engineering; Master’s degree a plus.
Knows how to provision, manage, maintain, cloud resources as well as promote automation for deployment and operations
Candidate should be knowledgeable with Continuous Integration/Deployment (CI/CD) technologies, and Cloud Technologies (AWS/GCP/Azure)
Work with both operations and development team to standardize and promote automation processes.
Must possess working knowledge with AWS technologies such as EKS, EC2, VPC, ECS, Fargate, S3, Route53, etc.
Experienced on working with deployment tools such as Jenkins/CircleCI/Spinnaker, etc.
Must be able to write code for automation tools such as Terraform, Ansible, Chef, Puppet, CloudFormation, and use Git for code versioning.
Background administering Linux OS is a plus","Amazon S3
Add,Amazon Web Services (AWS)
Add,Ansible
Add,CircleCI
Add,Continuous Integration and Continuous Delivery (CI/CD)
Add,DevOps
Add,Git
Add,Jenkins
Add,Linux
Add,Puppet (Software)
Add,Spinnaker
Add,Terraform
Add,"
Python Developer,"Afni, Inc. · Quezon City, National Capital Region, Philippines Reposted 2 days ago · 201 applicants",On-site Full-time,"About the job
Description

Position Purpose:

Essential Functions and Responsibilities: 

Assisting in the development of new automations using Python / Selenium 
Testing of the execution of the automations 
Monitoring the Automations queues in Zendesk to ensure speedy resolution of tickets. 
Debugging code 
Running one off automations (example: class type adds/promotion code adds across network) 
Any other related tasks that maybe required by the Client. 

The above statements are intended to indicate the general nature and level of work being performed by employees within this classification. They are not intended to be an exhaustive list of all responsibilities, duties and skills required of employees assigned to this job. Employees in this job may perform other duties as assigned.

Requirements

Minimum Job Requirements (Education, Experience, Skills):

1+ years of experience in IT support
2 years of college or certifications in an IT field
Excellent written & verbal communication skills. 
Exceptional customer service skills

Must have: 

 Strong Technical Knowledge
 SQL experience preferred
 Python and Selenium experience preferred
 Network+ / Relative experience preferred
 Strong technical knowledge / of web-oriented architecture
 Experience in Microsoft Applications
 High aptitude in problem solving and execution of solutions
 Experience working in a ticketing platform preferred.","Architecture
Add,Back-End Web Development
Add,Bug Tracking
Add,Communication
Add,Debugging
Add,Debugging Code
Add,Microsoft Applications
Add,Oral Communication
Add,Problem Solving
Add,Python (Programming Language)
Add,"
ServiceNow Developer,"BDO Unibank · National Capital Region, Philippines 2 weeks ago · 18 applicants",On-site Full-time Mid-Senior level,"About the job
The ServiceNow Developer will be responsible for developing, maintaining and evaluating IT Service Management systems to ensure that business requirements, operations requirements and compliance to relevant policies and procedures are met.

Duties and responsibilities:
Develop, test, maintain and support IT Service Management specific software applications.
Maintain development tools, testing tools and documentation needed to support ITO-specific software applications.
Resolve assigned requests and issues in a timely manner consistent with approved policies and procedures.
Assist other tools support officers diagnose and resolve tools-related problems.

Qualifications:
Must be a graduate of Computer Science or Information Technology or any related course
At least 2 years' experience in development, customization and application administration of IT Service Management Tools (Service Now)
Background on configuration, integrations and maintenance of Service Now and its applications.
Knowledge of relevant operating system and development using JavaScript.
You must be willing to work on site and be assigned in Ortigas.","Application Development
Add,Computer Science
Add,IT Integration
Add,IT Service Management
Add,IT Service Management Tools
Add,Information Technology
Add,JavaScript
Add,ServiceNow
Add,Skill Development
Add,System Configuration
Add,"
Data Engineer,"Jollibee Group of Companies · Pasig, National Capital Region, Philippines 1 week ago · 48 applicants",Hybrid Full-time Mid-Senior level,"About the job
The Data Engineer is responsible for the management of QM-managed data, provides data analysis, standard reports, and performs data governance.
Coach and guide QM analysts on data analysis and report generation, including statistical analysis techniques, presentation, and appropriate recommendations.
Extract needed data and generate a report and/or analysis.
Conduct store and/or supplier visits to capture situations in the operations, and to validate performance, Food Safety compliance, and other program implementation.

Job Qualifications
Must have a Bachelor's degree in Mathematics, Statistics or Industrial Engineering.
Preferably at least three (3) years of work experience in data analysis and report generation but fresh graduates are open to apply.
Well-versed with data and statistics, with the ability to derive solutions in sprawling data sets, and a good business mindset to convert insights into strategic opportunities.
Experience in creating dashboards using a business intelligence app such as Power BI and Tableau is preferred.
Advanced working knowledge of Word, Excel, and PowerPoint.
Excellent communication skills, both verbal and written.
Must be willing to work in Ortigas, Pasig.(Hybrid Work Setup)","Data Analysis,Business Intelligence (BI)
Add,Communication
Add,Data Analytics
Add,Data Mining
Add,Industrial Engineering
Add,Microsoft Excel
Add,Microsoft PowerPoint
Add,Reporting
Add,VBA Excel
Add,"
Lead Python Developer - AI Chatbot Innovation,Turing · Philippines 1 week ago · 15 applicants,Remote Full-time Associate,"About the job
A reputable company with rapid growth that specializes in creating conversational AI chatbots or companions that are individualized through the use of language models and deep learning algorithms, is looking for a Python Developer. The developer will be in charge of optimizing the program to run as quickly and as scalable as possible. The company provides a distinctive and customized engagement experience by providing a range of services, including education, entertainment, and customer care. This is an innovative opportunity for candidates who are eager to learn in a fast-paced environment. 
 Job Responsibilities:

Write code that is clear, reusable, and maintainable.
Take part in code reviews to uphold the requirements for code quality
Possess the ability to code in Python
In the responses, provide well-structured, accurate, and easily annotated/classifiable code that is straightforward and clean

Job Requirements:

Bachelor’s/Master’s degree in Engineering, Computer Science (or equivalent experience)
At least 3+ years of relevant experience as a software developer
Extensive experience working with Python and Python for Data Science 
Familiarity with SQL and QA is desirable
Nice to have some Software Quality Assurance and Test Planning experience
Proficiency with the language syntax and conventions
Previous experience tackling algorithmic problems
Extensive data science or data engineering is desirable
Strong background in application engineering 
Excellent spoken and written English communication skills","Code Review
Add,Communication
Add,Computer Science
Add,English
Add,Python (Programming Language)
Add,Quality Assurance
Add,SQL
Add,Software Development
Add,Software Quality Assurance
Add,Test Planning
Add,"
Software Architect | Permanent WFH | Day Shift + Weekends Off | Day 1 HMO,Emapta Global · Philippines Reposted 1 week ago · 90 applicants,Remote Full-time Mid-Senior level,"About the job
Join Our Client in Revolutionizing Healthcare Technology with this International Role

Are you a Software Architect ready to make a profound impact on the global stage and leave a lasting legacy that transcends borders? Join our client’s dynamic team in the healthcare technology industry and be part of a journey that goes beyond geographical limits. In this role, you'll shape the future of healthcare by crafting cutting-edge solutions that touch lives worldwide. Enjoy the perks of working with a passionate team, competitive benefits, and the opportunity to make your mark in a field where innovation knows no bounds. Take your career to new heights and be a part of something truly extraordinary.

Job Description 

We are seeking a talented and experienced Software Architect to lead our client’s software development projects. The successful candidate will be responsible for designing, developing, and implementing software solutions that align with the company’s strategic business objectives. As a Software Architect, you will work closely with cross-functional teams to ensure that our client’s software systems are scalable, maintainable, and deliver exceptional value to customers.

Here’s an overview of your future role:
Employment type: Full-time
Shift: Day Shift
Work Setup: Permanent Work from Home
Perks: Day 1 HMO, Above-market salary, Global exposure

What do you need to succeed?  

Bachelor’s or master’s degree in computer science, Software Engineering, or a related field.
Proven experience as a Software Architect or similar role, with a strong portfolio of successful software projects.
In-depth knowledge of software development methodologies, design patterns, and best practices.
Proficiency in programming languages, frameworks, and tools relevant to the company's tech stack (AWS, PHP, Angular, MySQL)
Strong communication and leadership skills, with the ability to work effectively in a team and explain technical concepts to non-technical stakeholders.
Familiarity with cloud computing platforms
Understanding of database design and data modeling.
Knowledge of security principles and practices.
Excellent problem-solving and critical-thinking abilities.

What awaits you in this role?  

Create and maintain the overall software architecture that meets both current and future business needs, considering scalability, performance, security, and maintainability.
Provide technical leadership to development teams, mentor software engineers, and establish best practices for software development.
Collaborate with other teams to ensure seamless integration of software components, third-party APIs, and external services.
Develop prototypes and proofs of concept to evaluate the feasibility of new technologies or architectural designs.
Implement and enforce quality assurance processes to ensure the software meets high standards of reliability and quality.
Conduct code reviews to maintain coding standards and ensure the implementation aligns with the architectural design.
Identify and resolve performance bottlenecks and optimize software for maximum efficiency.
Create and maintain architectural documentation, including design specifications, diagrams, and technical documentation.
Ensure that security is integrated into the architecture and stay current on industry best practices and security standards.
Stay up to date with emerging technologies and industry trends and make recommendations for technology adoption.

Why choose us?  

Above-average industry-standard compensation package
Permanent WFH set-up
Day shift schedule
Day 1 HMO
20 Leave credits per year consumed at your discretion with up to 5 days commutable to cash
Exposure to world-class, high-level management from foreign direct superiors
Employee engagement activities

Whom you’ll work with:  

Our client, Abroad Source, is at the forefront of revolutionizing the care management industry with their cloud-based software platform. This innovative company offers a unique opportunity to join a team dedicated to transforming the way the world delivers care, health, and support services. At Abroad Source, they are making a significant impact by enhancing the lives of older individuals with disabilities and fostering connections with their loved ones. This role presents a chance to contribute to a mission-driven organization that is making a difference on a global scale.

Who are we? 

Discover a world of possibilities at Emapta, where your career takes flight in stability and growth. Join a team that thrives on camaraderie, supporting each other to achieve excellence together. Experience the satisfaction of being recognized for your contributions with competitive compensation packages that reflect your skills and commitment. Immerse yourself in a positive work culture that encourages collaboration, innovation, and personal development. We provide you with the platform for your success, empowering you to reach new heights in a supportive and inclusive environment. 

With a wide roster of international clients from various industries and a proven track record of success, Emapta offers a stable foundation for your career. Team up with like-minded professionals who are passionate about making a meaningful impact through premium global opportunities at your fingertips. Apply now and create a better future with us. 

#EmaptaExperience","Amazon Web Services (AWS)
Add,Computer Science
Add,Data Modeling
Add,Database Design
Add,MySQL
Add,PHP
Add,SQL
Add,Software Architecture
Add,Software Development
Add,Tech Savy
Add,"
Systems Engineer - Access Management,"Canva · Manila, National Capital Region, Philippines Reposted 1 day ago · 154 applicants",Hybrid Full-time Entry level,"About the job
What You’d Be Doing In This Role

As Canva scales change continues to be part of our DNA. But we like to think that's all part of the fun. So this will give you the flavour of the type of things you'll be working on when you start, but this will likely evolve.

About The Group

The Information Technology Group’s vision is to maximize the potential of every Canvanaut through world-class technology & service. This is a pivotal group at Canva where you will be on the ground of a rapidly growing team as we strive to radically innovate the foundational infrastructure of our access management technology.

About The Team

The Access Management team supports the evaluation, implementation, administration, and ongoing innovation of Access Management technologies to support Canva’s growth

We use Okta as our primary IdP, and with the scale of our organization, we’re constantly integrating new technology and applications.

This includes SaaS onboarding & offboarding, entitlement propagation, supporting flexible employment patterns, application integration & access management, and more!

We’re looking for someone to help continue investing in scalable identity & access systems and beyond.

We're on the hunt for an awesome Systems Engineer to join our team! As a Systems Engineer in the Access Management team, you'll be responsible for empowering our Canvanauts through the delivery of our Access Management services.

What This Role Will Be Doing

 First point of contact for Access Management Tickets raised in our IT Service Desk 
 Implementing Access Management Controls on new and existing Third-Party SaaS systems (SSO, Authentication, Authorisation, Role-Based Access, Identity Lifecycle, User Access review) 
 Make Complex Things Simple by automating existing and new business processes using Integration Platform as a Service tools (iPaaS) 
 Providing consulting services & support related to Access Management for various types of requests, changes, escalations, and incidents. 
 Write clear and comprehensive documentation, as well as a willingness to share their knowledge with the team. 


Required Experience

 Outstanding communication skills 
 Ability to manage multiple, competing tasks & priorities with ease 
 Experience in Identity Lifecycle Management, Authentication, Access Control, Authorisation and Access Requests 
 Experience configuring identity and Access Management (IAM) tools, i.e. SSO and MFA 
 Technical knowledge of app integration protocols such as SCIM, SAML, and OIDC 


 What's in it for you? 

Achieving our crazy big goals motivates us to work hard - and we do - but you'll experience lots of moments of magic, connectivity and fun woven throughout life at Canva, too. We also offer a stack of benefits to set you up for every success in and outside of work.

Here's a Taste Of What's On Offer

 Equity packages - we want our success to be yours too 
 Inclusive parental leave policy that supports all parents & carers 
 An annual Vibe & Thrive allowance to support your wellbeing, social connection, office setup & more 
 Flexible leave options that empower you to be a force for good, take time to recharge and supports you personally 


Check out lifeatcanva.com for more info.

Other Stuff To Know

We make hiring decisions based on your experience, skills and passion, as well as how you can enhance Canva and our culture. When you apply, please tell us the pronouns you use and any reasonable adjustments you may need during the interview process.

Please note that interviews are conducted virtually.

Join The Team Redefining How The World Experiences Design.

Hey, g'day, mabuhay, kia ora,你好, hallo, vítejte!

Thanks for stopping by. We know job hunting can be a little time consuming and you're probably keen to find out what's on offer, so we'll get straight to the point.

Where And How You Can Work

Our flagship campus is in Sydney, Australia, but with many of our Canvanauts calling the Philippines home, our office in Manila is a buzzing place. Whether your role needs you in the office, at home or a bit of both, we've created an environment that truly empowers you to thrive.","Communication
Add,Digital Authentication
Add,OpenID Connect (OIDC)
Add,Security Assertion Markup Language (SAML)
Add,System Administration
Add,Systems Engineering
Add,Troubleshooting
Add,"
Software Engineer,"CHAMP Cargosystems · Taguig, National Capital Region, Philippines 1 week ago · 30 applicants",Hybrid Full-time Mid-Senior level,"About the job
Who we are
Champ Cargosystems is building systems that power the business of cargo airlines all over the world providing solutions for the whole cargo management chain including reservation and booking management, revenue, handling & customs declaration and balancing the weight of the cargo inside the plane.
 
What we do
We are currently in the process of building the next generation of cargo management applications using modern and widely use technologies and we are looking for motivated people to join our team of interdisciplinary developers.
 
What we currently use
We build backend services with Java, Spring Boot, Web Services and Oracle / SQL Server / Mongo DB
We integrate with existing core Java Cargo applications via REST APIs
We build frontends with Angular and Ionic framework for mobile apps
We deploy to Linux servers, Windows servers, and AWS with ansible/ANT
We do continuous integration with Gitlab/Bamboo
We use Scrum to organize ourselves
 

What we expect from you
Perform several roles such as program coder, tester and technical support
Collaborate with other software engineers in the performance of assigned tasks.
Translate design specifications into program codes; enforce the Company’s software engineering methodology and standards.
Champion good code quality practices towards reliable, performant and maintainable solutions
Participate in the technical discussions on project updates/ in resolving technical issues.
Produce clean, efficient code based on specifications.
Troubleshoot, debug and upgrade existing software.
Participate in the unit tests and to provide support during system implementation/ migration activities.
Assist in the preparation of project documentation.


What we require from you
Bachelor’s Degree in Information Technology, Computer Science, Computer Engineering or Equivalent
Must have 3 years’ experience in Java & object-oriented programming with SQL skills 
Experience in the following framework or technology is a plus Spring Boot, JPA, REST API, XML, Swing, RMI, Hibernate, EJB, Angular, Ionic, IBM MQ, Kafka 
Experienced in using the following tools: SVN, Tortoise, Eclipse, Maven or Ant or similar
With good SQL skills on databases (Oracle, SQL Server)
Experience in SCRUM and DevOps practices is a plus
Knowledgeable in design pattern is a plus
Excellent analytical and problem-solving skills
Strong interpersonal skills
Good command of English language is a must
 
What you can expect from us
Working environment, learning tools and opportunities to grow your technical and professional career
The possibility to have an impact on the direction to take
Technical challenges to solve
The opportunity to work within an interesting industry
To work with people from many different countries



CHAMP Cargosystems is an equal opportunity employer and prohibits discrimination and harassment of any kind. We are committed to the principle of equal employment opportunity for all employees and to providing employees with a work environment free of discrimination and harassment. All employment decisions are based on business needs, job requirements and individual qualifications, without regard to race, ethnic background, religion or belief, family or parental status, or any other status protected by the laws or regulations in the locations where we operate.

Please note that any personal data that you submit along with your application will be processed by CHAMP and may be processed by any of its global entities as necessary. These data will be treated in strict compliance with the applicable data protection legislation (i.e. the Law of 2 August 2002 on the protection of individuals with regard to the processing of personal data, as amended, and Regulation (EU) 2016/679 of the European Parliament and of the Council of 27 April 2016, - the GDPR -, which entered into force on 25 May 2018, as well as any other subsequent regulation).

Further details on what is considered personal data, how it is processed by CHAMP as well as your rights in this regard can be found here (https://tinyurl.com/y856wcy5). Any questions relating to this should be addressed to

CHAMP’s Data Protection Officer:
Gertrud Huberty
2, rue Edmond Reuter
Zone d'Activités ""Weiergewan""
L-5326 Contern
Luxembourg
Email: dpo@champ.aero
Phone: +352 2681 6205”","Computer Engineering
Add,Computer Science
Add,Databases
Add,Java
Add,Object-Oriented Programming (OOP)
Add,Problem Solving
Add,Programming
Add,Project Documentation
Add,SQL
Add,Technical Discussions
Add,"
