Title,CompanyDetails,JobDetails,JobDescription,JobSkills
Data Engineer (Global Business Services),"JTI (Japan Tobacco International) · Taguig, National Capital Region, Philippines Reposted 23 hours ago · 2 applicants",On-site Full-time Associate,"About the job
We’re JTI, Japan Tobacco International, and we believe in freedom.

We think that the possibilities are limitless when you’re free to choose. We’ve spent the last 20 years innovating and creating new and better products for our consumers to choose from. It’s how we’ve grown to be present in 130 countries, and how we’ve grown from 40 to 4,000+ employees in the Philippines since 2009.

But our business isn’t just business, our business is our people. Their talent. Their potential. We believe that when they’re free to be themselves, to grow, travel and develop, amazing things can happen for our business. That’s why our employees, from around the world, choose to be a part of JTI. It’s why 9 out of 10 would recommend us to a friend, and why we’ve been recognized as INVESTORS IN PEOPLE in the Philippines

It’s the perfect moment for you to #JoinTheIdea. We’re opening our Global Business Service center in the heart of BGC Manila and looking for more than 300 bright minds to join a global multinational with an exciting start-up vibe.

What Is This Position About - Purpose

DATA ENGINEER position exists to perform development, solution rollouts and support for Markets & Regions Data services area, and works under the guidance of senior data engineers & Team Leads to maintain and develop pipelines.

The scope includes using software engineering concepts to architect, design, develop, maintain, test, and evaluate software solutions, and lead continuous delivery process improvement with Azure Data Factory, Data Lake, Data Bricks, Azure SQL, SSIS, EDI and Synapse.

The incumbent will analyze, organize and combine raw data from different sources and build the corresponding data systems and pipelines to ensure that business needs and objectives are met with the data delivered.

He/she will work on the Agile ways of working currently implemented in JTI and will work on specific workstreams that contains web/mobile applications specific for a business area.

What Will You Do - Responsibilities

Develop and maintenance of data pipelines, which includes 

Develop the data pipelines for the corresponding projects ensuring that are highly available, scalable, reliable, secure, and cost-effective
Support technical design, development, unit testing, and production deployment. 
Design and document the pipelines developments
Writes unit/integration tests, contributes to engineering wiki, and documents work.
Supports user testing during UAT phase and work on bug fixing 
Support Roll outs and deployments. 
Ensure Data pipelines maintenance and performance testing.

Issue resolution and operational support

Provide timely technical support for issue resolution including UAT and Post Go-Live support, including data maintenance and user access administration. Work with end users and other support teams and the vendor if required
Closely collaborate with BTS, Enterprise Architecture, GDC or other IT groups 
Timely update assigned tasks, provide response and solution within agreed team's timelines 
Daily monitor for running pipelines ensuring correctness of the execution and no business disruption
Raise and investigate Incidents in IT Service Portal

Platform configuration and developments

Ensure that standards are applied and adopt new ones coming as part of expected evolution
Support technical design, development and unit testing, and production deployment. Ensure that the solution is aligned with the agreed business process design, functional design and with Microsoft Azure best practices and JTI architecture standards
Promote DEV/QA/PRD changes, support user testing, fine tune the solution based on testing feedback
Ensure consistency & standardization of the data pipelines 
Ensure that required system documentation is completed and delivered prior to Go-Live. Contribute to Knowledge Base creation

Project Management & Business Partnership 

Communicate timely on the project progress related to developments in assigned area; manage the processes of requests, approval, specifications, development, documentation and unit testing; coordinate between on-site and off-site team related to processes in assigned area; coordinates IT-related issue with global IT and other teams
Development of relationships with customers to understand their needs and priorities, by collecting input from customers and stakeholders; identify and propose process / service / role design improvements geared towards simplification and service level enhancement

Who Are We Looking For - Requirements

University degree in Computer Science or equivalent.
1+ year of experience in Data and Analytics from modelling and reporting standpoint
1+ year exposure to IT architecture and solutioning for data flows among system and applications.
1+ year delivering solutions on the Microsoft Azure platform with a special emphasis on data solutions and services - Data Factory, Data Lake, Data Bricks, Azure SQL, SSIS, EDI and Synapse
Fast learner and able to embrace new technologies
Experience with ETL tools preferable Azure Data Factory and DataBricks (or similar)
Azure Data Lakes experience is a big plus
Strong analytical skills and troubleshooting skills
Should have good knowledge in testing and validating data solutions 
Database skills, scripting and data modeling 
Very good written and spoken English.

WHAT’S IN IT FOR YOU?

Work in JTI GBS Philippines Taguig
Be covered with medical insurance and HMO upon hiring, with HMO dependent coverage and medicine allowance
Receive bonuses and cash allowances such as meal and transport allowance
Have access to over 200 company training
Well-being programs for employees
Opportunities for your career growth
Recreational facilities in the office - Videoke, billiard and table tennis
Be part of a truly international and diverse company with over 40,000 employees in 130 countries
Experience the culture of an Investors in People certified company
Find out why 9 out of 10 employees recommend us to a friend
Understand why 9 out of 10 employees say they feel free to be themselves","Computer Science
Add,Data Analytics
Add,Data Maintenance
Add,Data Modeling
Add,Databases
Add,IT Documentation
Add,Production Deployment
Add,Technical Design
Add,Troubleshooting
Add,Usability Testing
Add,"
Data Engineer (DataBricks_AzureDataFactory_Striim),Maltem Asia-Pacific · Philippines 6 days ago · 22 applicants,Remote Contract Associate,"About the job
Maltem Philippines is seeking a Data Engineer for a well established Client in the Entertainment industry.

Responsibilities :
Develop, maintain, and optimize data pipelines and workflows using Databricks and Azure Data Factory, ensuring seamless data ingestion and transformation.
Collaborate with onshore teams, understanding and implementing technical requirements into scalable data solutions.
Assist in troubleshooting and resolving data-related issues, ensuring data quality and integrity.
Explore opportunities for improving existing data processes and frameworks.

Requirements:
Bachelor's degree in Computer Science, Engineering, or a related field.
Hands-on experience in Databricks for data pipeline development and Azure Data Factory.
Proficiency in Azure services and the ability to work effectively in an offshore setting.
Familiarity with Striim Data integration and streaming platform for Data ingestion is a plus.
Comfortable and open to take on a Contractual role.
Comfortable to perform a Technical Test as part of the interview process.
Comfortable to work in a Remote setting.
Reliable internet connection is essential.
Candidates who are immediate joiners or 30 days of notice is highly advantageous.","Azure Data Factory
Add,Azure Databricks
Add,Data Integration
Add,Data Transformation
Add,"
Data Architect/Engineer (6 to 12 months Contract Role),"S&P Global · Pasig, National Capital Region, Philippines Reposted 1 week ago · 27 applicants",On-site Full-time,"About the job
S&P Global Commodity Insights

The Role: Data Architect/Engineer (6 to 12 months Contract Role)

The Team: The Customer Experience (CX) & Insights Team is responsible for customer research and customer experience design & management.

The objective of this team is to systematically identify, prioritize, and communicate key customer value drivers, emerging growth trends, and CX improvement opportunities. The team manages all customer data and voice of the customer (VOC) programs, conducts customer research, and produces business-critical, actionable insights. Team members are highly motivated experts with advanced analytical, communication, project management, and problem-solving skills.

The Impact: We seek to appoint a Data Architect/Developer to work on integrating different Customer Data Sources into one database.

What's in it for you: It is a global role with the potential to shape the internal infrastructure of our customer data architecture. This is a high-profile opportunity because two Commodity Insights Management Committee members sponsor the project it serves.

Responsibilities

Work with data analysts, internal functions, and external vendors to turn large-scale, diverse, and often unstructured customer data into business-critical insights
Lead integration of diverse data systems and datasets to achieve specific project objectives
Design and implement data management, quality monitoring, and cleaning processes to ensure data accuracy
Design and develop ETL pipelines to ingest the data in variable formats, structured and unstructured 
Develop automation routines and products to build self-serving capabilities for the teams to utilize databases/data platforms
Manage data vendor relationships

Who Are We Looking For

Bachelor/MS degree in Computer Science, Engineering, or a related subject.
Demonstrated experience designing and implementing large-scale, distributed systems
Proficiency with cloud computing platforms, preferably Data bricks.
Proficiency with one or more programming/scripting languages, preferably Python and SQL.
Proficiency in Excel and Tableau. Strong data visualization skills
Experience in creating custom APIs that allow third-party systems to utilize the product's functionality.
Experience in integrating enterprise portals and applications
Experience in application & data architecture, system, and software design.
Strong analytical, interpersonal, presentation, and written communication skills.
Ability to influence technical and business partners across all organizational ranks and geographies.
Experience in integrating customer feedback from different sources is a plus.

#

Equal Opportunity Employer

S&P Global is an equal opportunity employer and all qualified candidates will receive consideration for employment without regard to race/ethnicity, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, marital status, military veteran status, unemployment status, or any other status protected by law. Only electronic job submissions will be considered for employment.

If you need an accommodation during the application process due to a disability, please send an email to: EEO.Compliance@spglobal.com and your request will be forwarded to the appropriate person. 

US Candidates Only:  The EEO is the Law Poster http://www.dol.gov/ofccp/regs/compliance/posters/pdf/eeopost.pdf describes discrimination protections under federal law.

20 - Professional (EEO-2 Job Categories-United States of America), IFTECH202.1 - Middle Professional Tier I (EEO Job Group)

Job ID: 293162

Posted On: 2023-12-21

Location: Pasig City, Philippines","Analytics
Add,Customer Research
Add,Data Analytics
Add,Data Architecture
Add,Data Modeling
Add,Data Science
Add,Data Visualization
Add,Enterprise Portals
Add,Extract, Transform, Load (ETL)
Add,Visualization
Add,"
Data Engineer-Data Warehouse,"Eclaro · Quezon City, National Capital Region, Philippines Reposted 2 weeks ago · 4 applicants",Full-time Entry level,"About the job
Primary Skills

 Solid experience in developing datawarehousing applications using Snowflake and DBT. 
 Solid experience in ETL Technologies 
 Has experience in working with scheduling tools using Control-M. 
 Knowledgable in UNIX Scripting.","Big Data
Add,Data Engineering
Add,Data Science
Add,Data Warehousing
Add,Databases
Add,Dialectical Behavior Therapy (DBT)
Add,Extract, Transform, Load (ETL)
Add,Scripting
Add,Snowflake
Add,Snowflake Cloud
Add,"
Data Engineer,"Steadfast Group Limited · Taguig, National Capital Region, Philippines 1 week ago · 39 applicants",Hybrid Full-time Mid-Senior level,"About the job
Key Selling Points
Great benefits, and culture.
Competitive Salary
Join a fast paced and supportive team

Steadfast was founded on the belief that a network of brokers would be stronger together, and this idea has been the backbone of our culture ever since. We believe that none of us is as good as all of us.

At Steadfast we are proud of our diverse mix of people and skills, coming together across multiple business and business units to not only support our broker network, but to create the next generation thinking, systems and technologies that will drive the insurance sector forward.

We are leaders of the general insurance broking and underwriting industry, and we lead from the front.

A bit about our opportunity
Steadfast is a progressive organisation that offers diverse roles and learning opportunities. Don’t be fooled by our size – Steadfast is an exciting business that operates in an agile and collaborative way. Our continued success reflects our ability to work towards the big picture to evolve our industry as well as our ability to deliver in the today’s highly competitive environment.

The Data Engineer will sit within the Steadfast Technologies One Data team and will design, implement and support data pipelines that underpin reporting, analytics and machine learning.


This role is required to consolidate operational and other data via standard patters of ingest and data processing, enabling the organisation to achieve timely access to insights and data services

In this role, you will:
Work closely with Steadfast business stakeholders in interpreting and understanding requirements, through to testing and deployment.
Work closely with transactional system stakeholders to understand source architecture.
Design and build efficient and scalable means to extract and load data.
Consolidate and prepare baseline data for downstream use, align to warehouse architecture/models.
Continuous improvement in data quality, reliability and efficiency via automation.

The above list of key responsibilities is not an exhaustive list and may change from time-to-time based on business needs.

A bit about you
To be successful in this role, you will possess:
5+ years’ experience in data engineering within the data and analytics space.
Software engineering graduate or its equivalent
Ability to define and develop data integration patterns and pipelines, leveraging cloud microservices and SaaS.
Ability to assess data complexity and model into structured and consumable data marts.
Experience coding and implementing cloud based data pipelines.
Experience processing large volumes of semi-structured data, ETL/ELT, data warehousing and visualisation.
Hands on working with different data sources, RDBMS namely SQL Server, Azure SQL, blob storage.
Hands on experience with DevOps automation.
Strong coding skills, particularly SQL and python.
Financial Services experience, preferably within insurance.
Knowledge and experience in agile project delivery methodology.
Strong customer focus, able to effectively communicate to technical and non-technical audiences.
Sound experience influencing and building internal stakeholder relationships.
Proficient in the use of MS Project for project planning, tracking and reporting.

Benefits
We offer an extensive range of benefits to reflect the value we place on our team whilst supporting them in their professional and personal lives. As a Steadfast employee you will benefit from and have access to:
Hybrid working to help you balance work and personal responsibilities
Free company provided Life, Temporary Permanent Disablement, and Travel insurances, and HMO.
An expansive Health and Wellbeing Program
Working on a vibrant and collegiate culture where you as a person, and your contribution is valued

A bit about us
At Steadfast, we provide valuable opportunities to build meaningful career opportunities alongside some of the brightest and most influential people in the insurance industry.

We are proud of our diverse mix of people and skills, coming together across multiple businesses and business units to foster next generation thinking, systems and technologies that will drive the insurance sector forward.

Diversity and our Social Responsibility is at the heart of our business and we reflect this in our actions. We have strong commitments to equality; an active D&I committee and our Reconciliation Action Plan provides opportunities for First Nation peoples to work and grow. We are major sponsors of the Dive In festival, sponsor female entrepreneurs and are active members of the Champions of Change.

In addition, our charity, The Steadfast Foundation, sponsors many charities and local community initiatives. Our environmental commitment includes the sponsorship of our Sustainability Ambassador to undertake climate research and our initiatives reflect our commitment to the achievement of green and carbon offset goals.

Interested to apply or find out more
If Steadfast and its people sounds like the type of company you are looking for and the opportunity is of interest to you, please click on the link to apply………..

We are always on the lookout for great talent, if you are interested in a confidential conversation regarding career opportunities please email careers@steadfast.com.au","Azure SQL
Add,Data Marts
Add,Data Warehousing
Add,DevOps
Add,Project Planning
Add,Python (Programming Language)
Add,RDBMS
Add,SQL
Add,Software Development
Add,Software as a Service (SaaS)
Add,"
Data Management Engineer,"Metrobank · Taguig, National Capital Region, Philippines 3 weeks ago · 61 applicants",On-site Full-time Mid-Senior level,"About the job
Job Summary:

  Design, development, implementation and maintenance of bank-level data pipelines, data flow and databases
Design, develop and optimize data pipelines and data flow to improve efficiency and reliability of data processes
. Design, create and implement data processes for new sources and forms of data 
 
 Exposure:

  Understand the end-to-end data life cycle of the various data sources of the bank in order to design the appropriate data flow and optimal data pipelines
Apply best practices in data management to create efficient data ingestion, data transformation, data integration and data archiving process design
Develop integration processes to create data marts and other forms of data bases
Design, create and implement data processes for new sources and forms of data 
Identify opportunities to improve existing data management processes 
 
Qualifications:

Bachelor’s Degree
At least more than 5 years’ experience in end-to-end data infrastructure setup
Strong understanding and experience in designing and building databases 
Ability to do data programming / coding
Project management
Aptitude to learn new technology
 
Other Details:
Rank: Junior Officer
Unit: Financial & Control Sector / Controllership Group / Enterprise Data Management and Governance Division / Data Management Department
Location: Metrobank Center, BGC, Taguig City","Data Archiving
Add,Data Flow
Add,Data Management
Add,Data Marts
Add,Data Pipelines
Add,Databases
Add,Enterprise Data
Add,Programming
Add,Project Management
Add,Skill Development
Add,"
Data Governance Engineer,"Royal Caribbean Group · Pasay, National Capital Region, Philippines 2 months ago · 13 applicants",Full-time Entry level,"About the job
Position Summary

The Data Governance Engineer position is a part of the Data Analytics & AI team and supports the RCG corporation project goals. This position collaborates with a team of governance, legal/privacy and business stakeholders, data analysts, architects, and information technology professionals to implement enterprise data quality solutions in direct support of Royal Caribbean Group's enterprise level objectives. The ideal candidate for this role has a Data Governance and Data Quality background with functional and technical expertise.

This position’s main objective is to deliver developed data quality solutions using software tools and implement a standardized approach for query and algorithm automation for executing data quality improvements.

Essential Duties And Responsibilities

 Acquire data from data sources and maintain SQL queries. 
 Analyze, query, and manipulate data according to defined business rules and procedures. 
 Maintain and improve data completeness through deduplication operational processes. 
 Write stored procedures, creating scripts for data loads and upgra+D7des for data migrations and data validations. 
 Develop shell scripts to automate file manipulation and data loading procedures. 
 Install and configure server setup on system development lifecycle environments. 
 Ensure developed jobs migrate through the system development lifecycle environments successfully. 
 Monitor key product metrics, understand root causes of changes in metrics 
 Identify, analyze, and interpret trends or patterns in complex data sets and depict the story via dashboards or reports 
 Perform data quality validations to ensure data adheres to business needs and expectations 
 Extensively work on data extraction, transformation and loading data from various sources, such as, Oracle and SQL Server. 
 Identify areas of improvement in accordance with data quality business rules on data quality dashboards. 
 Design and execute data remediation measures. 
 Create and ensure adherence to data quality standards. 
 Deliver service in accordance with established SLAs. 
 Ensure that data is within proper privacy/legal compliance. 

Qualifications

 BS Degree in Mathematics, Economics, Computer Science, Information Management or Statistics is a plus but not a must. 
 3+ years of experience in a CDP, data warehousing or related data platform environment. 
 Qualified with Azure Cloud and Databricks technologies. 
 Experienced with Apache Spark, Python, Scala, and R. 
 Experienced with Databricks Delta Lakehouse technology to perform data ingestion and data processing for data quality initiatives. 
 Proficient with ad-hoc analyses using SQL queries and python data analysis packages (Pandas) 
 Use technologies such as Kafka, Snowflake, Apache Spark 
 Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy. 
 Adept at report writing, presenting, and verbal communication skills. 
 Ability to operate effectively as part of a project team or individually. 

Knowledge And Skills

 Knowledge regarding data models, database design development, data mining and segmentation techniques is preferred. 
 Experience building segments and with ETL processes. 
 Strong understanding of Marketing Technology tools (Email/Marketing automation system, Personalization tools, Analytics tools, tag management systems). 
 Experience delivering data-driven products for Marketing, Sales, Advertising, and/or Analytics use cases. 
 Experience with DMP or CDP, data strategy, real-time and offline data processing of multiple data sources. 
 Read and write code in a programming language such as Python. 
 Assist with data analysis and reporting tasks using SQL and data analysis techniques. 
 Develop and maintain documentation of data quality rules, processes, and procedures. 
 Contribute to data quality process improvement efforts. 
 Collaborate with stakeholders to identify data quality requirements.","Communication
Add,Dashboards
Add,Data Analytics
Add,Data Quality
Add,Data Strategies
Add,Data Warehousing
Add,Extract, Transform, Load (ETL)
Add,Pandas (Software)
Add,Snowflake
Add,Stored Procedures
Add,"
Data Engineer,TE Connectivity · Philippines 3 weeks ago · 110 applicants,Remote Full-time Mid-Senior level,"About the job
At TE we strongly believe that data and analytics are strategic drivers for future success. We are investing significantly in building our advanced analytics team. The Analytics team at TE is part of the TE Information Solutions (TEIS) Organization and is responsible for driving organic growth by leveraging big data and advanced analytics. The team reports to the VP and Chief Data Officer at TEIS, works closely with the SVP of Corporate Strategy, and has regular interactions with the company’s C-Suite. This Data Scientist position will directly report to the Director of Data Science.

We are on an exciting journey to build and scale our advanced analytics practice; in this position you will apply your skills to unlock opportunities and enable top strategic priorities for TE. You will be working on problems that require advanced analytics applications to create value for diverse business functions such as supply chain, pricing, Industrial IOT & digital factory implementation, digital marketing and sales growth, and will impact business units that span through multiple geographic areas.

Job Responsibilities: 

Analyze, organize, segment and disseminate raw or unprocessed data based on business needs.
Be the key anchor for data extraction, preparation and hosting processes.
Create master data files from disparate data sources by building data pipelines.
Develop and test architecture for data extraction.
Provide continuous connectivity to a master data source and access to refreshed data
Ensure data quality and reliability
Data expert for datasets used by data scientists

Job Requirements: 

Advanced SQL RDBMS design and query building skills (Oracle, SQL Server, Redshift, etc.)
Sound knowledge of ETL practices.
Experience profiling, manipulating, and merging massive data set using Big Data technologies, preferably from AWS, Google, Microsoft, or Cloudera.
Exposure to SAP ERP system, Salesforce.com, etc.
Coding experience with Talend, SAP data services, or other ETL methods 
Unix or other shell scripting, and exposure to job scheduling software such as Control-M
Visualization tool experience, especially with Tableau or Power BI
Attention to detail and logical based thinking in building, testing, and reviewing data pipelines containing multi-disciplinary information 
Commitment to build using established coding and naming standards
Data Engineering & Cloud Certifications
Experience in business domains - supply chain, pricing, sales & marketing
Experience in working with data scientists
Strong problem solver who can invent new techniques and approaches if necessary
Ability to work in a fast-paced environment","Amazon Redshift
Add,Amazon Web Services (AWS)
Add,Big Data
Add,Oracle Database
Add,SAP Data Services
Add,SAP ERP
Add,SAP Products
Add,SQL
Add,Tableau
Add,Talend
Add,Unix
Add,"
Data Engineer,"Straive · Parañaque, National Capital Region, Philippines 2 weeks ago · 46 applicants",Hybrid Full-time Mid-Senior level,"About the job
Responsibilities
Mining data across internal systems to support stakeholder requests
Preparing data for upload/entry into systems in accordance with data policies
Enforcing data standards and policies
Identifying & escalating data hygiene issues in a timely manner

Qualifications
Experience with data mining and processing for at least 5 years
High attention to detail
Experience with SQL or advanced BI tools a plus","Attention to Detail
Add,Business Intelligence (BI)
Add,Data Mining
Add,Data Science
Add,Data Standards
Add,Hygiene
Add,Pattern Recognition
Add,Policies & Procedures
Add,Power Tools
Add,SQL
Add,"
Artificial Intelligence Engineer,Staffing Ninja · Philippines 1 week ago · 33 applicants,Remote Full-time Associate,"About the job
Job Responsibilities:
Develop and implement generative AI models to address real-world challenges across various domains, including natural language processing, image generation, and music generation.
Conduct research on emerging generative AI techniques and algorithms.
Collaborate with cross-functional teams to design and deploy AI solutions that align with customer requirements.
Evaluate and optimize generative AI models for performance, scalability, and efficiency.
Design and assess prompt engineering and schema engineering approaches for relational, non-relational, and object store data.
Write and present technical documentation and reports.
Develop and maintain front-end code using React and other relevant technologies.
Collaborate closely with designers to translate UI/UX designs into code.
Write clean, maintainable, and efficient code.
Work collaboratively with other developers to ensure seamless integration of front-end code with back-end systems.
Stay abreast of the latest front-end development trends and technologies.

Job Requirements:
Bachelor's/Master’s degree in computer science, Data Science, or a related field.
3+ years of experience in ML modeling techniques, generative AI, and NLP.
3+ years of experience in developing front-end web applications using React.
Strong understanding of HTML, CSS, and JavaScript.
Experience with prompt engineering, prompt optimization, and multimodal generative AI.
Experience working with large datasets and SQL.
Strong programming skills in Python and Unix/PowerShell scripting.
Experience with cloud computing platforms such as AWS or Azure.","Artificial Intelligence (AI)
Add,Cascading Style Sheets (CSS)
Add,HTML
Add,JavaScript
Add,Machine Learning
Add,Microsoft Azure
Add,Natural Language Processing (NLP)
Add,Prompt Engineering
Add,Python (Programming Language)
Add,Unix
Add,"
Data Engineer,"Unilab, Inc. · Mandaluyong, National Capital Region, Philippines 1 week ago · 33 applicants",On-site Full-time Mid-Senior level,"About the job
Role Overview:
Translates the analytics requirements of the business unit's Digital Business Engineering Team into technical plans and execution
Acquires and processes datasets required by the business
Builds, tests and maintains optimal data pipeline architectures
Identifies, designs and implements internal process improvements 
Develops algorithms to transform data into useful and actionable information
Monitors data update and resolves data issues 
Ensures compliance with data governance and security policies

Required Qualifications:
Bachelor's Degree holder of Computer Science, Engineering, Statistics, Management Information Systems, or other Science and Technology related courses
Has 3-5 years of related work experience
Has experience with managing structured data in RDBMS with practitioner level experience with MS SQL (Database and SSIS)
Has experience with Tableau development is a plus
With excellent verbal and written communication skills
Is an analytical thinker with creative problem-solving skills and attention to detail
Certifications for database administration, agile development, and/or cloud services are a plus","Communication
Add,Creative Problem Solving
Add,Data Engineering
Add,Data Science
Add,Databases
Add,Datasets
Add,Extract, Transform, Load (ETL)
Add,Problem Solving
Add,SQL Server Integration Services (SSIS)
Add,Written Communication
Add,"
Data Engineer,"Smart Communications, Inc. · Makati, National Capital Region, Philippines 2 weeks ago · 75 applicants",On-site Full-time Entry level,"About the job
Education:
Bachelor's Degree preferably in Computer Science, IT or related course

Experience:
At least 1-2 years’ experience in software development is preferred
Working knowledge in Phyton, Perl, C/C++, PL/SQL, NoSQL and Java
Linux and Unix is required
Knowledge and experience in Big Data technologies like HDFS, Hadoop, Apache Spark is a plus
End to End software development lifecycle

Responsibilities: 
Develop, test, monitor and optimize of end-to-end data processing jobs and workflows from data acquisition, transformation to data exposure / publishing.
Develop and enhance applications / solutions / software consuming data from the data lake / data warehouse for the purpose of data visualization or advanced data analytics (i.e. reports and dashboards)
Develop, test and maintain big data architecture, open source databases (e.g., HADOOP, HIVE, HBASE, PRESTO etc.), including duties to support development and deployment of innovative big data platforms
Establish controls on the data being collected, processed and/or transformed and presented. Perform regular Audit on Data Quality (Accuracy, Completeness and Timeliness) and Ensure Completeness, Accuracy and Timeliness of Data; Ensure compliance to PLDT Group standards.
Regularly communicate and engage with business users, data owners and stewards, IT hardware support and infrastructure teams, IT data source teams, database administrators and other stakeholders for the purpose of clarifying requirements, communicating status, issues or presenting solutions.
Manage the day-to-day running of scheduled jobs or program, including enforcing policies, maintaining systems and responding to user requests and ensure that the system delivers consistently on the operational-level agreement (OLA). In case of issues, will also be responsible for the prompt resolution of issues in relation to the end to end data platform components.
Ensure delivery commitment of 3rd party vendor partners within service-level agreement SLA on the required support from troubleshooting, applying patches, dealing with exceptions and escalating problems.
Ensure compliance to PLDT Group standards
Perform other related duties of similar nature or level that may be assigned from time to time
Support the execution of upgrades or migrations in keeping the technology up to date
Perform diagnosis of issues as required and synthesize the conclusions into recommendations that drive improvements to the overall delivery
Create Solutions Design and Technical Architecture documentation
Perform code review and provide optimization recommendations","Apache Spark
Add,C++
Add,Hadoop
Add,Java
Add,Linux
Add,PL/SQL
Add,Perl
Add,SQL
Add,Software Development Life Cycle (SDLC)
Add,Unix
Add,"
Data Engineer-Data Integration,"IBM · Cebu, Central Visayas, Philippines 1 week ago · 3 applicants",On-site Full-time,"About the job
676073BR

Introduction

At IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets. To invent. To collaborate. Not just to do something better, but to attempt things you've never thought possible. Are you ready to lead in this new era of technology and solve some of the world's most challenging problems? If so, lets talk.

Your Role and Responsibilities

Designs and builds solutions to move data from operational and external environments to the business intelligence environment using Ab Initio software and DataStage (formerly Ascential) - IBM's WebSphere Data Integration Suite. Skills include designing and developing extract, transform and load (ETL) processes. Experience includes full lifecycle implementation of the technical components of a business intelligence solution. Skills include: ETL, Informatica

PHDIGDoubleUp

PHDIGAMC

PH_DIGhotjobs

PH_EA&Java2022

#APHotJobs

phdig

Required Technical and Professional Expertise


Data Stage or
Informatica or
Snowflake


Preferred Technical And Professional Expertise

Nice to have:


Hands-on experience on other ETL Tools


About Business Unit

IBM Services is a team of business, strategy and technology consultants that design, build, and run foundational systems and services that is the backbone of the world's economy. IBM Services partners with the world's leading companies in over 170 countries to build smarter businesses by reimagining and reinventing through technology, with its outcome-focused methodologies, industry-leading portfolio and world class research and operations expertise leading to results-driven innovation and enduring excellence.

Your Life @ IBM

In a world where technology never stands still, we understand that, dedication to our clients success, innovation that matters, and trust and personal responsibility in all our relationships, lives in what we do as IBMers as we strive to be the catalyst that makes the world work better.

Being an IBMer means you’ll be able to learn and develop yourself and your career, you’ll be encouraged to be courageous and experiment everyday, all whilst having continuous trust and support in an environment where everyone can thrive whatever their personal or professional background.

Our IBMers are growth minded, always staying curious, open to feedback and learning new information and skills to constantly transform themselves and our company. They are trusted to provide on-going feedback to help other IBMers grow, as well as collaborate with colleagues keeping in mind a team focused approach to include different perspectives to drive exceptional outcomes for our customers. The courage our IBMers have to make critical decisions everyday is essential to IBM becoming the catalyst for progress, always embracing challenges with resources they have to hand, a can-do attitude and always striving for an outcome focused approach within everything that they do.

Are you ready to be an IBMer?

About IBM

IBM’s greatest invention is the IBMer. We believe that through the application of intelligence, reason and science, we can improve business, society and the human condition, bringing the power of an open hybrid cloud and AI strategy to life for our clients and partners around the world.Restlessly reinventing since 1911, we are not only one of the largest corporate organizations in the world, we’re also one of the biggest technology and consulting employers, with many of the Fortune 50 companies relying on the IBM Cloud to run their business. At IBM, we pride ourselves on being an early adopter of artificial intelligence, quantum computing and blockchain. Now it’s time for you to join us on our journey to being a responsible technology innovator and a force for good in the world.

Location Statement

For additional information about location requirements, please discuss with the recruiter following submission of your application.

Being You @ IBM

IBM is committed to creating a diverse environment and is proud to be an equal-opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, gender, gender identity or expression, sexual orientation, national origin, caste, genetics, pregnancy, disability, neurodivergence, age, veteran status, or other characteristics. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status.","Ab Initio
Add,Data Analytics
Add,Data Engineering
Add,Data Integration
Add,Data Science
Add,Data Warehousing
Add,DataStage
Add,Databases
Add,ETL Tools
Add,Extract, Transform, Load (ETL)
Add,"
Data Engineer,"eTeam · National Capital Region, Philippines 1 week ago · 58 applicants",Remote Full-time Mid-Senior level,"About the job
Designs and builds solutions to move data from operational and external environments to the business intelligence environment using Informatica, Ab Initio software and DataStage 
(formerly Ascential) - IBM's WebSphere Data Integration Suite. Skills include designing and developing extract, transform and load (ETL) processes. Experience includes full lifecycle 
implementation of the technical components of a business intelligence solution.","Data Analytics
Add,Data Engineering
Add,Data Science
Add,Data Warehousing
Add,Databases
Add,Extract, Transform, Load (ETL)
Add,"
