Title,CompanyDetails,JobDetails,JobDescription,JobSkills
Power BI Consultant | Morning Shift | WFH |,"Eastvantage · Taguig, National Capital Region, Philippines 5 months ago · 187 applicants",Remote Full-time Mid-Senior level,"About the job
Location:

BGC, Taguig

Contract Type

Permanent

About The Role

The core responsibilities for the role include:

Develop project plans and strategic vision for Power BI solutions, providing a comprehensive roadmap for client's needs
Provide high-level solution architectural expertise on Power Platform components to sales, project delivery teams, and clients
Collecting & evaluating the requirements from users, product owners, and stakeholders
Show a cadence of delivery through regular client & product owner interactions as part of agile delivery
Design solutions and provide estimates for pipeline work
Incorporating designer, user & product owner feedback into your process
Testing work against the requirements and acceptance criteria
Contribute toward producing technical and presales artefacts
Work with our Sales team ensuring estimating and solutioning guidance for Power BI products is readily available 
Be known for your “client centric” approach and delivery excellence
Influence as a subject matter expert and change agent across the organization to educate our sales team to have a positive impact on client engagement and portfolio growth
Build, leverage, and maintain successful industry partnerships with Microsoft, with a goal of increasing Agile’s market share in a methodical and collaborative manner 
Engage with clients in strategic discussions to provide outstanding strategy and guidance to improve the client’s long-term business objectives

Position Requirements

Demonstrated experience interfacing with executive-level clients, assessing their goals and objectives and the ability to translate ideas into strategic and practical solution recommendation
Aptitude for critical and analytical thinking, as well as the capacity to leverage out-of-the box solutions
Assessing and managing an opportunity and risk associated with complex, large-scale consulting projects
Demonstrated experience with Power BI and preferably the broader Power Platform
Demonstrated experience with DAX and Power Query
Demonstrated experience with dimension modelling
Demonstrated experience with Power BI Pagination
Demonstrated experience with Visualisation and Design
Demonstrated experience with Admin, Governance and Security
Demonstrated excellence in communicating and presenting complex information to technical and non-technical stakeholders, both verbally and in written form
Strategic thinker about business issues across product areas and industries
Able to manage multiple projects simultaneously and drive them to completion effectively
Strong time management skills
Ability to conduct work remotely via Microsoft Teams
Keen for a fast-paced environment with opportunities to learn, grow, and be exposed to a variety of problems, clients, and technologies
You have a Bachelor's degree or equivalent degree in Computer Science or related field from an accredited college or university and/or equivalent professional experience 

apply now","Assessment
Add,Business Intelligence (BI)
Add,DAX
Add,Microsoft Power Query
Add,Modeling
Add,Pagination
Add,Project Management
Add,Query Writing
Add,Strategic Thinking
Add,Visualization
Add,"
Data Analyst (Weekday Sched) - WFH,"VCC Link, Inc. · Pampanga, Central Luzon, Philippines 1 month ago · 8 applicants",Full-time Entry level,"About the job
This job is sourced from a job board. Learn More
Help us EMPOWER people's lives. Join us and be a part of our Team!

✔️ CURRENTLY WORK FROM HOME SET UP (MIXED SET UP IN THE FUTURE)

✔️ FIXED WEEKENDS OFF AND DAYSHIFT SCHEDULE

✔️ MONTHLY ACTIVITY BREATHER

✔️ SALARY RANGE 16K-19K (Based on relevant experience)

Responsibilities

 Responsible for gathering data from the company/department's data server and reporting data for the section's internal and external management.
 Aid in the creation and execution of quality assurance system. Analyze and interpret patterns in complex data sets.
 Support the design, development and maintenance of HR analytical tools.
 Produce materials to go with all tools and software solutions and create standard and customized data for other reports.
 Create and execute processes for system testing, diagnosis, and troubleshooting.
 Oversee data analytics, reporting tactics, and the development and improvement of dashboards in system.
 Provide actionable insight and be in charge of developing and optimizing reporting dashboards and evaluating results.
 Work closely with other departments to prioritize business needs and find new ways to improve opportunities.
 Analyze the collected data in comparison to the advantages listed in the contract between the company and the Client.
 Consider and introduce automation to newly created process to eliminate human error.
 Evaluate performance data and establish benchmarks for future tracking.
 Contribute to data capture, storage and forecast analysis projects.

Qualifications

 Bachelor’s degree required, IT or Statistical related course w/ at least 6 months of related experience.
 Advance knowledge in Excel such as but not limited to: Formulas and Functions, PivotTables and PivotCharts, Data Analysis Tools, Macros and VBA (Visual Basic for Applications), Spreadsheet Optimization and Efficiency, Troubleshooting and Error Handling and Data Cleaning and Transformation.
 Proficiency in presenting data visually through charts, graphs, and dashboards to effectively communicate insights and findings.
 Advanced statistical knowledge.
 Advanced proficiency in Microsoft Office applications
 Good verbal and written communication skills.
 Demonstrated success with stakeholder management.
 Highly preferred good working knowledge of Human Resources processes, HRIS applications and ATS
 Able to work independently and perform work efficiently in a fast-paced environment under the pressure of completing deadlines.","Business Insights
Add,Communication
Add,Dashboards
Add,Data Analytics
Add,Electronic Data Capture (EDC)
Add,Graphs
Add,Presentations
Add,Quality Assurance
Add,Stakeholder Management
Add,Written Communication
Add,"
Data Analyst,"Bounty Fresh Group · Malaybalay City, Northern Mindanao, Philippines 2 months ago · 24 applicants",On-site Full-time Entry level,"About the job
This job is sourced from a job board. Learn More
Job Description

Duties and Responsibilities:

 Maintenance and troubleshooting of breeder farm templates.
 Analyze and check data encoded in templates implemented by budget department.
 Troubleshoot field computer networking and software/application problems.
 Trains and develops breeder farm personnel and officers in the proper usage of the implemented data systems.
 Performs other duties that maybe assigned by his superiors (work-related workloads).
 Assumes job functions of the superiors during their absence.
 Protects the company departments entrusted confidential assets.
 Maintains a high moral character and keeps integrity in the performance of his duties.

Job Type / Category

Poultry Operations

Key Qualifications

Required Education, Skills, and Qualifications

 Graduate of any Bachelor Degrees in Information Technology/Computer-related
 With average analytical skills
 Keen to details
 Have intermediate knowledge in Microsoft Office Programs
 With good communication skills
 Knowledge in troubleshooting for both computer hardware and software","Analytical Skills
Add,Communication
Add,Data Analytics
Add,Data Modeling
Add,Data Visualization
Add,Databases
Add,Problem Solving
Add,Statistics
Add,"
ESG Data Analyst,"Transnational Diversified Group · Taguig, National Capital Region, Philippines 2 weeks ago · 19 applicants",On-site Full-time Entry level,"About the job
This job is sourced from a job board. Learn More
Job Description

Procure, interpret, and review public filings to extract relevant data points
Under full-time staff supervision, use data points to create the first draft of analysis
Edit peers' work as necessary
Communicate and collaborate with analysts to ensure reports are delivered on time
Other responsibilities as assigned

Qualifications

Minimum Qualifications:

Bachelor's degree required
Strong English reading, writing and editing skills
Computer proficiency and strong Excel/Spreadsheet skills
Able to quickly synthesize new information and apply to unique scenarios
Strong analytical research skills
Able to work effectively under tight and overlapping deadlines
Desire to learn, with ability to receive and apply feedback
Able to effectively communicate in a collaborative environment","Analytical Skills
Add,Communication
Add,Computer Literacy
Add,Data Analytics
Add,Data Visualization
Add,Editing
Add,English
Add,Research Skills
Add,Spreadsheets
Add,Staff Oversight
Add,"
Senior Analyst - Data Governance,"JLL · Taguig, National Capital Region, Philippines 1 week ago · 3 applicants",On-site Full-time Associate,"About the job
Job Description

This position will perform data analysis and be accountable for tasks across multiple accounts. This position will be involved in managing an accounts property portfolio information within JLL’s Property Hub application. The candidate will address hands-on data analysis work for which they will take full ownership. The Data Governance Analyst will work closely with other team members as needed to ensure assignments are met, good data quality and to that data is successfully integrated to various applications. The Data Governance Analyst will be responsible for handling Data Help Desk tickets and address ongoing operational support of implemented systems.

This position will report to the Product Support BAU Lead. In addition to the BAU activities, the analyst will support the deployments of Property products managed by other teams.

The Data Governance Analyst –Product Support will contribute to data governance and guidance for data migration and product deployment personnel. This person will work closely with the data governance leaders assigned to various regions, business lines, markets and client accounts to understand best practices, JLL data standards and policies, and the product features that will be offered to users.

What this job involves:

Specifically, this position will

Provide a single point of contact for data governance analyst activities relating to Property BAU support and Data Help Desk tickets. 
Maintain account playbooks that document system processes and standards. 
Work with Account, Data Governance and Data Management leads to ensure that data quality metric standards are met and adhered after account go-live (Transitions) and on an on-going basis (Data Help Desk tickets). 
Provide input to existing and new data standards. 
Work closely with on-account teams to gather all data needs, including mastered data, while adhering to data standards. 
Must handle multiple tasks, manage time effectively, and establish priorities to meet deadlines in a fast-paced and changing team environment
Perform additional job duties and support special projects as assigned, which will include but not be limited to data remediation issues. 
Provide clear, up-to-date status on all work items
Be responsible for issue resolution of supported systems during daily operations. 
Be responsible for oversight of data integration, data flows and downstream impact, primarily as they relate to BAU and potential impact to the account. 
Maintain data quality of assigned Property Hub centralized accounts, weekly reconciliation of data issues. 
Ensure integrated data is maintain to data quality standards. Follow all procedures and best practices when integrating data between systems and maintain periodic reviews and remediation. 
Process property records ons, offs and decommissioning of Property Hub portals when needed. 
Work with data governance peers to adhere to compliance policies and procedures. 
Participate in product testing for any requested enhancements to ensure a quality solution. 
Provide training/ education for product users to properly govern the data for quality and protection. 
Capture and transfer user requests for system and process enhancements related to data standards and quality. 
Assist in documentation of business processes and standard operations in support of the BAU data governance and stewardship operations for deployed products. 

Interested? An ideal candidate would need to have the following qualifications:

Clear communicator both verbal and written
Have good organization and time management skills
Demonstrates a willingness to learn and be independent thinkers
Someone able to adapt to a rapidly changing environment
Possess the highest standards of behavior, collaboration, and work ethics. 
This role requires working with limited supervision while supporting the team to ensure the clients will receive successful results. 
Intermediate to Advanced Excel skills

If this job description resonates with you, we encourage you to apply even if you don’t meet all the requirements. We’re interested in getting to know you and what you bring to the table!

About JLL

We’re JLL—a leading professional services and investment management firm specializing in real estate. We have operations in over 80 countries and a workforce of over 102,000 individuals around the world who help real estate owners, occupiers and investors achieve their business ambitions. As a global Fortune 500 company, we also have an inherent responsibility to drive sustainability and corporate social responsibility. That’s why we’re committed to our purpose to shape the future of real estate for a better world. We’re using the most advanced technology to create rewarding opportunities, amazing spaces and sustainable real estate solutions for our clients, our people, and our communities.

Our core values of teamwork, ethics and excellence are also fundamental to everything we do and we’re honoured to be recognized with awards for our success by organizations both globally and locally.

Creating a diverse and inclusive culture where we all feel welcomed, valued, and empowered to achieve our full potential is important to who we are today and where we’re headed in the future. And we know that unique backgrounds, experiences, and perspectives help us think bigger, spark innovation, and succeed together.","BAU
Add,Communication
Add,Daily Operations
Add,Data Analytics
Add,Data Governance
Add,Data Integration
Add,Data Quality
Add,Data Standards
Add,Data Visualization
Add,Product Testing
Add,"
Analytics and Modeling Analyst,"Neksjob Philippines · Taguig, National Capital Region, Philippines 3 months ago · 1 applicant",On-site Full-time Mid-Senior level,"About the job
This job is sourced from a job board. Learn More
Job Description

Prepare analytical and trend reports, create graphics, and provide stakeholder ready material

Analyze ticketing data to provide actionable insights

Visualize digital analytics to show valuable data driven insights using BI tools

Participate in operational projects and assist in timely execution of project goals and deadlines

Design dashboards and other reporting tools used by internal stakeholders

Identify business challenges with stakeholders and help provide analytics using statistical methods

Familiarity of relevant key performance indicators

Perform range of ad-hoc analyses and financial modeling in support of key business initiatives

Perform advanced modeling on medium to large data sets in support of business operations","Analytical Skills
Add,Analytics
Add,Business Initiatives
Add,Financial Modeling
Add,Key Performance Indicators
Add,Modeling
Add,Quantitative Analytics
Add,Quantitative Finance
Add,Ticketing Systems
Add,Web Analytics
Add,"
"Marketing Analytics (MA) Team Coordinator/Data Analyst (Remote, Philippines)","LegalMatch · Cebu, Central Visayas, Philippines 1 week ago · 15 applicants",Remote Full-time Associate,"About the job
As a Marketing Analytics Team Coordinator/Data Analyst, you will coordinate and oversee the Marketing Analytics team's efforts to help the business deliver growth and user conversions. This includes coordinating with stakeholders and product owners, providing data-driven recommendations for improvement, and analyzing marketing funnel effectiveness as well as performances of various projects.

Your responsibilities will include:

collaborating with Marketing Analytics Team and stakeholders to develop an analytics roadmap that covers immediate to long-term priorities
understanding what matters most for the business and prioritizing accordingly
tracking and monitoring the implementation of data analysis projects and activities and reporting on their progress regularly
working with colleagues to standardize data analysis processes for better efficiency
defining and implementing measurement strategies that align with the company's marketing and business objectives
conducting deep dive analysis on issues and providing data-driven recommendations to improve marketing campaigns and funnel performance
planning and implementing continuous improvements with the team

Requirements

with 3+ years of experience in marketing analytics, with a focus on funnel conversion and project performance analysis
possesses leadership skills and a background in project management
has a solid grasp of Growth Marketing tactics such as CRO, SEO, PPC, and Experimentation
proficient in using analytical tools such as Google Analytics and Looker
big data analysis skills

Our ideal candidate should possess the following traits:

proactive, adaptable, and flexible
highly professional
has the willingness to go the extra mile to achieve desired outcomes
with strong collaboration and communication skills to work effectively with cross-functional teams
committed to continuous improvements and willing to experiment with new approaches and techniques to work processes","Big Data Analytics
Add,Communication
Add,Looker (Software)
Add,Marketing Analytics
Add,Marketing Campaigns
Add,Patient Care
Add,Performance Analysis
Add,Phone Etiquette
Add,Project Performance
Add,Vital Signs
Add,"
Junior Data Analyst (Urgent),"TORCH Solutions · Davao, Davao Region, Philippines 4 months ago · 36 applicants",On-site Full-time Entry level,"About the job
This job is sourced from a job board. Learn More
Work Onsite

Fixed Weekends Off

Gathers data from reports of Hyphen Partners and inputs them in their respective trackers
Creates appropriate data visualizations as required by Senior Data Analysts (DA) and/or the DA Manager
Providing expanded analytics reporting as per business requirements
Data extraction and providing information to relevant internal and external stakeholders as required
Manage data warehouse such as cleaning, checking for erroneous/unusual data inputs, managing duplicate entries, and reports them to Senior DA
Implement performance monitoring tools and put in place systems to drive performance excellence, with guidance from the Senior DA·
Works closely with the Senior DA in developing new and improved analytics systems, all the way from prototyping to production

Qualifications

Experienced and skilled in Microsoft Office Tools (Excel, etc.), Google Workspace/Suite (Google Sheet, etc)
At least 1 year of working experience in data management and analytics
High attention to detail with strong analytical skills, able to analyze and organize data into value-adding insights
Ability to successfully meet deadlines and work under pressure with pressing timelines
Confidence in delivery and willingness to learn and grow.
Ability to work in a team and independently
Strong sense of ownership, highly productive and efficient","Analytical Skills
Add,Analytics
Add,Attention to Detail
Add,Business Insights
Add,Business Requirements
Add,Data Extraction
Add,Data Management
Add,Timelines
Add,Visualization
Add,Working Experience
Add,"
Data Analyst,"Global Dominion Financing, Inc. · Pasig, National Capital Region, Philippines 3 months ago · 34 applicants",On-site Full-time Entry level,"About the job
This job is sourced from a job board. Learn More
Responsible for collecting, processing and analyzing data to extract valuable insights and support the team's decision-making process.

Knowledge in any data analytic tools such as R language, excel and python.

With skills on data cleaning and preparation: data analysis & exploration and others statistical knowledge.","Data Analysis,Analytical Skills
Add,Analytics
Add,Data Analytics
Add,Data Cleaning
Add,Data Science
Add,Data Visualization
Add,Problem Solving
Add,R (Programming Language)
Add,Statistics
Add,"
Data Analyst,"Afterglow Events and Product Management Consultancy Inc. · Manila, National Capital Region, Philippines 2 months ago · 15 applicants",On-site Full-time Entry level,"About the job
At Afterglow Events and Product Management Consultancy Inc., we create the best events and experiences for your brand. We love working with companies who are committed to making a difference, and we're dedicated to helping you get there.

At Afterglow, we believe that your brand's success is our mission. That's why we offer a full suite of services to help you reach your goals.

We offer digital marketing expertise that covers a wide range of services, including social media management, content marketing, email campaigns, pay-per-click (PPC) advertising, and search engine optimization (SEO). We harness the power of the digital realm to connect your brand with your ideal customers.

Our branding and design team designs compelling brand identities that shine through every piece of marketing collateral. From logo design to brand messaging—and everything in between—we make sure your personality shines through every piece of creative collateral you produce.

Our creative team dreams up innovative and captivating campaigns that drive engagement with your audience. We think outside the box to create memorable experiences for them.

Data-driven decisions lead to successful outcomes; that's why we conduct in-depth market research to understand your target audience, competitors, and industry trends before creating well-informed strategies for each campaign or project you entrust us with.

The Role

Data Analyst play a key role in deciphering complex data sets to drive informed decision-making. As a Data Analyst at AfterGlow, you will be responsible for collecting, cleaning, and analyzing data, using cutting-edge tools and techniques. Your insights will guide our business strategies, optimize processes, and fuel innovation. If you have a strong analytical mindset and a knack for turning data into meaningful solutions, we invite you to be part of our data-driven journey.

Duties And Responsibilities

Execute, and prepare the basic data statistics report daily, weekly and monthly report 
Convert the data from the database using power query with the help of the 3rd Party platform and arrange the data accordingly on its correct campaign 
Communicate with the development team for the data required for statistics 
Basic Data Analysis - provides analysis, findings, interprets data, using statistical techniques. 
Interprets trends or patterns and assist with the decision-making reference on the operation strategies 
Other tasks assigned by the supervisor. 

Ideal Profile

Qualifications

Bachelor's degree in a relevant field such as Data Science, Statistics, Mathematics, Computer Science, or a related discipline. 
Proficiency in data analysis tools and programming languages (e.g., Python, R, SQL) for data manipulation and statistical analysis. 
Strong analytical and problem-solving skills, with the ability to extract actionable insights from complex datasets. 
Familiarity with data visualization tools (e.g., Tableau, Power BI) to present findings effectively. 
Excellent attention to detail and a commitment to data accuracy. 
Effective communication skills to convey complex findings to non-technical stakeholders. 
Strong organizational skills and the ability to manage multiple tasks and projects simultaneously. 
An understanding of database management and data warehousing concepts is a plus. 
Experience with machine learning and predictive analytics is preferred but not required. 
A passion for data and a desire to stay updated on industry trends and emerging technologies. 

What's on Offer?

Work alongside & learn from best in class talent
Excellent career development opportunities
Attractive salary & benefits","Data Analysis,Communication
Add,Computer Science
Add,Daily Reports
Add,Data Analytics
Add,Data Manipulation
Add,Data Science
Add,Organization Skills
Add,Statistical Analysis
Add,Statistics
Add,"
Data Analyst,"Blue Spark Solutions · Taguig, National Capital Region, Philippines 4 months ago · 55 applicants",Full-time Entry level,"About the job
This job is sourced from a job board. Learn More
Overall helps manage large data sets relevant to sales & marketing decision-makers in various industries: FMCG, Telco, and Consumer Electronics
Works closely with senior analysts and the Head of Analytics to assist in the preparation of data visualizations to answer different business questions
Can manage large data sets, develop reports, and troubleshoot data issues
Streamlines and improves current processes as well as innovates new processes to enhance efficiency via automation
Trains end users on new reports and dashboards
Primary clients would be in the Fast Moving Consumer Goods (FMCG) and Telco industries
Be a model of our three core values: Excellence, Integrity, and Malasakit

Minimum Qualifications

1-4 years experience, with experience in research agencies a plus
Must have advanced knowledge of MS Excel and Intermediate knowledge of Power BI
Graduate of an Engineering or Computer Science course a plus","Analytical Skills
Add,Analytics
Add,Business Intelligence (BI)
Add,Dashboards
Add,Data Analytics
Add,Data Visualization
Add,Microsoft Excel
Add,Problem Solving
Add,Statistics
Add,Visualization
Add,"
Forecasting Analyst,"Atticus Advisory Solutions Inc. · Manila, National Capital Region, Philippines 6 days ago · 17 applicants",Remote Full-time Entry level,"About the job
Forecast Analyst

Job Summary:

We are seeking a dynamic and detail-oriented Forecast Analyst to join our forecasting and planning team. The ideal candidate will be responsible for analyzing historical data, market trends, and other relevant factors to develop accurate and insightful forecasts. The Forecast Analyst will play a key role in supporting strategic decision-making and ensuring optimal inventory and resource management.

Responsibilities:

Data Analysis:
Analyze historical sales and market data to identify patterns, trends, and anomalies.
Utilize statistical models and forecasting techniques to generate accurate predictions.
Collaboration:
Work closely with sales, marketing, and operations teams to gather relevant data and insights.
Collaborate with cross-functional teams to incorporate business intelligence into forecasts.
Demand Planning:
Develop and maintain demand forecasts for products or services based on historical data and market trends.
Assess factors such as seasonality, promotions, and market dynamics.
Inventory Management:
Assist in optimizing inventory levels by providing accurate demand forecasts.
Collaborate with supply chain teams to align production and procurement with forecasted demand.
Forecast Accuracy:
Monitor and measure forecast accuracy.
Identify areas for improvement and implement adjustments to enhance forecasting precision.
Reporting:
Prepare and present regular forecast reports to management.
Highlight key insights, risks, and opportunities based on forecast analysis.
Scenario Analysis:
Conduct scenario analysis to assess the impact of different variables on forecasted outcomes.
Provide recommendations for mitigating risks and capitalizing on opportunities.
Technology Utilization:
Leverage forecasting tools, software, and technology to enhance accuracy and efficiency.
Stay updated on advancements in forecasting technology.


Qualifications:

Bachelor's degree in Business, Statistics, Mathematics, or related field.
Proven experience as a Forecast Analyst or in a similar analytical role.
Strong analytical and quantitative skills.
Proficiency in statistical analysis and forecasting software.
Excellent communication and presentation skills.
Detail-oriented with a focus on accuracy and precision.
Ability to work collaboratively in a team environment.


Certifications:

Relevant certifications, such as Certified Professional Forecaster (CPF), are a plus.","Data Analysis,Analytical Skills
Add,Communication
Add,Data Analytics
Add,Demand Planning
Add,Forecasting
Add,Presentation Skills
Add,Presentations
Add,Scenario Analysis
Add,Statistical Analysis
Add,"
Business Intelligence Analyst,"Stealth Monitoring, Inc. · Pasig, National Capital Region, Philippines 7 months ago · 25 applicants",Hybrid Full-time Mid-Senior level,"About the job
Stealth Monitoring is looking for talented individuals like you! Be the next Business Intelligence Analyst.

Business Intelligence Analyst is a vital role in the organization by providing analytical and data support to Monitoring Operations through reports generation and forecasting.

Job Highlights

Day 1 HMO for you and two (2) of your dependents.
Annual and Performance Based Salary Increase
Additional Leave Credits

Duties & Responsibilities

 Provide analytical and data support for Monitoring Operations.
Participate in performance and business analysis outlining problems, opportunities, profitability of the business and possible solutions based on data.
Collaborate with department leaders in evaluating processes, anticipating requirements, and developing implementing solutions and determining efficiencies of initiatives.
Review and provide alarm forecasting, productivity, reporting and analysis, and manpower plan for monitoring operations.
Support predictive modeling and forecasting through data analytics and visualization.
Designing report templates that will help transform raw data into meaningful information needed by the leadership team.
Provide project management support for tools development.

Qualifications

Bachelor’s Degree in Statistics, Business or related field or equivalent experience required;
 At least two years of experience in reports generation and design data management.
 Background in offshore service operations is an advantage.
 Strong interpersonal and excellent oral and written communication skills and ability to consult and influence various levels across the organization.
 Strong knowledge of MS Office Applications.
 Strong Communication and Presentation skills.
 Demonstrated analytical and problem-solving experience.
 Experience with SQL queries or database concepts.
 Experience with Power Automate, Alteryx or other ETL tools.
Experience with Power BI, Tableau or other data visualization tools.

Why join Stealth Monitoring?

At Stealth Monitoring, we invite you to make a difference. Take over a position that creates community impact.

Get to work with skillful team members and experience limitless growth.

Choose to be exceptional and be part of the never-ending cycle of innovation, transformation and evolution of surveillance technology.","Analytics
Add,Communication
Add,Data Analytics
Add,Data Management
Add,Data Visualization
Add,Databases
Add,Presentation Skills
Add,Presentations
Add,Problem Solving
Add,Written Communication
Add,"
Data Analyst,"Megaworld Corporation · Manila, National Capital Region, Philippines 1 year ago",Full-time Entry level,"About the job
Primary functions include collecting and analyzing data, maintaining and consistently elevating the quality of the organization's data and working with the Data Analytics team and other departments to present data in an informative way, with the goal of aiding operational, tactical and strategic decisions.

Qualifications

With a strong command of local real estate markets
Research skills
Must be highly analytical and has good problem-solving skills
Must be Microsoft office and database systems proficient","Analytical Skills
Add,Data Analytics
Add,Data Modeling
Add,Data Science
Add,Data Visualization
Add,Database Systems
Add,Databases
Add,Problem Solving
Add,Statistics
Add,"
Data Analyst,"Afterglow Events and Product Management Consultancy Inc. · Pasig, National Capital Region, Philippines 2 months ago · 15 applicants",On-site Full-time Entry level,"About the job
At Afterglow Events and Product Management Consultancy Inc., we create the best events and experiences for your brand. We love working with companies who are committed to making a difference, and we're dedicated to helping you get there.

At Afterglow, we believe that your brand's success is our mission. That's why we offer a full suite of services to help you reach your goals.

We offer digital marketing expertise that covers a wide range of services, including social media management, content marketing, email campaigns, pay-per-click (PPC) advertising, and search engine optimization (SEO). We harness the power of the digital realm to connect your brand with your ideal customers.

Our branding and design team designs compelling brand identities that shine through every piece of marketing collateral. From logo design to brand messaging—and everything in between—we make sure your personality shines through every piece of creative collateral you produce.

Our creative team dreams up innovative and captivating campaigns that drive engagement with your audience. We think outside the box to create memorable experiences for them.

Data-driven decisions lead to successful outcomes; that's why we conduct in-depth market research to understand your target audience, competitors, and industry trends before creating well-informed strategies for each campaign or project you entrust us with.

The Role

Data Analyst play a key role in deciphering complex data sets to drive informed decision-making. As a Data Analyst at AfterGlow, you will be responsible for collecting, cleaning, and analyzing data, using cutting-edge tools and techniques. Your insights will guide our business strategies, optimize processes, and fuel innovation. If you have a strong analytical mindset and a knack for turning data into meaningful solutions, we invite you to be part of our data-driven journey.

Duties And Responsibilities

Execute, and prepare the basic data statistics report daily, weekly and monthly report 
Convert the data from the database using power query with the help of the 3rd Party platform and arrange the data accordingly on its correct campaign 
Communicate with the development team for the data required for statistics 
Basic Data Analysis - provides analysis, findings, interprets data, using statistical techniques. 
Interprets trends or patterns and assist with the decision-making reference on the operation strategies 
Other tasks assigned by the supervisor. 

Ideal Profile

Qualifications

Bachelor's degree in a relevant field such as Data Science, Statistics, Mathematics, Computer Science, or a related discipline. 
Proficiency in data analysis tools and programming languages (e.g., Python, R, SQL) for data manipulation and statistical analysis. 
Strong analytical and problem-solving skills, with the ability to extract actionable insights from complex datasets. 
Familiarity with data visualization tools (e.g., Tableau, Power BI) to present findings effectively. 
Excellent attention to detail and a commitment to data accuracy. 
Effective communication skills to convey complex findings to non-technical stakeholders. 
Strong organizational skills and the ability to manage multiple tasks and projects simultaneously. 
An understanding of database management and data warehousing concepts is a plus. 
Experience with machine learning and predictive analytics is preferred but not required. 
A passion for data and a desire to stay updated on industry trends and emerging technologies. 

What's on Offer?

Work alongside & learn from best in class talent
Excellent career development opportunities
Attractive salary & benefits","Data Analysis,Communication
Add,Computer Science
Add,Daily Reports
Add,Data Analytics
Add,Data Manipulation
Add,Data Science
Add,Organization Skills
Add,Statistical Analysis
Add,Statistics
Add,"
