Title,CompanyDetails,JobDetails,JobDescription,JobSkills
Senior Data Analyst,"Afterglow Events and Product Management Consultancy Inc. · Quezon City, National Capital Region, Philippines 2 months ago · 1 applicant",On-site Full-time Mid-Senior level,"About the job
At Afterglow Events and Product Management Consultancy Inc., we create the best events and experiences for your brand. We love working with companies who are committed to making a difference, and we're dedicated to helping you get there.

At Afterglow, we believe that your brand's success is our mission. That's why we offer a full suite of services to help you reach your goals.

We offer digital marketing expertise that covers a wide range of services, including social media management, content marketing, email campaigns, pay-per-click (PPC) advertising, and search engine optimization (SEO). We harness the power of the digital realm to connect your brand with your ideal customers.

Our branding and design team designs compelling brand identities that shine through every piece of marketing collateral. From logo design to brand messaging—and everything in between—we make sure your personality shines through every piece of creative collateral you produce.

Our creative team dreams up innovative and captivating campaigns that drive engagement with your audience. We think outside the box to create memorable experiences for them.

Data-driven decisions lead to successful outcomes; that's why we conduct in-depth market research to understand your target audience, competitors, and industry trends before creating well-informed strategies for each campaign or project you entrust us with.

The Role

Your Responsibilities Will Include

Data collection and cleansing: gathering data from various sources and performing data cleansing, organization, and processing
Data analysis and modeling: Utilize statistical and data analysis methods to analyze gaming-related data, uncover trends, patterns, and insights within the data to support business decisions.
Reporting and visualization: Prepare and generate data analysis reports, presenting complex data and analysis results in a clear and understandable manner to business teams and management to support decision-making.
Business insights and optimization recommendations: Provide business insights and optimization recommendations based on data analysis results
Collaboration with other departments: Collaborate closely with departments such as marketing, product, and technology teams, understand their needs, and provide data support and solutions."" 

Ideal Profile

Qualifications

Bachelor's degree or above, majoring in mathematics or statistics related majors, Master's degree is a plus
3 years of experience in data analysis of gaming or internet games
Familiar with user data attributes and lifecycle key indicators
Proficient in using mainstream data analysis software and can generate visual reports

What's on Offer?

Opportunity to make a positive impact
Excellent career development opportunities
Opportunity to work with foreign nationals
Healthcard
Attractive Salary and Incentives
Culture-centric","Data Analysis,Analysis Reports
Add,Analytical Skills
Add,Business Insights
Add,Data Analytics
Add,Data Cleaning
Add,Data Visualization
Add,Extract, Transform, Load (ETL)
Add,Presentations
Add,Visualization
Add,"
Sales Information Systems Analyst (Data Analyst) - Caloocan,"Dempsey Resource Management Inc. · Caloocan, National Capital Region, Philippines 2 weeks ago · 1 applicant",On-site Full-time Entry level,"About the job
This job is sourced from a job board. Learn More
Must be amenable to work ONSITE in CALOOCAN
 Willing to Start ASAP; Preferably Unemployed or Done with Handover of Duties/Responsibilities to the current employer
 Must be a Graduate of any business and related course
 Must have a strong communication, reports preparation, and presentation skills
 Gathers and manages data and information on sales performance, sales trends, and analytics
 Proactively looks for sales opportunities and new clients
 Identifies emerging problems, challenges and addresses them","Analytical Skills
Add,Communication
Add,Databases
Add,Presentation Skills
Add,Presentations
Add,System Administration
Add,Systems Analysis
Add,Technical Support
Add,Troubleshooting
Add,"
Data Engineering Senior Analyst (Work onsite),"Neksjob Philippines · Taguig, National Capital Region, Philippines 1 week ago · 0 applicants",On-site Full-time Mid-Senior level,"About the job
This job is sourced from a job board. Learn More
Key Responsibilities Of The Role Include

Design/codes applications following specifications using tools that will vary depending on the project, including but not limited to the following:

Programming Languages: Java, C# (.NET), Python, Perl, Groovy, JavaScript, SQL

Frameworks: Maven/Ant/Gradle, OSGi, Spring/Struts, Hibernate, WebAPI

Technologies: JSON, YAML, XML, XSLT, REST APIs, HTTP, Kubernetes, Docker

Databases/Search Engine: MongoDB, Elasticsearch, DynamoDB

Security Protocols/Standards: Kerberos, LDAP, OAuth, SSH

Cloud Environments: AWS, GCP, Azure

Essential Competencies

Full software development lifecycle experience

Ability to write well designed, testable, efficient code

Knowledgeable of current software engineering practices

Problem solving/analysis

Strong oral and written communication skills

Time management skills

Ongoing ability and desire to learn new technologies

Ability to work independently or as part of an Agile team

Attention to detail

Professional and diplomatic demeanor

Requisite Education and Experience

Bachelor’s degree in Computer Science, Engineering, or similar

Minimum of 3 years’ experience in core software development environment(s)

Preferred Education & Experience

Minimum of 1-year experience of enterprise search platforms (Solr, Lucene, Google, Elasticsearch)

Agile Methodologies Certification (e.g. CSM)

Basic knowledge of software project management practices

Oracle Java Certified Associate or Java Certified Professional

Cloud Certifications (AWS, GCP, Azure)

Must Have

Bachelor in Computer Science

Java development

Ability to write well designed, testable, efficient code

Problem solving/analysis

Good To Have

Programming Languages: Java, C# (.NET), Python, Perl, Groovy, JavaScript, SQL

Frameworks: Maven/Ant/Gradle, OSGi, Spring/Struts, Hibernate, WebAPI

Technologies: JSON, YAML, XML, XSLT, REST APIs, HTTP, Kubernetes, Docker

Databases/Search Engine: MongoDB, Elasticsearch, DynamoDB

Security Protocols/Standards: Kerberos, LDAP, OAuth, SSH

Cloud Environments: AWS, GCP, Azure","Communication
Add,Groovy
Add,Java
Add,OAuth
Add,Oracle Database
Add,SQL
Add,Secure Shell (SSH)
Add,Software Development
Add,Software Project Management
Add,Software Projects
Add,"
Application Support (Data Analyst) Php 70000 - Hybrid,"JK Network Services · Muntinlupa City, National Capital Region, Philippines 3 weeks ago · 0 applicants",On-site Full-time Entry level,"About the job
This job is sourced from a job board. Learn More
Position: Application Support (Data Analyst)

Company Industry: IT Company

Salary: Php 50,000 – Php 70,000

Work Location: Alabang, Muntinlupa

Work Schedule: Morning / Mid-Shift

Work Set-up: Hybrid

Benefits

 Dental, Miscellaneous allowance
 Medical
 Provident Fund
 Business Casual
 Rotation Mandated Benefits package Insurances

Job Requirements

 Bachelor’s or College degree in Computer Science, Computer Engineering, Information Technology, and/or related field.
 Has experience in computer programming, analysis, and troubleshooting application
 experience working as a Data Analyst using SQL, Oracle, Java, Linux Terminal, and Postman
 Knowledge of different programming languages (will depend on the project specification and need) available in the industry.
 Ability to analyze complex problems, interpret operational needs, and develop integrated, creative solutions.

Job Responsibilities

 Follows the Standard Operation Procedures (SOP) in order to support system application of end customers
 Provides continuous service improvements to eliminate or prevent incidents or problems and improve service quality for end customers.
 Contributes to the team’s continuous service improvements to eliminate or prevent incidents or problems.
 Leads a project in defining tasks, project deliverables and schedules of the resources assigned to the project.
 Can directly communicate with end customers for support requirements.
 They are the last level of Application Support.

Recruitment Process

 Online process only

This is for DIRECT HIRING",
For direct hire - Jr./Sr. Data Analyst,"Dempsey Resource Management Inc. · Makati, National Capital Region, Philippines 1 week ago · 1 applicant",On-site Full-time Mid-Senior level,"About the job
This job is sourced from a job board. Learn More
Jr./Sr. Data Analyst

Salary: to be discussed during interview but put in shortlistings how much is the expected salary per applicants

Responsibilities

Work with large amounts of data to identify gaming experience insights
Provide innovative ways to better understand correlation of data
Work with production team to make sure data are specified, understood and consistent
Assist everyone to scope and prioritize future works

Requirements

BS Computer Science, Math, Statistics, Economics or equivalent
Broad knowledge of applied mathematics, statistical methods and algorithms
Experience in data mining, data-intensive application development, databases,

object-oriented design, machine learning algorithms and statistics software, predictive

modeling, data analysis

Familiar with information retrieval, knowledge representation, computational linguistics,

natural language processing, machine learning or text-mining

Experience in programming with Java, Python, and Perl;
Problem-solver with strong analytical skills
Passionate in software and video games
Can communicate effectively in English
Can work in a timely manner
Team player
Willing to work in Makati City
Willing to work Monday to Saturday","Data Analysis,Analytical Skills
Add,Communication
Add,Data Analytics
Add,Data Science
Add,Databases
Add,Pattern Recognition
Add,Problem Solving
Add,Python (Programming Language)
Add,Statistics
Add,"
Data Engineering Analyst,"Neksjob Philippines · Quezon City, National Capital Region, Philippines 1 month ago · 0 applicants",On-site Full-time Entry level,"About the job
This job is sourced from a job board. Learn More
The Data Engineering Analyst

Works with clients to provide primary and secondary research within an industry or functional area.

Assesses industry trends, create reports, prepare forecasts, and develop industry/functional models.

Uses advanced statistical techniques to find relationships between variables.

Solves organizational problems for the client by analyzing requirements, providing valuable market research linked insights and developing tools and processes to aid decision making.

Job Description

Engineers undertake activities on a project-by-project basis, either individually or as part of a larger team, and in projects that will vary in duration. They develop and customize search application software for specific client projects in a variety of markets. They provide onsite analysis and written assessments of existing customer installations with recommendations for improvements or upgrades. They participate in the analysis and design of both internet and intranet-based search applications. Travel (to client sites) as needed is to be expected.

Key Responsibilities Of The Role Include

Design/codes applications following specifications using tools that will vary depending on the project, including but not limited to the following:

Programming Languages: Java, C# (.NET), Python, Perl, Groovy, JavaScript

Frameworks: Maven, Ant, Spring, Struts, Hibernate, WebAPI, AngularJS, BootStrap

Technologies: XML, XSLT, CSS/XHTML, SOAP

Security Protocols/Standards: Kerberos, LDAP

Essential Competencies

Full software development lifecycle experience

Knowledgeable of current software engineering practices

Excellent client-facing skills

Problem solving/analysis

Strong oral and written communication skills

Time management skills

Ongoing ability and desire to learn new technologies

Ability to work independently or as part of a team

Professional and diplomatic demeanor

Requisite Education and Experience

Bachelor’s degree in Computer Science, Engineering, or similar

Minimum of 2 years’ experience in core software development environment(s)

Preferred Education & Experience

Master’s degree in Computer Science, Engineering, or similar

Minimum of 2 years of demonstrated experience with written and verbal communication skills including formal and informal presentations, building client relationships, and providing excellent client service.

Agile Methodologies Certification (e.g. CSM)

Basic knowledge of software project management practices

Knowledge of enterprise search platforms (Solr, Lucene, Google, Microsoft Fast, Endeca)

Oracle Java Certified Associate or Java Certified Professional

Must Have

Bachelor’s Degree

Full software development lifecycle experience

Programming Languages: Java, C# (.NET), Python, Perl, Groovy, JavaScript

Knowledgeable of current software engineering practices

Strong oral and written communication skills

Excellent client-facing skills

Profile like Full Stack Developer, Java Developer, Software Developer

CL11 is open for fresh graduate profiles – Must be from a Top Tier school","Communication
Add,Communication Training
Add,Data Engineering
Add,Oral Communication
Add,Presentations
Add,Problem Solving
Add,Project Management
Add,Software Project Management
Add,Software Projects
Add,Written Communication
Add,"
Data Analyst,"VCC Link, Inc. · Makati, National Capital Region, Philippines 4 months ago · 13 applicants",Hybrid Full-time Entry level,"About the job
VCC Link, Inc. was established in January 2004, and was incorporated to primarily offer contact center solutions to offshore companies to address call center needs: systems and procedure development and set up, supply of quality manpower, provide sales and customer service training.

The Role

Your Responsibilities Will Include

Sourcing, building, cleansing, validating, analyzing, and reporting data through creating data visualizations
Develop a strong understanding of business requirements, create probable solutions, and present results in a clear and concise manner
Stakeholder management

Ideal Profile

Minimum of 3 years of relevant experience in mid-level,
Minimum of 5 years of relevant experience with people management experience at the managerial level.
Experience in doing workforce/reports analyst
Experience in JavaScript or .NET
Experience with either: QlikView, SQL, BI, Python, Oracle, Spark, or Azure Data Platforms
Expert in ETL or Experience with Talend, Informatica
Expert in Excel/VBA, Google Sheets, or SAS
Experience in Statistical Software (Tableau or Minitab)
Experience in Celonis Is plus

What's on Offer?

Work within a company with a solid track record of success
Excellent career development opportunities
Flexible working options","Analytical Skills
Add,Business Requirements
Add,Data Analytics
Add,Extract, Transform, Load (ETL)
Add,Informatica
Add,Minitab
Add,QlikView
Add,Statistical Software
Add,Tableau
Add,Visualization
Add,"
Lead Data Analyst,"VCC Link, Inc. · Manila, National Capital Region, Philippines 1 month ago · 9 applicants","PHP900,000/yr - PHP960,000/yr Hybrid Full-time Mid-Senior level","About the job
VCC-Link headhunting firm that has been in the business for 19 years now; we provide recruitment services to our clients from BPO, Shared services, and the IT industry.

The Role

You Will Be Responsible For

Defining, developing and maintaining reports to support decision making.
Processing & Interpreting data to get actionable insights.
Working closely with business users to understand their data analysis needs/requirements.

Ideal Profile

You possess a degree in Computer Science, Applied Mathematics, Engineering, or a related field.
You have at least 1-3 years of experience, ideally within a Data Analyst role.
You have good presentation and communication skills and the ability to present your findings clearly and accessibly in the form of reports and presentations to senior colleagues.
You have a working knowledge of Programming, Tableau, and Power Bi
You are a strong networker & relationship builder
You possess strong analytical skills and are comfortable dealing with numerical data
You pay strong attention to detail and deliver work that is of a high standard
Proficient in statistical techniques, machine learning algorithms (prediction, forecasting, clustering), and analyzing large datasets using R/Python.
Ability to create compelling reports and visualizations using tools like Tableau or Power BI.
Understanding of sales processes and forecasting analysis.
Good to have experience in setting sales quotas based on historical data.
Familiarity with IT systems, data structure, and flows.
Strong communication and collaboration skills.
Good to have Knowledge of served markets and competitor landscape.
Ability to solve complex business problems using data-driven approaches.
Willingness to learn, adapt, and stay updated on industry trends.

What's on Offer?

Work within a company with a solid track record of success
Work alongside & learn from best in class talent
Flexible working options","Data Analysis,Analytical Skills
Add,Communication
Add,Computer Science
Add,Data Analytics
Add,Datasets
Add,Microsoft Power BI
Add,Possess strong analytical
Add,Presentations
Add,R (Programming Language)
Add,"
Master Data Analyst,"Union Galvasteel Corporation · Calamba, Calabarzon, Philippines 4 months ago · 2 applicants",On-site Full-time Associate,"About the job
This job is sourced from a job board. Learn More
To establish standard Master Data policies (Finance, Inventory and Manufacturing) and implement Data Migration that would ensure data quality and integrity through proper Data Collection and Utilization and well-guided Data Management and Change Management processes.
Establishment of user authorization policies in Oracle and other applications in compliance with the Segregation of Duties and standard security guidelines.
Analysis and enhancement of existing processes involving offline/manual policies and/or Workflows to promote and to support efficient change management and other related activities that requires accesses and approvals.
To support Business Decisions through design and implementation of Reporting Solutions using Business Intelligence tool such as Oracle Transaction Business Intelligence (OTBI).

Job Scope

Master Data Migration of Finance, Purchasing, Manufacturing and Inventory data objects such as, but not limited to, Vendors, Materials, Production Bill of Materials, Recipe and Work Center in Oracle and other systems.
Understands dynamic transactional data in relation to Master Data object and Business processes.
Ensures the integrity of data collection and utilization in compliance with Master Data Governance.
Collaborates with SMEs and Functional Data Owners in developing data collection strategies, policies and controls to ensure data accuracy and completeness.
Establishes standard processes and procedures on data creation, coding schemes, and data structures that will support the needs of the Functional Data Owners
Executes data creation, update and maintenance on Master Data objects related to Supply Chain, Manufacturing and Inventory.
Performs data governance and data quality processing to ensure data integrity and quality in Oracle and other systems.
Works with Business Applications Team, SMEs, and Functional Data Owners to ensure that Master Data are aligned with the requirements of the business and applications tools.
Supports design and development of interfaces that will link the Oracle data to bank or third-party applications.
Conducts regular Master Data Quality Health checks; and develops validation process for error detection and data correction to ensure data integrity and data quality.
Manages, analyzes and resolves data processing issues encountered by End Users.
Analyzes the business processes and design reporting solutions to support Oracle Transaction Business Intelligence – OTBI.
Defines, designs, builds, and implements the Oracle Business Intelligence (BI) architecture and strategies that includes Data Warehousing and Reporting Solutions for operational, ad-hoc, and other BI related business requirements.
Creates of governance/policies on Master Data on Supply Chain, Purchasing, Inventory and Manufacturing and conducts user education to roll-out new policies to stakeholders.

Education

Minimum Qualifications:

Graduate of Computer Science or Engineering.
Or a college graduate / undergraduate who has an equivalent knowledge gained through training or experience.

Experience

2 to 3 years in Master Data Management.
Experience in Oracle Master Data Migration, Governance and Business Intelligence Reports is advantageous.
Experience in Supply Chain, Inventory and Manufacturing is highly preferred.","Business Process
Add,Computer Science
Add,Data Governance
Add,Data Integrity
Add,Data Management
Add,Data Migration
Add,Data Quality
Add,Master Data
Add,Master Data Management
Add,Transactional Legal Services
Add,"
NCLEX Passer | Senior Nurse Data Analyst | Fort BGC,"Mediatics Digital Indonesia · Mandaluyong, National Capital Region, Philippines 4 months ago · 3 applicants",On-site Full-time Entry level,"About the job
This job is sourced from a job board. Learn More
Analyze medical claims for approval.
Validate necessity of medical procedures with the objective of optimizing costs.
Coordinate with various healthcare providers and specialist to validate medical reimbursements and understand patient diagnosis.

Salary Package

Monthly Fixed Salary - P42,000 and up
Plus Night differential pay
Plus Performance incentives
HMO benefits
Paid Training (full salary during training)
License activation and renewal assistance (fully shouldered by the company.

Total monthly compensation can reach up to P50,000.

Minimum Qualifications

BS Nursing Graduate with PHRN license
NCLEX passers (Mainland or US territory) - Active and Inactive licenses will be considered
At least 3 months clinical or hospital experience
Average English Communication skills
Amenable to work on shifting schedule (including night shift)
Willing to work in Fort BGC (near Market! Market!)","Communication
Add,Nursing
Add,Nursing Education
Add,Nursing Management
Add,"
Sales Information Systems Analyst (Data Analyst),"External Sourcing Associates in Dempsey Resource Management Inc. · Caloocan City, National Capital Region, Philippines 2 weeks ago · 1 applicant",On-site Full-time Entry level,"About the job
This job is sourced from a job board. Learn More
Responsibilities

 Gathers and manages data and information on sales performance, sales trends and analytics
 Proactively looks for sales opportunities and new clients
 Identifies emerging problems, challenges and addresses them

Qualifications

 Graduate of any business and related course
 Strong communication, reports preparation and presentation skills",
"Senior BI Analyst, Fraud","Coda Payments · Manila, National Capital Region, Philippines 1 month ago · 5 applicants",Hybrid Full-time,"About the job
What We Do

At Coda, we break down barriers between publishers and their audiences by thinking outside of the app. Coda is trusted by 300+ top digital content publishers – including industry giants Activision Blizzard, Bigo, Electronic Arts, Riot Games, and Zynga – to grow revenue, profit margins, and customer engagement in 60+ markets with ease. For publishers, this means less lift, more players and more payers. For players, Coda’s solutions allow them to pay for play their way.

Our winning formula? A laser-focused, pragmatic attitude coupled with an unwavering commitment to excellence. We are customer-centric, creative, and solution-oriented, always delivering to our users the top-tier entertainment content they want at competitive prices.

If you’re ambitious, bold and ready to take your career to the next level, get in touch!

Responsibilities

Perform deep fraud analysis to understand risk exposure and evolving fraud trends ensuring contribution to fraud detection features and models
Build and maintain fraud rules in response to evolving fraud behaviours
Extract insights from the large volumes of data and come up with new strategies to mitigate/stop fraudulent activities
Work independently on fraud analytics, and the analysis of large datasets to ensure appropriate feedback is given to the model
Responsible for creating dashboards to track risk KPIs and fraud reports across teams
Identify gaps in current systems, policies, strategies, and recommend enhancements and improvements to mitigate emerging fraud risks through collaboration with multiple stakeholders
Support backend to enhance and optimize fraud strategy, processes, systems, and tools
Collaborate with cross-functional teams to understand the publisher’s business activities, and communicate risk trends, and patterns to different stakeholders according to risk assessment


Requirements

Bachelor's degree or equivalent practical experience
3 years of experience working with analytical tools and/or data analysis (e.g., SQL, Python, Business Intelligence/dashboards)
3+ years of experience in a data-focused role such as product analytics, business analytics, business operations, or data science
Excellence in project management, structured and logical thinking, process optimization, interpersonal communication and influencing skills
Ability to present clear solutions with excellent attention to detail and clearly communicate technical concepts with multiple cross-regional and cross-functional stakeholders
Ability to work through ambiguity and thrive in a rapidly changing environment
Building effective relationships across the business
Owning projects from start to finish based on imminent fraud behaviours
Background in Payment/Fraud Risk/ACFE is a plus


Working at Coda

Joining the Coda team means diving into a fast-paced, challenging, and exciting world. With Codans spread across over 30 countries around the world, our highly collaborative environment breaks down time zones and cultural barriers, empowering you to chase innovative ideas, contribute to Coda’s growth, and make a lasting impact.

If you have a passion for pushing boundaries, and thrive on continuous improvement through experimentation, we'd love to hear from you!

Our Perks*

WFH / Hybrid Support: Get a monthly allowance to cover your working expenses and keep you connected.

Wellness Boost: Stay healthy with resources for physical and mental well-being with our flexible benefits and Employee Assistance Program - because you matter!

Customized Benefits: Tailor your benefits with our flexible plan.

Growth Opportunities: Unlock your potential through clear progression paths.

Skill Development: Access training resources to fuel your personal and professional growth.

Volunteer Time Off: Enjoy paid time off to make a difference in the world through volunteering.

Family Care: Take advantage of paid Family Care Leave to bond with your family, while our selected Flexible Benefits also cater to your family's needs.

Benefits are reviewed and updated on a yearly basis


We are proud to be an equal opportunity employer, embracing the unique qualities of every individual, regardless of gender, race, age, religion, disability, or other local protected classes. Our goal is to foster an inclusive environment where everyone feels welcome and valued.

Due to the large number of exceptional applications we receive, we can only reach out to shortlisted candidates. If you don't hear from us, rest assured there may be another opportunity at Coda that aligns better with your unique abilities. Remember to check our Careers Page for more exciting job openings!","Analytics
Add,Business Analytics
Add,Communication
Add,Critical Thinking
Add,Dashboards
Add,Data Analytics
Add,Data Science
Add,Fraud Analysis
Add,Key Performance Indicators
Add,Product Analytics
Add,"
Sales Information Systems Analyst /Data Analyst,"Dempsey resourse management inc · Caloocan, National Capital Region, Philippines 2 weeks ago · 0 applicants",On-site Full-time Entry level,"About the job
This job is sourced from a job board. Learn More
Responsibilities

 Gathers and manages data and information on sales performance, sales trends and analytics
 Proactively looks for sales opportunities and new clients
 Identifies emerging problems, and challenges and addresses them

Qualifications

Graduate of any business and related course

Strong communication, reports preparation, and presentation skills",
Data Engineering Analyst (Taguig)Ac15,"Neksjob Philippines · Taguig, National Capital Region, Philippines 1 month ago · 0 applicants",On-site Full-time Entry level,"About the job
This job is sourced from a job board. Learn More
Data Engineering Analyst

Taguig

Key Responsibilities Of The Role Include

Design/codes applications following specifications using tools that will vary depending on the project, including but not limited to the following:

Programming Languages: Java, C# (.NET), Python, Perl, Groovy, JavaScript, SQL

Frameworks: Maven/Ant/Gradle, OSGi, Spring/Struts, Hibernate, WebAPI

Technologies: JSON, YAML, XML, XSLT, REST APIs, HTTP, Kubernetes, Docker

Databases/Search Engine: MongoDB, Elasticsearch, DynamoDB

Security Protocols/Standards: Kerberos, LDAP, OAuth, SSH

Cloud Environments: AWS, GCP, Azure

Essential Competencies

Full software development lifecycle experience

Ability to write well designed, testable, efficient code

Knowledgeable of current software engineering practices

Problem solving/analysis

Strong oral and written communication skills

Time management skills

Ongoing ability and desire to learn new technologies

Ability to work independently or as part of an Agile team

Attention to detail

Professional and diplomatic demeanor

Requisite Education and Experience

Bachelor’s degree in Computer Science, Engineering, or similar

Minimum of 1 to 2 years’ experience in core software development environment(s)","Communication
Add,Digital Authentication
Add,Groovy
Add,Kerberos
Add,OAuth
Add,Secure Shell (SSH)
Add,Security Protocols
Add,Software Development
Add,Software Engineering Practices
Add,Written Communication
Add,"
Sales Information Systems Analyst (Data Analyst),"Acquisition Outsourcing Incorporated · Caloocan, National Capital Region, Philippines 2 weeks ago · 0 applicants",On-site Full-time Entry level,"About the job
This job is sourced from a job board. Learn More
Responsibilities

 Gathers and manages data and information on sales performance, sales trends and analytics
 Proactively looks for sales opportunities and new clients
 Identifies emerging problems, challenges and addresses them

Qualifications

◘ Graduate of any business and related course

◘ Strong communication, reports preparation and presentation skills

◘ Salary and benefits will be discussed during the interview.",
