Title,CompanyDetails,JobDetails,JobDescription,JobSkills
Business Intelligence Analyst,"WebBeds · Manila, National Capital Region, Philippines 2 months ago · 26 applicants",Hybrid,"About the job
Who are WebBeds?

WebBeds is the fastest growing and most significant accommodation supplier to the travel industry. We are a global company offering ground services (hotels, transfers, tours, activities) to travel professionals. Our products help our partners and customers to create amazing Travel experiences.

Our Products range from a Retail Online platform, Integration Connectivity hub and distribution APIs to name but a few and our systems are 100% cloud hosted processing up to 5.0bn search requests daily. We deliver amazing outcomes using leading edge technology through innovative and creative thinking.

WebBeds is a subsidiary of Webjet Limited (ASX: WEB) – an ASX 200 listed company operating a global digital travel business.

What makes us stand out?

We are a wholesale global travel organisation
We have 1500+ people speaking 50+ languages in 120+ cites across 50+ countries 
We partner with over 430,000 properties in more than 15,000 destinations 
We work with more than 44,000 travel companies in 139 source markets 
We have an amazing Technology team focused on delivering valuable outcomes using innovative tech and creative & lateral thinking

Job Purpose

The Business Intelligence Analyst at WebBeds plays a critical role in driving data-driven decision-making and providing actionable insights to support business strategy and operations. The purpose of this role is to gather, analyze, and interpret complex data sets to identify trends, patterns, and opportunities that will enable informed business decisions.

The Business Intelligence Analyst will collaborate with cross-functional teams, apply advanced analytical techniques, and leverage business intelligence tools to deliver meaningful reports, dashboards, and recommendations. By effectively translating data into actionable insights, the Business Intelligence Analyst contributes to the overall success and growth of the organization.

Key Responsibilities

Provide stakeholders essential reports as needed for business decisions.
Gather, safekeep, and archive necessary data.
Mine data from database by writing and testing SQL scripts to produce data output as needed.
Develop and implement strategies that optimize statistical efficiency and quality.
Create, introduce, and maintain high-level to entry-level performance reports/dashboards.
Perform in-depth analysis from transactional sources and share insights to stakeholders.
Analyze results and share output to the stakeholders.
Provide support to stakeholders and monitor all requirements for various value-added service.
Administer CRM tool and telephony system by managing automation rules, users, groups/queue, etc. 
Attend to service desk tickets.

Key Measures

Data Accuracy: Ensure that data analysis and reporting are conducted with a high level of accuracy, minimizing errors or inconsistencies in data sets.
Data Insights: Generate meaningful and actionable insights from data analysis, providing valuable information that contributes to informed decision-making.
Timeliness of Reporting: Deliver reports, dashboards, and data-driven recommendations within agreed-upon timelines, meeting the needs and expectations of stakeholders.
Stakeholder Satisfaction: Receive positive feedback from stakeholders regarding the usefulness, relevance, and clarity of the insights and reports provided.
Data Visualization: Create visually appealing and informative data visualizations that effectively communicate complex information to stakeholders.
Technical Proficiency: Demonstrate proficiency in utilizing business intelligence tools, data analysis techniques, and programming languages to effectively analyze and visualize data.
Problem-Solving Skills: Proactively identify and solve complex business problems using data-driven approaches and analytical thinking.
Collaboration: Collaborate effectively with cross-functional teams, such as IT, Customer Service, and Transformation teams as well as business stakeholders, to gather requirements, understand business needs, and deliver insights.
Continuous Learning and Development: Show commitment to staying updated with industry trends, advancements in business intelligence tools and techniques, and actively seek opportunities to improve skills and knowledge through professional development activities.
Adherence to any departmental or individual KPI’s and objectives.

Job Qualifications

Good understanding on database structure concepts.
Advanced knowledge of SQL.
Advanced knowledge of PowerBI. 
Advanced knowledge of MS Excel. 
 Advanced knowledge of MS PowerPoint. 
Proven experience as a Business Intelligence Analyst or similar role, with a strong grasp of data analysis and business intelligence concepts.
Excellent problem-solving skills and attention to detail.
Ability to communicate complex data and insights effectively to both technical and non-technical stakeholders.
Strong collaboration and interpersonal skills to work effectively with cross-functional teams.

Why choose us as your next destination?

We are super proud of our dedicated team of friendly, energetic & passionate professionals. Our people are key to the success of our business & everybody at WebBeds has their own unique role to play as we continue to drive the company forward.

Over 50 different languages are spoken by our workforce, but whether working from offices in Dubai or London or out in the field in Johannesburg or Buenos Aires, we all share the common goal to take pride in what we do & to deliver our partners with unbeatable service & support.

International highly skilled group of experts from all around the globe 🌎
Dynamic environment with the chance to grow, influence & impact change ⚡
Disruptive, fast-growing market leader within travel & endless possibilities 💼
Culture built on collaboration🤝 empowerment and innovation 💡

Find out more about the WebBeds business at www.webbeds.com -","Data Analysis,Analytics
Add,Business Intelligence (BI)
Add,Business Intelligence Tools
Add,Communication
Add,Data Analytics
Add,Data Visualization
Add,Key Performance Indicators
Add,Problem Solving
Add,Technical Proficiency
Add,"
Data Analyst,Emotive · Metro Manila 3 weeks ago · 10 applicants,On-site Full-time Entry level,"About the job
About This Role:

We are seeking a Data Analyst to join the team that will take ownership of building out our data insights and infrastructure across the entire organization. In this role, you will report directly to our Manager of Revenue Operations and partner with our Co-founders, executives and department stakeholders to provide crucial data insights. You will be working across the business enabling the team to make sense out of their data and inform business decisions.

How You Will Contribute:

Manage the data pipeline roadmap in collaboration with engineering platform team
Build out connections to external data platforms such as Segment.io, Salesforce, Gainsight, Looker etc. from scratch
Perform ad-hoc analysis to predict, measure, and interpret business trends
Collect data from various systems, synthesizing that data into valuable insights
Create, maintain and monitor the critical business health metrics to help our mission teams with the information they need to make decisions
Partner with department heads to build out dashboards and reporting to increase visibility of company data to better inform business decisions 
Investigate and navigate through data complexity to identify what story the data is telling us
Proactively surface and provide recommendations from a reporting and dashboard perspective to provide visibility into unknown questions

Skills You Will Bring:

Bachelor's degree in Analytics, Engineering, Statistics, Math or related field required 
3+ years of experience in financial analysis, sales analytics, or an equivalent analytical role
Strong SQL skills - you're comfortable getting down and dirty with databases and enjoy pulling data and numbers
Experience with data visualization tools like Tableau, Segment, Looker and building out charts, graphs and tables in those tools (Experience with Gainsight or Metabase is a huge plus)
Experience in the field of Business Operations and/or Sales Strategy in either a large consulting firm or technology company – ecommerce experience preferred
Collaborative and team oriented - Emotive has a Team Over Self culture and we are building a team that supports one another and shares best practices
Experience with Python is a huge plus!

If hired for this position in California, the compensation range for this position is between $70,000-$95,000. The compensation may vary depending on your location, skills and experience. The compensation package may also include additional incentive compensation opportunities in the form of discretionary annual bonus or commissions, plus equity incentives. This information is provided per the California Pay Transparency Law.

The Emotive Story

At Emotive, our vision is an internet that is more human. Since our launch in 2018, Emotive has become the product of choice for over 1,000 eCommerce companies to drive more sales and build more personal relationships with customers.

We're extraordinarily proud of the company we've built. We're a driven, passionate, responsible group that values personal and professional growth equally. We take care of ourselves, our families, our customers, and one another. We believe in sustainable and diverse approaches to work and life, because optimizing for the long-term is the best path to success.

Diversity & Inclusion at Emotive

Emotive is committed to bringing together individuals from different backgrounds and perspectives. We strive to create an inclusive environment where everyone can thrive, feel a sense of belonging, and do great work together.

We are proud to be an equal opportunity employer open to all qualified applicants regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or expression, Veteran status, or any other legally protected status.","Analytical Skills
Add,Analytics
Add,Dashboards
Add,Data Analytics
Add,Data Science
Add,Databases
Add,Financial Analysis
Add,Mathematics
Add,Quantitative Analytics
Add,Statistics
Add,"
Data Analyst,"Xurpas Enterprise · Taguig, National Capital Region, Philippines 2 months ago · 38 applicants","PHP540,000/yr - PHP1,080,000/yr Hybrid Full-time Entry level","About the job
At Xurpas Enterprise, we are driven by our goal to help organizations of all sizes successfully implement their digital transformation. We offer ready-made business solutions, custom software development, and IT staff outsourcing.

Our consultative, end-to-end process ensures that we provide the best possible solution to address your requirements.

The Role

Your Responsibilities Will Include

Develops, edits, and maintains IT performance measures and reports, as well as studies and internal business reports such as dashboards with key performance indicators for division-level reporting and decision-making.
Additional information: The position is assigned complex, journey-level assignments. The position works with stakeholders and customers to develop, edit, and ensure the ongoing maintenance of performance measures and reports such as maintaining the performance management repository, documenting method of calculation, method of collection, data source, etc.
Reviews and evaluates performance measures, data sources, methods of calculation, and methods of collection and makes recommendations for improvement to business practices.
Additional information: The position reviews the performance management repository and all of the performance measures of the team including documented methods of calculation, methods of collection, and data sources, and makes recommendations for improving the quality and accuracy of performance measures and reports, as well as the functions they measure or report on.
Researches, develops, and recommends measures to assess business problems and practices.
Additional information: Research, develop, and analyze ad hoc or other measures necessary to assess nonroutine business problems that require more understanding by executive leadership to resolve. This may include working with the Management to develop necessary reporting tools to complete the assignment and provide the needed information.
Communicates with stakeholders to ensure participation in the development of internal measures and performance reports.
Additional information: The position will be responsible for ensuring data is accurate and meets the needs of the team, this includes communicating with the group to ensure business requirements are gathered, as well as
coordinating with data owners to ensure the data is reputable and is an accurate reflection of the intended measure.
Informs management of results and recommendations from IT division performance reports and studies.
Additional information: Presents as necessary on research and data analysis results, routine reports, and ad hoc assignments. Audience may include IT management.
Ensures measures meet or exceed industry standards.
Additional information: The position may attend conferences, meet with counterparts at other agencies, research online, and follow emerging trends to ensure the performance measures and reporting tools are efficient, effective, and contemporary, meeting current industry standards.

Ideal Profile

Extensive experience with various Microsoft workstation Technologies (installation, administration, patching, tuning) particularly Microsoft Windows XP Professional, Windows 7, and Windows 10 Operating Systems
Knowledge of Unicenter Software Delivery (alias ITCM) or SSCM (or similar) and Asset Management experience preferred
Knowledge performance analysis.
Considerable knowledge of data analysis.
Programming/scripting experience required:

>Perl

>Powershell

>Power BI/SAP BI and other Business intelligence tools

>Login Group Policies scripting for AD

>VBScript

>VB.net

>ASP

>Advanced skill in MS Excel

>ActiveX Data Objects and basic ANSI SQL knowledge

>ADSI & WMI

>DOS batch scripting

>JavaScript

Creating unattended installations using MSI and InstallShield & customizing User State Migration Tool
Knowledgeable with Active Directory (with emphasis on Group Policies)
Knowledgeable with SQL Server preferred (installation and administration level)
Project management experience a plus
Amenable to work 3x a week onsite in Alabang, Muntinlupa

What's on Offer?

laptop to be provided (pickup from Makati Office)
Upon regularization 30 paid leaves per year
Upon regularization HMO for you PLUS 1 dependent worth P150,000","Data Analysis,ANSI
Add,ActiveX
Add,ActiveX Data Objects (ADO)
Add,Dashboards
Add,Data Analytics
Add,Data Visualization
Add,Key Performance Indicators
Add,SQL
Add,XP Professional
Add,"
Senior Analyst - Data Governance,"JLL · Taguig, National Capital Region, Philippines 1 week ago · 1 applicant",On-site Full-time Associate,"About the job
Job Description

This position will perform data analysis and be accountable for tasks across multiple accounts. This position will be involved in managing an accounts property portfolio information within JLL’s Property Hub application. The candidate will address hands-on data analysis work for which they will take full ownership. The Data Governance Analyst will work closely with other team members as needed to ensure assignments are met, good data quality and to that data is successfully integrated to various applications. The Data Governance Analyst will be responsible for handling Data Help Desk tickets and address ongoing operational support of implemented systems.

This position will report to the Product Support BAU Lead. In addition to the BAU activities, the analyst will support the deployments of Property products managed by other teams.

The Data Governance Analyst –Product Support will contribute to data governance and guidance for data migration and product deployment personnel. This person will work closely with the data governance leaders assigned to various regions, business lines, markets and client accounts to understand best practices, JLL data standards and policies, and the product features that will be offered to users.

What this job involves:

Specifically, this position will

Provide a single point of contact for data governance analyst activities relating to Property BAU support and Data Help Desk tickets. 
Maintain account playbooks that document system processes and standards. 
Work with Account, Data Governance and Data Management leads to ensure that data quality metric standards are met and adhered after account go-live (Transitions) and on an on-going basis (Data Help Desk tickets). 
Provide input to existing and new data standards. 
Work closely with on-account teams to gather all data needs, including mastered data, while adhering to data standards. 
Must handle multiple tasks, manage time effectively, and establish priorities to meet deadlines in a fast-paced and changing team environment
Perform additional job duties and support special projects as assigned, which will include but not be limited to data remediation issues. 
Provide clear, up-to-date status on all work items
Be responsible for issue resolution of supported systems during daily operations. 
Be responsible for oversight of data integration, data flows and downstream impact, primarily as they relate to BAU and potential impact to the account. 
Maintain data quality of assigned Property Hub centralized accounts, weekly reconciliation of data issues. 
Ensure integrated data is maintain to data quality standards. Follow all procedures and best practices when integrating data between systems and maintain periodic reviews and remediation. 
Process property records ons, offs and decommissioning of Property Hub portals when needed. 
Work with data governance peers to adhere to compliance policies and procedures. 
Participate in product testing for any requested enhancements to ensure a quality solution. 
Provide training/ education for product users to properly govern the data for quality and protection. 
Capture and transfer user requests for system and process enhancements related to data standards and quality. 
Assist in documentation of business processes and standard operations in support of the BAU data governance and stewardship operations for deployed products. 

Interested? An ideal candidate would need to have the following qualifications:

Clear communicator both verbal and written
Have good organization and time management skills
Demonstrates a willingness to learn and be independent thinkers
Someone able to adapt to a rapidly changing environment
Possess the highest standards of behavior, collaboration, and work ethics. 
This role requires working with limited supervision while supporting the team to ensure the clients will receive successful results. 
Intermediate to Advanced Excel skills

If this job description resonates with you, we encourage you to apply even if you don’t meet all the requirements. We’re interested in getting to know you and what you bring to the table!

About JLL

We’re JLL—a leading professional services and investment management firm specializing in real estate. We have operations in over 80 countries and a workforce of over 102,000 individuals around the world who help real estate owners, occupiers and investors achieve their business ambitions. As a global Fortune 500 company, we also have an inherent responsibility to drive sustainability and corporate social responsibility. That’s why we’re committed to our purpose to shape the future of real estate for a better world. We’re using the most advanced technology to create rewarding opportunities, amazing spaces and sustainable real estate solutions for our clients, our people, and our communities.

Our core values of teamwork, ethics and excellence are also fundamental to everything we do and we’re honoured to be recognized with awards for our success by organizations both globally and locally.

Creating a diverse and inclusive culture where we all feel welcomed, valued, and empowered to achieve our full potential is important to who we are today and where we’re headed in the future. And we know that unique backgrounds, experiences, and perspectives help us think bigger, spark innovation, and succeed together.","BAU
Add,Communication
Add,Daily Operations
Add,Data Analytics
Add,Data Governance
Add,Data Integration
Add,Data Quality
Add,Data Standards
Add,Data Visualization
Add,Product Testing
Add,"
Data Analyst Lead,"VCC Link, Inc. · Manila, National Capital Region, Philippines 5 months ago · 90 applicants","PHP900,000/yr - PHP1,800,000/yr Hybrid Full-time Mid-Senior level","About the job
VCC Link, Inc. was established in January 2004, and was incorporated to primarily offer contact center solutions to offshore companies to address call center needs: systems and procedure development and set up, supply of quality manpower, provide sales and customer service training.

The Role

Ready for a New Adventure? Join Us

Job Scope Overview

Data Gathering and Management: Data Mining, Statistics, Collection, Organizing, and Analyzing Data to identify patterns, trends, and insights for improvement. Implements data control and maintains knowledge of emerging technologies.
Reporting and Coordination: Communicates findings to clients, presents reports, and coordinates data transfer to other departments. Assists with ad hoc projects as assigned.

Ideal Profile

Qualifications Overview

Graduate of BS Math, BS Computer Science, Data Science, Business, Statistics or other related field. 
At least 3 years or above of Work Experience in People Management and Extensive Work Background in Data Analytics.
Hands-on Work Experience in: Data Mining, Statistical Analysis, Reports/Dashboard Creation (using tools like Power BI, Excel, Google Sheets/Google Data Studios, etc.) and Reports Presentation to Clients.
Highly Proficient in English Communication Skills, Work Experience with SQL Querying/Scripting and ETL would be great as well.

What's on Offer?

Up to PHP 150K (Depending on relevant expertise and further evaluation)
Hybrid (Makati), DAYSHIFT, Flexi.
Great work environment","Analytics
Add,Communication
Add,Computer Science
Add,Data Analytics
Add,Data Science
Add,English
Add,Extract, Transform, Load (ETL)
Add,SQL
Add,Scripting
Add,Statistics
Add,"
Data Engineering Senior Analyst,"Accenture in the Philippines · Quezon, Calabarzon, Philippines 4 weeks ago · 0 applicants",Full-time Mid-Senior level,"About the job
Core Engineering Developer 

Join Accenture and help transform leading organizations and communities around the world. The sheer scale of our capabilities and client engagements and the way we collaborate, operate, and deliver value provides an unapparelled opportunity to grow and advance. Choose Accenture and make delivering innovative work part of your extraordinary career.


Job Description


Core Engineering developers undertake activities on a software asset-oriented basis, either individually or as part of a larger team, and in projects that will vary in duration. These assets will be used in turn in search and NLP software solutions for specific client projects in a wide variety of markets and industries. They could participate as well in the analysis and design of both internet and intranet-based search and NLP solutions.

Key Responsibilities of the role include:

Design/codes applications following specifications using tools that will vary depending on the project, including but not limited to the following:


Programming Languages: Java, C# (.NET), Python, Perl, Groovy, JavaScript, SQL

Frameworks: Maven/Ant/Gradle, OSGi, Spring/Struts, Hibernate, WebAPI

Technologies: JSON, YAML, XML, XSLT, REST APIs, HTTP, Kubernetes, Docker

Databases/Search Engine: MongoDB, Elasticsearch, DynamoDB

Security Protocols/Standards: Kerberos, LDAP, OAuth, SSH

Cloud Environments: AWS, GCP, Azure


Essential Competencies


Full software development lifecycle experience

Ability to write well designed, testable, efficient code

Knowledgeable of current software engineering practices

Problem solving/analysis

Strong oral and written communication skills

Time management skills

Ongoing ability and desire to learn new technologies

Ability to work independently or as part of an Agile team

Attention to detail

Professional and diplomatic demeanor


Requisite Education And Experience


Bachelor’s degree in Computer Science, Engineering, or similar

Minimum of 3 years’ experience in core software development environment(s)


Preferred Education & Experience


Minimum of 1-year experience of enterprise search platforms (Solr, Lucene, Google, Elasticsearch)

Agile Methodologies Certification (e.g. CSM)

Basic knowledge of software project management practices

Oracle Java Certified Associate or Java Certified Professional

Cloud Certifications (AWS, GCP, Azure)


Our consulting professionals receive comprehensive training covering business acumen, technical and professional skills development. You'll also have opportunities to hone your functional skills and expertise in an area of specialization. We offer a variety of formal and informal training programs at every level to help you acquire and build specialized skills faster. Learning takes place both on the job and through formal training conducted online, in the classroom, or in collaboration with teammates. The sheer variety of work we do, and the experience it offers, provide an unbeatable platform from which to build a career.

Applicants for employment in the US must have work authorization that does not now or in the future require sponsorship of a visa for employment authorization in the United States and with Accenture. 

Candidates who are currently employed by a client of Accenture or an affiliated Accenture business may not be eligible for consideration. 

Accenture is an EEO and Affirmative Action Employer of Females/Minorities/Veterans/Individuals with Disabilities.

Equal Employment Opportunity 

All employment decisions shall be made without regard to age, race, creed, color, religion, sex, national origin, ancestry, disability status, veteran status, sexual orientation, gender identity or expression, genetic information, marital status, citizenship status or any other basis as protected by federal, state, or local law.

Job candidates will not be obligated to disclose sealed or expunged records of conviction or arrest as part of the hiring process.

Accenture is committed to providing veteran employment opportunities to our service men and women

Must Have:


Bachelor in Computer Science

Java development

Ability to write well designed, testable, efficient code

Problem solving/analysis


Good to Have:


Programming Languages: Java, C# (.NET), Python, Perl, Groovy, JavaScript, SQL

Frameworks: Maven/Ant/Gradle, OSGi, Spring/Struts, Hibernate, WebAPI

Technologies: JSON, YAML, XML, XSLT, REST APIs, HTTP, Kubernetes, Docker

Databases/Search Engine: MongoDB, Elasticsearch, DynamoDB

Security Protocols/Standards: Kerberos, LDAP, OAuth, SSH

Cloud Environments: AWS, GCP, Azure","Communication
Add,Computer Science
Add,Data Engineering
Add,Digital Authentication
Add,OAuth
Add,Secure Shell (SSH)
Add,Software Development
Add,Software Project Management
Add,Software Projects
Add,Written Communication
Add,"
Data Analyst,"Acquisition Outsourcing Incorporated · Makati, National Capital Region, Philippines 4 months ago · 6 applicants",On-site Full-time Entry level,"About the job
This job is sourced from a job board. Learn More
 Work with large amounts of data to identify gaming experience insights

 Provide innovative ways to better understand correlation of data

 Work with production team to make sure data are specified, understood and

consistent

 Assist everyone to scope and prioritize future works

 BS Computer Science, Math, Statistics, Economics or equivalent

 Broad knowledge of applied mathematics, statistical methods and algorithms

 Experience in data mining, data-intensive application development, databases,

 object-oriented design, machine learning algorithms and statistics software,

predictive modeling, data analysis

 Familiar with information retrieval, knowledge representation, computational

linguistics, natural language processing, machine learning or text-mining

 Experience in programming with Java, Python, and Perl;

 Problem-solver with strong analytical skills

 Passionate in software and video games

 Can communicate effectively in English

 Can work in a timely manner

 Team player

 Willing to work in Makati City, Monday to Saturday",
Data Source Analyst,"ACCPRO INTERNATIONAL · Manila, National Capital Region, Philippines 3 weeks ago · 2 applicants",On-site Full-time Entry level,"About the job
This job is sourced from a job board. Learn More
Job Description

 Tool Utilization, Data Collection and extraction:
Master the company's web scraping tool and understand its features,

capabilities, and configurations to efficiently extract data from designated

websites.

Configure the web scraping tool to accurately extract relevant data, text,

links, and other content from the target website, ensuring accuracy and

completeness

Troubleshoot and address issues related to data extraction, tool

performance, or changes in website behavior

Explore opportunities to optimize scraping techniques and enhance data

acquisition strategies

 Data Quality and Validation:
Implement data validation and quality checks to ensure accuracy and

consistency of scraped data

 Legal and Ethical Considerations:
Ensure compliance with legal and ethical guidelines related to web scraping,

data usage, and privacy

 Communication Roles:
Collaborate with other team members to ensure proper data collection
Collaborate with software engineers or tool developers to provide feedback

and suggestions for tool enhancement and optimization

Innovate on ways to improve current processes/performance by means of

providing recommendations and leading those initiatives as needed

 Carry out tasks and assignments as required by the team
 Adhere to IO requirements, including, but not restricted to, the following:
Quarterly Pulse Surveys
Mandatory Moodle Courses
Employee Awareness Checks

Qualifications

 Understanding of HTML, XML, XPATH, CSS, JSoup, and basic web technologies
 Proficient in Python for scripting and customization, as well as skilled in SQL and

noSQL for effectively handling and managing data within the tool

 Highly analytical and creative problem solver
 Attention to detail to ensure accurate data extraction.
 Effective communication skills for collaboration and reporting
 Strong English communication skills - written and verbal
 Good understanding of business processes, needs and perspectives
 Ability to work independently and as a team member, in a fast paced, multi-tasking

environment

 Driven to perform above and beyond the requirements of the role
 A Bachelor's Degree in Information Technology or equivalent / related IT field

Experience Is Required

 1+ years experience programming with Python and SQL
 Basic knowledge of web scraping technologies, MongoDB and JSON","Cascading Style Sheets (CSS)
Add,Communication
Add,Creative Problem Solving
Add,HTML
Add,JSON
Add,NoSQL
Add,SQL
Add,Web Scraping
Add,Web Technologies
Add,XML
Add,"
Data Operations Analyst,Rimes · Metro Manila 7 months ago · 106 applicants,On-site Full-time Mid-Senior level,"About the job
Rimes provides transformative data management, ESG and investment intelligence solutions to the global investment community. Driven by our passion for solving the most complex data problems, we partner with our clients to help them make better investment decisions using accurate information and industry-leading technology. Headquartered in New York and London, Rimes serves its global clients through offices in Europe, Americas and Asia Pacific.

We are currently in the midst of an exciting growth phase, as Rimes extends into new markets and geographies. To support this, we are hiring for roles across Sales, Product, Development, Marketing and other functions. Visit our Careers page to see our complete listings and more information on our competitive benefits package.

Data developers and data analysts in Rimes, the data team work together to offer hundreds of cloud-based financial databases, across multiple asset classes, to meet the fast-growing data requirements from global institutional clients.

Data developers at Rimes build new data acquisition, processing incoming financial data feeds and load it onto Rimes platform. They also participate in the analysis of client data requirements and develop customized reporting processes.

Data analysts are responsible to monitor and maintain existing data processes and databases in Rimes platform.

Both data developers and data analysts are expected to be knowledgeable in global financial market data and be able to work collaboratively with other teams worldwide. Rimes' hand-off management style encourages developers and analysts to take initiative to complete projects, managing multiple tasks, as well as set their own individual day-to-day priorities.

You are:

Flexible, enthusiastic and display a positive attitude 
Able to multi-task, prioritize and meet deadlines 
Happy to work on your own initiative 
Interested in technology, but also aware of the need for appropriate processes and procedures
Attentive to detail, but also able to demonstrate a wide degree of creativity 
A confident communicator with exceptional interpersonal skills 

Areas of Responsibility:

Support the suite of Rimes products and services
Monitoring data processes and reporting
Data collection and verification
Databases maintenance

The Data Analyst (Operations) must:

Have previous work experience in the financial data industry
Bachelor or Master in finance, science, engineering or related fields
Ability to analyze and solve problems
Work independently, results driven & detail oriented
Flexible and efficient at multitasking assignments
Strong verbal and written communication skills in English

Also useful:

Python/Perl
Knowledge of SQL
Knowledge of financial markets and financial data

Candidates must be authorized to work in the Philippines.

Rimes is committed to promote the values of diversity and inclusion throughout the business. Whether it's through recruitment, retention, career progression or training and development, we are committed to improving opportunities for people regardless of their background or circumstances.","Data Analysis,Analytical Skills
Add,Communication
Add,Financial Data
Add,Interpersonal Skills
Add,Multitasking
Add,Problem Solving
Add,Written Communication
Add,"
Junior Data Analyst,"Talent Outsourcing Channel Solutions · Davao, Davao Region, Philippines 2 months ago · 11 applicants",On-site Full-time Entry level,"About the job
This job is sourced from a job board. Learn More
Urgent hiring for this job position!

Duties

Gathers data from reports of Hyphen Partners and inputs them into their respective trackers
Creates appropriate data visualizations as required by Senior Data Analysts (DA) and/or the DA Manager
Providing expanded analytics reporting as per business requirements
Data extraction and providing information to relevant internal and external stakeholders as required
Managed data warehouse such as cleaning, checking for erroneous/unusual data inputs, managing duplicate entries, and reporting them to Senior DA
Implement performance monitoring tools and put in place systems to drive performance excellence, with guidance from the Senior DA·
Works closely with the Senior DA in developing new and improved analytics systems, all the way from prototyping to production

Qualifications

Experienced and skilled in Microsoft Office Tools (Excel, etc.), Google Workspace/Suite (Google Sheet, etc)
At least 1 year of working experience in data management and analytics
High attention to detail with strong analytical skills, able to analyze and organize data into value-adding insights
Ability to successfully meet deadlines and work under pressure with pressing timelines
Confidence in delivery and willingness to learn and grow.
Ability to work in a team and independently
Strong sense of ownership, highly productive and efficient","Analytical Skills
Add,Analytics
Add,Attention to Detail
Add,Business Insights
Add,Business Requirements
Add,Data Analytics
Add,Data Extraction
Add,Data Management
Add,Timelines
Add,Visualization
Add,"
Sales Information Systems Analyst (Data Analyst) (Caloocan),"Dempsey · Caloocan, National Capital Region, Philippines 2 weeks ago · 0 applicants",On-site Full-time Entry level,"About the job
This job is sourced from a job board. Learn More
Responsibilities

 Gathers and manages data and information on sales performance, sales trends and analytics
 Proactively looks for sales opportunities and new clients
 Identifies emerging problems, challenges and addresses them

Qualifications

Graduate of any business and related course

Strong communication, reports preparation and presentation skills","Analytical Skills
Add,Communication
Add,Databases
Add,Presentation Skills
Add,Presentations
Add,System Administration
Add,Systems Analysis
Add,Technical Support
Add,Troubleshooting
Add,"
Data Analyst,"Gardenia Bakeries (Philippines), Inc. · Binãn, Calabarzon, Philippines 1 month ago · 50 applicants",On-site Full-time Entry level,"About the job
Main Purpose

Manages the design, development, implementation and support of data analytics initiatives using various business intelligence tool


Working Schedule: Monday to Friday (8AM-5:30PM)

Working Setup: Work Onsite

Perks & Benefits:

Complete Govt Benefits
Guaranteed 13th Month Pay
Performance Bonus and Pay Raise
Productivity Incentive
HMO and Accident Insurance
Free of charge bread per regular working day
Free Vitamins per month
Allowance (Meal, Overtime Meal, Medicine, Rice)
Shuttle Service (Alabang, San Pedro, Santa Rosa, Cabuyao, Calamba)
Equipment provided by the company
Additional paid leave 
Emergency/Salary loan
Paid trainings and overtime
Perfect Attendance and Service Recognition Award
Discount on selected products of Gardenia


Reason for Hiring: Additional Manpower

Job Description

Analyzes new and existing data sources to improve design, promote performance efficiency and prevent logical errors
Design, develop, maintain, and support dashboards and visualizations using Tableau and/or other BI tool
Design, develop, and maintain data dictionaries to ensure it follows standards definition understandable across organization
Perform troubleshooting and maintenance of Tableau products including desktop, server, etc.
Acts as Subject Matter Expert in Tableau who is involved in the troubleshooting issues, suggesting improvements and providing training to end-users
Coordinate and analyzes reporting requirements of end-users
Performs testing and data quality checks to ensure quality of the data sources and visualization outputs
Analyzes and determine changes to existing data warehouse structure to serve business needs while maintaining integrity of the data sources
Perform other tasks as may be assigned by the immediate superior and necessary for the effective implementation of the project 


Qualifications

Graduate of BS Information Technology, Information Systems, Mathematics, Statistics or any equivalent
Working knowledge in using Data Visualizations Tools such as Tableau, Qlik, Power BI and etc.
Has great familiarity with Agile methodology
With experience in similar role; with certification in data analytics is an advantage but not required
Amenable to work onsite in LIIP, Mamplasan, Binan, Laguna","Analytical Skills
Add,Analytics
Add,Dashboards
Add,Data Analytics
Add,Data Quality
Add,Data Science
Add,Data Visualization
Add,Problem Solving
Add,Reporting Requirements
Add,Visualization
Add,"
