Title,CompanyDetails,JobDetails,JobDescription,JobSkills
Data Analyst and Software Integrator Assistant (For Active Pooling),Career Shepherd · Philippines 1 month ago · 67 applicants,Remote Full-time Associate,"About the job
Disclaimer:

This job posting is intended for active pooling of candidates who will become part of our talent pool. Your qualifications will be assessed against both current and future job openings. Should your application align with a role that corresponds to your skills and experience, and an opportunity arises, our recruitment team will reach out to you immediately. Please note that this does not guarantee immediate placement or contact. Additionally, we exclusively consider applications from individuals who are Philippine citizens and currently reside in the Philippines during their application process.

Responsibilities

Analyze data and provide insights to the team
Assist with the integration of software systems
Create and maintain reports for internal and external purposes
Collaborate with the team to execute marketing and advertising campaigns
Monitor and evaluate campaign performance
Conduct research to support strategic campaigns
Develop and maintain databases and data systems

Requirements

Bachelor's degree in Computer Science, Data Science, or a related field
1-2 years of experience in data analysis and software integration
Strong proficiency in programming languages such as Python and SQL
Knowledge of data visualization tools such as Tableau
Excellent analytical and problem-solving skills
Strong attention to detail
Ability to work independently and collaboratively in a team environment","Data Analysis,Analytics
Add,Attention to Detail
Add,Data Analytics
Add,Data Science
Add,Data Visualization
Add,Programming Languages
Add,Python (Programming Language)
Add,SQL
Add,Software Integration
Add,"
Jr./Sr. Data Analyst,"Dempsey Resource Management Inc. · Makati, National Capital Region, Philippines 1 month ago · 0 applicants",On-site Full-time Mid-Senior level,"About the job
This job is sourced from a job board. Learn More
Requirements

BS Computer Science, Math, Statistics, Economics or equivalent
Broad knowledge of applied mathematics, statistical methods and algorithms
Experience in data mining, data-intensive application development, databases, object-oriented design, machine learning algorithms and statistics software, predictive modeling, data analysis
Familiar with information retrieval, knowledge representation, computational linguistics, natural language processing, machine learning or text-mining
Experience in programming with Java, Python, and Perl;
Problem-solver with strong analytical skills
Passionate in software and video games
Can communicate effectively in English
Can work in a timely manner
Team player
Willing to work in Makati City
Willing to work Monday to Saturday","Data Analysis,Analytical Skills
Add,Communication
Add,Computer Science
Add,Data Analytics
Add,Data Science
Add,Databases
Add,Predictive Modeling
Add,Problem Solving
Add,Statistics
Add,"
Data Analyst Specialist,"SPERTON - Where Great People Meet · Manila, National Capital Region, Philippines 1 month ago · 2 applicants",On-site,"About the job
Understand and process site data requirements.
Process daily data output.
Use of Excel - Power Query and basic formulas.
Good Chinese comprehension skills
[Bonus points] SQL syntax
[Bonus points] Python language
[Extra points] Power Bi / Tableau","Chinese
Add,Data Analytics
Add,Data Visualization
Add,Databases
Add,Excel Formulas
Add,Microsoft Excel
Add,Microsoft Power Query
Add,Problem Solving
Add,Query Writing
Add,Statistics
Add,"
Data Analyst position,"Crertih Inc. · Davao Region, Philippines 2 months ago · 3 applicants",On-site Contract Entry level,"About the job
This job is sourced from a job board. Learn More
HIRING HIRING HIRING!! WORK ONSITE IN DAVAO CITY

Location: Davao City

Position: Data Analyst position

Crertih Inc. is urgently hiring for Data Analyst position

This position is mainly to deeply track and analyze sales data and provide insight.

Job Responsibilities

 Combined with the understanding of the business, conduct in-depth tracking and analysis of sales data, sort out and analyze operational indicators, and continue to improve the business line model;
 Cooperate with the sales team to complete business data summary and analysis, and provide data analysis and operational strategies;
 Establish a business data analysis indicator system, monitor and analyze business operations, and output business monitoring data reports daily;
 Be responsible for the accuracy and health of business data, and be able to analyze data anomalies in a timely manner and promote business improvements;
 Think about the existing operating model and propose implementable operating strategies to improve overall operating efficiency.

Job Requirements

 More than 4 years of analysis-related work experience, mathematics/statistics background is preferred;
 Proficient in using sql, python, excel, tableau and other tools;
 Rigorous logic, clear thinking, conscientious work, and able to skillfully sort out complex business processes.
 Good communication, coordination and learning abilities, able to promote decision-making through data-based analysis and conclusions

What We Offer

 Competitive Package - Php 30,000 - 40,000
 We offer a one time relocation package

or email me at j.rapidhires@gmail.com

Email subject: Data Entry- JobsLIN",
Content Data Analyst,Rimes · Metro Manila 1 week ago · 7 applicants,On-site Full-time Entry level,"About the job
Rimes provides transformative data management, ESG and investment intelligence solutions to the global investment community. Driven by our passion for solving the most complex data problems, we partner with our clients to help them make better investment decisions using accurate information and industry-leading technology. Headquartered in New York and London, Rimes serves its global clients through offices in Europe, Americas and Asia Pacific.

We are currently in the midst of an exciting growth phase, as Rimes extends into new markets and geographies. To support this, we are hiring for roles across Sales, Product, Development, Marketing and other functions. Visit our Careers page to see our complete listings and more information on our competitive benefits package.

Content & Permissions

The Content & Permissions team acts as the gatekeeper for all third-party communications with Rimes' 800 information providers on behalf of our 400 end clients. The team manages key relationships with a huge and varied international group of information providers.

The Content Data Analyst's role is vital to the Rimes infrastructure, they ensure that Rimes' end clients are able to access a complete catalogue of benchmark data with the most accurate regulatory information and index identifiers. The Content Data Analyst is responsible for identifying and correcting data gaps impacting our Foundational Data products, connecting with team members and other departments to seek information and prioritize issues meaningfully. During the process, it is the Content Data Analyst's responsibility to ensure that Rimes' users are kept informed on the progress of any escalated issues.

The role requires a technically-oriented person, someone who enjoys sticking to issues until they are fully resolved and uses creative thinking to find simple solutions. The candidate must be able to work on multiple projects at the same time and be proactive in the validation of work completed. The ideal candidate for this role must also be able to demonstrate a good understanding of index data and a degree of experience in data analysis (using advanced excel functionalities and ideally Python).

Other desirable qualities include proficiency in the use of Rimes excel add-in tools.

You are:

Analytically minded and a structured thinker
A problem solver
Technologically oriented, but also aware of the need for appropriate processes and procedures
Able to multi-task, prioritize and meet deadlines
Attentive to detail, but also able to demonstrate a wide degree of creativity 
Happy to work on your own initiative
A confident communicator with exceptional organizational skills
Flexible, enthusiastic and display a positive attitude

Areas of Responsibility:

Support the suite of Rimes Foundational Data
Identify, analyze and resolve meta data gaps, creating new data content and mapping records across databases
Supporting the maintenance and growth of the Rimes index catalogue, adding new records, and maintaining database integrity
Proactively maintain and keep up-to-date documentation of processes and procedures and communicate changes to the wider team
Identify areas of improvement in existing processes and collaborate with team members to achieve greater efficiency and scalability

Qualifications, Skills & Experience Required:

Understanding of globally recognized identifiers used in the financial markets for recognition and identification of tradable securities, such as SEDOL, ISIN, CUSIP, OpenFIGI and Exchange Tickers
Strong communication, interpersonal and organizational skills
High proficiency with MS Excel®
Ability to handle multiple tasks simultaneously under tight deadlines
Ability to work within a team as well as independently
Desire to learn new technology and grow in an ever-changing environment
Experience working with, querying, and manipulating large datasets
Fluency in English

Also useful:

Sound working knowledge of financial spreadsheets and financial databases and applications
Knowledge and understanding of equity and fixed income indices
Familiarity with financial regulations, such as Benchmark Regulation (BMR), MiFID II and MAR
Fluency in more than one foreign language is beneficial to a career at Rimes
Basic knowledge of Python and SQL

Rimes is committed to promote the values of diversity and inclusion throughout the business. Whether it's through recruitment, retention, career progression or training and development, we are committed to improving opportunities for people regardless of their background or circumstances.","Data Analysis,Communication
Add,Data Analytics
Add,Database Integrity
Add,Databases
Add,E.U. Markets in Financial Instruments Directive (MiFID)
Add,Organization Skills
Add,Problem Solving
Add,Python (Programming Language)
Add,SQL
Add,"
Procurement Data Analyst,"Codecentris Corporation · Manila, National Capital Region, Philippines 1 month ago · 1 applicant",On-site Full-time Entry level,"About the job
This job is sourced from a job board. Learn More
We are seeking a highly motivated and detail-oriented Procurement Assistant to join our team. The

successful candidate will play a crucial role in supporting the Procurement Officer and Manager,

managing offshore vendor delivery commitments, supplier engagement, and ensuring smooth

operations within our supply chain. The Procurement Analyst will collaborate closely with the

Warehouse Team and Procurement Team and demonstrate proficiency in Excel and IT systems to

effectively gather, analyse and interpret data.

Key Responsibilities

 Provide comprehensive support to the Procurement Officer, focusing on business

inventory needs, supplier engagement, and order cycle management.

 Track all inbound shipments, comparing them against Purchase Order (PO) estimated

time of departure (ETD), estimated time of arrival (ETA), and flag any variances to

management in a daily email. Variances may include date, quantity, route, SKU, or price.

 Review and report on stock ordered and inbound quantities and values, categorized by

vendor and country.

 Monitor stock levels, sales, and customer allocation, promptly identifying and reporting

any variances to management.

 Propose new purchase orders based on demand files and stocking rules.
 Review open purchase orders (POs), communicate with suppliers to ensure orders are on

track for execution within the agreed manufacturing window to support PO ETD.

 Key in purchase orders on behalf of management for review and assessment.
 Validate POs against invoices, historical pricing, and resolve any discrepancies.
 Validate proposed consumption data against sales history and previous trends,

highlighting variances to management.

 Review customs clearance processes and prepare arrival documentation for clearance

prior to vessel berthing.

 Manage stock allocation process per customer through daily reports and coordination

with procurement and warehouse.

Monthly Tasks

 Generate reports on vendor spend and shipment status.
 Report any identified issues promptly.
 Update the Demand Plan with actual consumption data each month to ensure

up-to-date plans.

 Maintain and update data for monthly reporting of Weeks of Supply (WOS) per vendor

and SKU.

 Attend monthly Procurement review meetings.

Key Skills

 Proven experience in procurement support or a similar role within a fast-paced

environment.

 Exceptional proficiency in Microsoft Excel, including advanced data manipulation using

formulas and pivot tables.

 Quick learner with the ability to adapt to new IT systems efficiently.
 Familiarity with track and trace systems for obtaining information on international

shipping.

 Excellent verbal and written communication skills for effective collaboration and

problem-solving.

 Strong attention to detail, ensuring accuracy and quality in all tasks.
 Ability to follow repetitive processes consistently and efficiently.
 Analytical mindset with a passion for identifying variances and resolving issues.
 Ability to communicate confidently and effectively in challenging conversations.
 Demonstrated ability to communicate problems and escalate issues to management.

Key Performance Indicators (KPIs)

 Maintain a 90% DIFOT (Delivery In Full, On Time) performance from vendors.
 Ensure 99% price compliance from vendors.
 Identify inbound or vendor issues before they occur with an 80% success rate.
 Fully track all ocean deliveries within two weeks.
 Achieve self-sufficiency in managing inbound shipments and supplier engagements

within six weeks.

 Track and report Weeks of Supply (WOS) information per vendor and SKU within six

weeks.

 Key in all purchase orders within ten weeks",
Mid - Senior Data Analyst,"ConnectOS · Mandaluyong, National Capital Region, Philippines 1 month ago · 8 applicants",On-site Full-time Mid-Senior level,"About the job
Serve as the main point of contact for stakeholders and lead the data analysts
Prepare standardized CRM & Loyalty insights and share it to stakeholders on a regular basis
Coordinate and prioritize tasks to ensure timely delivery of data insights and dashboard updates
Direct interaction with business users to gather requirements
Conduct quick ad hoc analysis to drive insights
Build proactive insights for business users
Translate business requirements into technical requirements in coordination with technology team
Act as the first point of contact for data empowerment including training, education and hand holding
Provide analysis and insights from various data sources to support the development of strategy and initiatives
Collect data and develop insights from external benchmarking and internal practices
Design and build dashboards and reports using MicroStrategy, Power BI or different reporting software
Perform reporting, analysis, and presentation activities in support of Global initiatives

Requirements

3+ yrs work experience in data analysis or related field
Bachelor's or Master's degree in a quantitative field, Computer Science, Information Systems, Data Science
Strong proficiency in data analysis tools and programming languages such as SQL, Python, or R
Solid understanding of statistical analysis
Experience with data visualization tools (e.g., MicroStrategy, Power BI) is highly desirable
Excellent leadership and team management skills
Experience with managing data professionals

Benefits

Standard Job Benefits:

HMO processing on Day 1
Paid Time-Off
Quarterly Sick-Leave conversion
Paid Government-Mandated Benefits (SSS, PHIC, Pag-IBIG)
Equipment provided

Standard Job Highlights:

Work-life balance
Career growth and development opportunities
Stable organization and industry leader
Collaborative and fruitful company culture","Data Analysis,Ad Hoc Analysis
Add,Analytical Skills
Add,Business Requirements
Add,Data Analytics
Add,Data Management
Add,R (Programming Language)
Add,Statistical Analysis
Add,Team Management
Add,Technical Requirements
Add,"
"Analyst, Human Intelligence, Crisp","Kroll · Manila, National Capital Region, Philippines 1 week ago · 11 applicants",Hybrid Full-time Mid-Senior level,"About the job
In a world of disruption and increasingly complex business challenges, our professionals bring truth into focus with the Kroll Lens. Our sharp analytical skills, paired with the latest technology, allow us to give our clients clarity—not just answers—in all areas of business. We embrace diverse backgrounds and global perspectives, and we cultivate diversity by respecting, including, and valuing one another. As part of One team, One Kroll, you’ll contribute to a supportive and collaborative work environment that empowers you to excel.

Would you like a role which makes a real world impact? The protection of children and vulnerable users has been a fundamental part of Crisp’s mission since the company was formed; we are now looking for a talented and committed individual to join our Human Intelligence team in Leeds to look for online threats across a number of high risk areas such as Child Endangerment, Violent Extremism, Suicide & Self Harm and Graphic Violence. Our intelligence makes a huge difference; every year we protect millions of the most vulnerable from the most egregious forms of exploitation.

There will be some weekend working in this role, so flexibility around working hours is a must.

At Kroll, your work will help deliver clarity to our clients’ most complex governance, risk, and transparency challenges. Apply now to join One team, One Kroll.

Requirements;

We need someone who is a keen problem solver, with a highly inquisitive nature.
You should be open to regular discussions about how something is done, why it is happening and where to look to find more.
You should have a genuine interest in researching the topics, be proactive in finding the problems before they become a real crisis for platforms, users and advertisers. Preferably, you should understand / know how to research the ‘dark side’ of the web to flag up the content and know how to use complex search engine phrases and be very familiar with all social platforms available.
You will also have subject-matter expertise within this specific threat or a closely related field - such as, but not limited to, policing or military service.
You will have expertise in intelligence gathering within formal environments and producing reports for immediate action.

Essential Experience;

A degree level qualification or equivalent experience.
Significant experience in a related role, or similar experience.
A background in law enforcement, intelligence, charity or NGO, online safety, or similar.
Great communicator, able to write pithily and with impact, and able to influence others.
Experience of team leadership, including successfully leading a virtual team.

It would be highly desirable if candidates could speak one of the following languages; Korean, Turkish or Japanese.

In order to be considered for a position, you must formally apply via careers.kroll.com.

Kroll is committed to equal opportunity and diversity, and recruits people based on merit.","Briefing
Add,Communication
Add,Critical Thinking
Add,Geospatial Intelligence
Add,HUMINT
Add,Imagery Analysis
Add,Intelligence Analysis
Add,Intelligence Gathering
Add,National Security
Add,Problem Solving
Add,"
Data Analyst,"Dempsey Resource Management Inc. · Makati, National Capital Region, Philippines 2 months ago · 1 applicant",On-site Full-time Entry level,"About the job
This job is sourced from a job board. Learn More
Responsibilities

Work with large amounts of data to identify gaming experience insights
Provide innovative ways to better understand correlation of data
Work with production team to make sure data are specified, understood and consistent
Assist everyone to scope and prioritize future works

Requirements

BS Computer Science, Math, Statistics, Economics or equivalent
Broad knowledge of applied mathematics, statistical methods and algorithms
Experience in data mining, data-intensive application development, databases,

object-oriented design, machine learning algorithms and statistics software, predictive

modeling, data analysis

Familiar with information retrieval, knowledge representation, computational linguistics,

natural language processing, machine learning or text-mining

Experience in programming with Java, Python, and Perl;
Problem-solver with strong analytical skills
Passionate in software and video games
Can communicate effectively in English
Can work in a timely manner
Team player
Willing to work in Makati City, Monday to Saturday

WORK SCHEDULE: Monday to Saturday (Time in: 7:00 AM - 8:00 AM - Time out: 4:00 PM - 5:00 PM","Data Analysis,Analytical Skills
Add,Communication
Add,Computer Science
Add,Data Analytics
Add,Data Science
Add,Data Visualization
Add,Databases
Add,Mathematics
Add,Problem Solving
Add,"
IT Data Analyst - Dayshift (FT),"PANDR · Manila, National Capital Region, Philippines 2 months ago · 169 applicants","PHP35,000/month - PHP45,000/month Remote Full-time Entry level","About the job
IT Data Analyst (Dayshift, Australian, WFH)

Job Summary

We are seeking a tech-savvy individual with a keen interest in working as an IT/Data Analyst for our strata management company. We are forming a new team headed up ‘Strategic Technology & Analytics Team’ to focus on leveraging existing technology stacks to improve operational efficiency and enhanced client experience.

The primary goal of this role is to act as a catalyst in our digital transformation journey. The successful recruit will work on a variety of tasks ranging from data analysis and reporting to application development, with an emphasis on leveraging existing automation processes and generating actionable insights. This role is pivotal in helping the company transition into a more data-driven and technologically agile organisation, thereby not only streamlining internal operations but also elevating the client experience through transparent and insightful reporting capabilities.

In order to excel in this role, you will need to be able to assist with the preparation of data analysis reports using Microsoft Power BI and other industry applications, along with integration and data synchronisation of tasks relative to various industry platforms and applications.

Furthermore, strong communication skills and the ability to stay updated with Python Data manipulation and processes involving control API integration changes are essential. Exceptional analytical skills will also be crucial in analyzing data and software performance and optimizing strategies accordingly.

If you believe you are up for the challenge of being an IT/Data Analyst in the property management industry, specialized in strata management and its corresponding fields, we encourage you to reach out to us. We are excited to potentially work together.

Responsibilities

Assist with the preparation of data analysis reports using Microsoft Power BI and other industry applications (standard tools) and tsk management software.
Support the development and maintenance of basic enterprise applications.
Work on data manipulation and analysis tasks using Python or similar languages.
Collaborate with key stakeholders to understand specific project requirements and deliverables.
Provide technical support and troubleshooting for existing systems and platforms currently deployed.
Assist with the integration and data synchronisation of tasks relative to various industry platforms and applications.
Work on ad-hoc IT projects as directed by the management or the Executive team.
Manage and control API integrations to improve and streamline company functionality.
Maintain confidentiality.

Qualifications

At least 2 years of proven experience in data analysis, including Microsoft Power BI reporting.
Skilled with enterprise applications and development.
Basic to intermediate Python programming skills.
Strong understanding of IT systems and data management having regard for data security.
Experience with API integrations and across a number of different applications.
Ability to adapt to different industry software platforms and applications.
Experience with task management systems (e.g., Slack, Asana, ClickUp) and establishing automation tools (e.g., JotForm) is desirable.
Familiarity with chatbot technologies. 
Ability to work independently and contribute to a team environment.
Maintain strong communication skills, both written and oral.

Benefits

Healthy, conducive work environment(Great Place to WorkTM – Certified two years in a row!)
Competitive salary
21 leave credits + all client-based holidays
100% paid on non-special working holidays rather than 30% 
De Minimis/ Allowances(upon regularization) 
HMO coverage + dependent
Lots of opportunities to enhance your skills, acquire new experiences, work among experts, and grow your career.
Exposure to world-class, high-level management from local and international direct supervisors.","Data Analysis,Analysis Reports
Add,Business Intelligence (BI)
Add,Chatbots
Add,Data Analytics
Add,Data Manipulation
Add,Enterprise Software
Add,Microsoft Power BI
Add,Software Quality
Add,Synchronization
Add,"
Data Analyst,"Arch Capital Services LLC · Quezon City, National Capital Region, Philippines 1 week ago · 3 applicants",On-site Full-time Entry level,"About the job
The data analyst is responsible for collection, organization, interpretation, analysis, scrubbing, documentation and dissemination of complex data sets. The candidate will provide analysis, will process and normalize the data to ensure data integrity and will create queries, views and reports. The candidate will review, input reinsurance submission data, set up the Property pricing models, create a comparison to the expiring contract wording, and document files in the directory after business is bound. Communication with the underwriters is essential. 
  Interpret data, analyze results, and provide ongoing reports
Develop and implement data collection systems and other strategies that optimize statistical efficiency and data quality
Acquire data from primary or secondary data sources and maintain databases/data systems
Identify, analyze, and interpret trends or patterns in a complex data sets
Filter and scrub data, and review reports and performance indicators to locate and correct code problems
Locate and define new process improvement opportunities
  At least four (4) years’ experience in Insurance industry (preferably with working knowledge in Property Insurance)
Technical expertise regarding data models, database design development, data mining and segmentation techniques
Excellent communication and interpersonal skills
Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy
Knowledge of statistics and experience using statistical packages for analyzing large datasets (Excel, SPSS, SAS, etc.)
Knowledge of and experience with reporting packages (Business Objects, etc.) ad databases (SQL, etc.)
Adept at queries, report writing and presenting findings","Analytical Skills
Add,Communication
Add,Data Analytics
Add,Data Architecture
Add,Data Integrity
Add,Data Modeling
Add,Data Science
Add,Databases
Add,Interpersonal Skills
Add,Presentations
Add,"
BI Analyst,"Concentrix · Makati, National Capital Region, Philippines Reposted 1 week ago · 71 applicants",Hybrid Full-time Mid-Senior level,"About the job
Job Title:

BI Analyst

Job Description

Imagine being able to partner with global technology leaders in a company that cares about YOU – your professional growth, your success, and your community.

We are looking for a BI Analyst to join our team. Today.

The future team member that will lead our decisions for customers and partners by developing and providing data through data analysis and by creating reports of patterns, insights and trends. Reporting to the Manager of Business Intelligence, You will mine data from a variety of data resources to design impact recommendations to our partners. The Business Intelligence Analyst will create specifications for reports and analysis based on in-depth assessment and understanding of our needs and data available. Along the way you will have access to excellent training opportunities to grow and enhance your skills and career. At Concentrix, you can truly Own Your Future!

You Have:

Proficient knowledge of expanded analysis tools (such as OLTP/OLAP data structures, Advanced Excel (can maintain complex spreadsheets), Tableau, Salesforce, Power BI, Business Objects)
Proficient knowledge of domain languages (such as SQL Query, HIVE QL)
Apply moderately complex statistical methods (such as deviations, quartiles)
2–5 years of related experience to reflect skills and talent necessary for this role
Practical sales motion knowledge
Practical industry and demographic understanding in one of the following: (hardware, software, SaaS, healthcare or industrial)
Proficiency in all Microsoft products especially Word, Excel (can maintain complex spreadsheets) and PowerPoint
Bachelor's Degree of Diploma in computer science, finance or statistics/mathematics
4+ years' experience in data-driven business insight recommendations, business analytics, dashboard design experience

You will:

Interpret moderately complex goals, trends, risks and areas for improvement by collecting, analyzing and reporting on key metrics and conclusions. May maintain integrity of reports and dashboards to allow business to operate
Use expanded solutions and knowledge to support customer teams and increase efficiency. Work on projects/matters of moderate complexity in an independent contributor role.
Work and builds internal and external relationships to ensure high-quality data is available for analysis and better understanding
Develop data-driven insights to all partners
Engage daily with partners for planning, forecasting and gaining an understanding of questions for appropriate documentation and analysis
Work well independently and will seek counsel and guidance on more complex projects/matters. Work is generally reliable on routine tasks

Our Benefits/Perks:

Health Insurance with Dental Coverage for Employees – extended to two (2 dependents)
Paid Time off
Birthday Time Off
Bereavement Leave
Life Insurance
Group Personal Accident Program
Employee Assistance Program
Volunteer Time Off, paid time yearly to volunteer with an organisation of your choice.
Rewards and recognition programs
Wellness Incentive Program
Learning and Development Programs

Accommodation Statement:

We have always been and will always be committed to the principle that everyone at Concentrix, regardless of who they are, where they hail from, the color of their skin, who they worship, or who they love, has equal opportunity, with policies and values which codify this, across all the countries where we are based. All qualified applicants will be considered without regard to race, color, religion, age, sex, sexual orientation, gender, gender identity, national origin, disability, veteran status or any other legally protected characteristic.

Virtual First and Remote Work:

Concentrix is a Virtual First company, which means work outside of an office will be the primary experience for most employees for the foreseeable future. Equipment will be provided, but Internet connection and a space at home to work is required. While you can work from your home, we do require that you are in a commutable distance (NCR, Cavite, Rizal, Laguna and Bulacan), of the local office to ensure you can attend when/if required by the company. In addition, per PEZA regulations, we are mandated to keep track and record the movement of all company-owned work equipment, thus any movement of these work equipment are prohibited without any prior approval by the management team, including our PH Site Director

Location:

PHL Makati City - Ayala North Exchange

Language Requirements:

English (Required)

Time Type:

Full time

If you are a California resident, by submitting your information, you acknowledge that you have read and have access to the Job Applicant Privacy Notice for California Residents

REQ130444","Analytics
Add,Business Analytics
Add,Dashboards
Add,Data Analytics
Add,Data Visualization
Add,Key Metrics
Add,Microsoft Products
Add,Online Transaction Processing (OLTP)
Add,SAP BusinessObjects
Add,Spreadsheets
Add,"
Technical Data Analyst,"SupportNinja · Manila, National Capital Region, Philippines 2 months ago · 80 applicants",Remote Full-time,"About the job
Job Summary: The Technical Data Analyst will be responsible for handling data modeling, data reconciliation, maintaining data quality and technical documentation. Additionally, this position will provide technical support to customers.

What does a day in the life of a Technical Data Analyst look like?

Provide advanced technical support to customers who are experiencing technical issues with their products or services while delivering excellent customer service
Documents customer interactions and technical issues in a customer relationship management (CRM) system or related platform
Collect, clean and preprocess datasets from various sources to prepare then for analysis
Develop and maintain data pipelines and ETL processes to facilitate data collection and integration
Create and maintain data models, databases, and data structures for efficient storage and retrieval of data
Perform data reconciliation and data analysis to extract valuable insights
Monitor and maintain data quality and integrity, identifying and resolving data anomalies
Provide feedback that can improve data-related processes, systems and solutions
Adheres to company policies and procedures
Meets or exceeds performance targets for related KPI’s Continuously improves knowledge of products, services, and processes by participating in training programs and continuous learning modules
Maintains a positive, empathetic, and professional attitude toward customers and colleagues at all times
Performs other duties as assigned


What are the required qualifications of a Technical Data Analyst?

Must have high school diploma or equivalent, Bachelor Degree in Information Technology or related field, preferred
Minimum of 2 years experience in a data analyst and technical support or a similar role, preferably in the call center environment
Experience in Jira and Confluence
Experience with data modeling and data analysis
Experience with technical troubleshooting
Knowledgeable with Excel or SQL
Excellent communication skills, both verbal and written
Proficient in using computers and various software applications","Data Analysis,Analytical Skills
Add,Communication
Add,Confluence
Add,Data Analytics
Add,Data Modeling
Add,Data Quality
Add,Extract, Transform, Load (ETL)
Add,Jira
Add,Troubleshooting
Add,"
Know Your Customer - Data Analyst,"NodeFlair - Tech Salaries, Jobs & more · Manila, National Capital Region, Philippines 1 month ago · 8 applicants",On-site Full-time Entry level,"About the job
Role Overview:

This role is accountable for collecting, analyzing, and interpreting data in alignment with KYC policies, procedures, regulatory standards, and company best practices. The objective is to provide insights to management and stakeholders, implement data analysis tools for KYC process enhancement, and actively contribute to local projects/initiatives aligning with business objectives.

Job Description:

KYC Verification:

 Develop and implement data analysis tools for Transaction Monitoring.
 Analyze transactional data to identify suspicious activities or patterns related to money laundering or financial crimes, recommending appropriate treatments.
 Prepare reports and present findings to management and stakeholders.
 Collaborate with compliance officers to ensure compliance with relevant regulations.
 Contribute to the development of re-engineering methods for process improvement.


Team Performance:

 Develop and implement data analysis tools for team performance monitoring.
 Create visualizations and reports to communicate data insights effectively to Ops Supervisors and management.
 Implement data analysis tools to enhance KYC processes.


Project Contribution:

 Deliver delegated tasks and contribute to improving KYC systems in collaboration with KYC Supervisor.


KYC Reporting:

 Provide robust analysis and insight by identifying issues and trends for monthly reports.
 Analyze data to identify potential issues and trends impacting KYC operations.
 Communicate findings and work with management to provide recommendations.
 Create reports and presentations summarizing KYC findings and recommendations.
 Collaborate with management and other departments to ensure consistency in KYC practices.


Development:

 Participate in required compliance training to meet regulatory and business partner requirements.
 Conduct research to stay informed about industry trends and emerging risks.
 Promote a risk-aware culture within the company.


Qualifications:

 University degree, preferably in Business Management, Mathematics, Finance, Statistics, or Sciences.
 Related certification (AML Certificate) is a plus.
 Minimum 3 years of experience in Data Analytics, including data extraction, filtering, statistical analysis, and data visualization.
 Proficient in tools such as Microsoft Excel, Google Analytics, Tableau, Power B, Python.
 Experience in working with large amounts of transactional data to identify suspicious activities indicative of money laundering.
 In-depth understanding of Best Practices in Data Analytics.","Analytics
Add,Control Software
Add,Data Analytics
Add,Data Extraction
Add,Data Science
Add,Data Visualization
Add,Identifying Issues
Add,Information Extraction
Add,Statistical Analysis
Add,Visualization
Add,"
Data Analyst (Makati),"Dempsey · Makati, National Capital Region, Philippines 6 months ago · 9 applicants",On-site Full-time Entry level,"About the job
This job is sourced from a job board. Learn More
Qualifications: Graduate of any 4 year course;

With good interpersonal skills. Willing to work in Makati. Job Responsibilities: Check toner monitoring of Head office and all branches as required. Ensuring all data gathered in the TM program are encoded correctly. Toi report immediately any discrepancies or errors found in the program. Responsible in all issued TM clearance confirming all data is updated and accurate. To handle all information with strict confidentiality. Salary Range: 17, 337.50","Analytical Skills
Add,Confidentiality
Add,Data Analytics
Add,Data Visualization
Add,Databases
Add,Interpersonal Communication
Add,Interpersonal Skills
Add,Problem Solving
Add,Statistics
Add,Toner
Add,"
