Title,CompanyDetails,JobDetails,JobDescription,JobSkills
Data Analyst,Sterling · Philippines 1 week ago · 125 applicants,Remote Full-time Mid-Senior level,"About the job
We have great people here and are looking for more. Come join us - you will love it!

Job Title: Data Analyst

Department: Canada Data

Position Type: Full-Time

Work Schedule: Day/Night shift

Location: PH Virtual

Functional Overview

This position is responsible for quality control, compliance, and fulfillment of data services. This role also requires communicating with customers about missing information and coordinating with third-party vendors regarding searches.

Role And Responsibilities

Review files for errors or inconsistencies and ensure compliance with internal procedures
Conduct and fulfill non-interviewer background check services using third-party vendors and following defined guidelines
Notify clients/candidates regarding incomplete or correct information
Answer questions/inquiries from customers and internal teams
Ensure that files are completed within the specified turnaround time
Send completed reports to clients

Qualifications

College graduate of any course, no experience required
Undergraduates must complete at least 2 years in college, with at least 1 year BPO experience
Business management, behavioral science, and office administration courses a plus
Strong organizational skills and attention to detail
Knowledgeable in basic computer applications
Above average written and verbal communication skills
At least 35 wpm typing speed

Skills And Knowledge

Communication Skills (Written and Oral)
Knowledge of MS Office applications (Outlook, Excel)
Organizational Skills
Attention to Detail
Typing Speed and Accuracy
Inbound calls/transactions

Follow Us

www.instagram.com/sterlingcheck

www.linkedin.com/company/sterlingcheck

www.facebook.com/SterlingCheck/

Equal Employment Opportunities at Sterling 

Sterling is an equal opportunity employer and prohibits discrimination based on race, color, religion, creed, national origin or ancestry, ethnicity, sex (including pregnancy, childbirth or related conditions), gender identity and expression, age, disability, citizenship, sexual orientation, military service, genetic information, and any other characteristic protected by law. In addition, Sterling is committed to taking affirmative action to employ and to advance in employment individuals regardless of race, color, religion, creed, national origin or ancestry, ethnicity, sex (including pregnancy, childbirth or related conditions), gender identity and expression, age, marital status, disability, citizenship, sexual orientation, military service and genetic information; and to base all employment decisions only on valid job requirements.

Disclaimer

This job description has been designed to indicate the general nature and level of work performed by employees within this classification. It is not designed to contain or be interpreted as a comprehensive inventory of all duties, responsibilities and qualifications required of employees assigned to the job.","Analytical Skills
Add,Attention to Detail
Add,Business Process Outsourcing (BPO)
Add,Communication
Add,Computer Literacy
Add,Data Analytics
Add,Data Visualization
Add,Oral Communication
Add,Organization Skills
Add,Problem Solving
Add,"
Business Intelligence Analyst,"Littelfuse · Lipa, Calabarzon, Philippines Reposted 6 days ago · 154 applicants",Full-time Mid-Senior level,"About the job
Littelfuse is one of America’s Best Mid-Sized Companies (Forbes) and has been named one of the Best Places to Work in Illinois (Best Companies Group) for 11 consecutive years. With its global headquarters in Chicago, Illinois, USA, Littelfuse is a leading, global manufacturer of electronic components serving more than 100,000 end customers across industrial, transportation, and electronics end markets. We have more than 17,000 employees with operations in 15 countries. From semiconductors to sensors… switches to fuses and more… we produce billions of electronic components that help our customers empower a sustainable, connected, and safer world. In 2021, Littelfuse had net sales of $2.1 billion.

Business Intelligence Analyst

The primary purpose of this job is to support the sales reporting and analytic needs of the organization. This position will not only be responsible for generating and analyzing sales related data, but also creating and developing the queries, reports, dashboards, and visualizations in support of this activity. Responsibilities include translating business requirements into functional specifications, designing/developing Power BI reports, ETL activities, and training end users as required.

About The Job

Analytics (75%): Responsible for all aspects of Power BI report development, maintenance, and deployment. Need to be able to understand and interpret business needs/requirements and translate these into the appropriate functional specifications and Power BI dashboards/visualizations.
Act as project lead for each dashboard:
 Work with business owners to document needs/outline requirements
 Identify data elements and source systems, working closely with IT on data sets
 Design prototypes/develop necessary dashboards/visualizations
 Perform initial data validation
 Be extensively familiar with data modeling and various aspects of the data pipeline
Analytics (15%): Prepare and generate ad hoc sales reports from a BW / Microsoft Power BI environment in an effort to support the sales reporting and analytic needs of the organization. Individual will not only generate the data but will also be responsible for the validation and analysis of the information. (15%)
Special Project (includes but not limited to) (5%):
 Name Cleansing and Data Visualization Tools
 Training team members on Microsoft Power BI
 Create thorough documentation for reports and processes
 Process improvement
Other duties as assigned.



About You

Education: Bachelor or university degree
Experience: Experience developing dashboards/visualizations (1 – 2 years preferred in a Microsoft Power BI environment)
Project Management experience preferred.
Must be analytical and detail oriented – High standards of accuracy and review is critical
Strong MS Office skills required (Excel/Access)
Ability to communicate with a variety of functions and users
Strong ability to learn and apply new concepts
Ability to manage projects autonomously and be a self-starter.
Fluent in data modeling concepts



Littelfuse strives to empower associate growth and development in a culture of ongoing collaboration and respect for diverse global perspectives and expertise. Our Core Values – Customer Focus, Integrity, Innovation, Teamwork, and Results Driven – support us on our mission to improve the safety, reliability, efficiency, and performance of our customers’ products and systems.

We are an equal opportunity employer that takes pride in giving every associate the means and courage to make a difference – everywhere, every day.

We offer a competitive salary package and a variety of benefits, including Medical, Life, Disability, and Retirement benefits as well as development opportunities like internal Lean Six Sigma Certification","Analytics
Add,Business Intelligence (BI)
Add,Dashboards
Add,Data Analytics
Add,Data Modeling
Add,Data Validation
Add,Extract, Transform, Load (ETL)
Add,Functional Specifications
Add,Microsoft Power BI
Add,Report Development
Add,"
Senior Data Analyst,"goFLUENT · Quezon City, National Capital Region, Philippines 1 week ago · 28 applicants",On-site Full-time Mid-Senior level,"About the job
goFLUENTs Commitment and Mission
When we talk about hyper-personalized solutions, we truly deliver corporate language training tailored to an organization's unique goals and needs. Since 2000, we've helped millions of people from different industries and locations become better communicators in business languages.

At goFLUENT, every employee works towards the same goal: to make language training accessible, relevant, and effective for every business and learner. Our diverse and multi-talented global teams are always working together to deliver excellent service.

About The Role

We are looking for a Sr. Data Analyst who will be a part of a growing team focused on understanding & and analyzing data, creating visualizations & and reports, and discovering insights that can help drive business decisions and provide solutions.
In line with our mission, you will have the opportunity to be exposed to a dynamic and international environment by collaborating with different departments across the organization and providing key data that help the business run efficiently.

Responsibilities
Strategy: Interpret data, analyze results using statistical techniques, and provide ongoing reports
Collaboration: Work together with Database and Tech teams and contribute to the shaping of the business data infrastructure
Data Management: Extract, Transform, and Load (ETL) data and build data sources based on stakeholders requests
Data Visualization: Acquire data from primary or secondary data sources, and present findings clearly and concisely by creating dashboards and visualizations

Youll Love This Job if You
Have strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy
Have good English communication skills (verbal and written)
Have a keen attention to detail
Are driven and self-motivated

What Were Looking For
Proven work experience as a data analyst/business data analyst for at least 3 years
Knowledge and experience in Tableau or any BI Visualization tool, and R/Python
Knowledge of statistics, advanced experience using Excel and basic SQL queries
At least a Bachelor's/College Degree in any quantitative field
Willing to work in Eastwood City, Quezon City
Should be a Filipino citizen or hold relevant residence status

What Youll Love in goFLUENT
Our culture is unlike anywhere else. Starting day one of your #lifeatgoFLUENT, tons of awesome perks and benefits await you, including:
Dynamic, startup-like experience within the security of a fast-growing, 20-year-old Swiss-based company.
Learn from top executives and visionaries in the learning and language market.
The experience of joining an innovative organization with an international, vibrant working environment.
Full onboarding and fast ramp mentoring program leading candidates to success.
World-class learning experience by being a goFLUENT learner. Learn from one of our twelve business languages!
Exciting global team-building events abroad.

goFLUENT is an equal opportunity employer, so by working with us, youll be part of an organization that supports diversity, equity, and inclusion.

Eager to learn more, watch our video to discover goFLUENT in the words of our people worldwide: https://www.gofluent.com/us-en... 

Watch our video to hear it directly from our awesome colleagues 
https://youtu.be/I6JhScKBWxw&n...;","Data Analysis,Analytics
Add,Communication
Add,Data Analytics
Add,Data Science
Add,Data Visualization
Add,SQL
Add,Statistics
Add,Tagalog
Add,Visualization
Add,"
Lead Data Analyst,"Dyson · Calamba, Calabarzon, Philippines 2 weeks ago · 21 applicants",On-site Full-time Mid-Senior level,"About the job
We are currently seeking a Lead Data Analyst to join the Data & Analytics Team located in our RDD office. We are responsible for global reporting and analysis of projects during product development. The team play a vital role in supporting the engineering function of approx. 4000 technicians, scientists and engineers worldwide.

The Data & Analytics Team enable data driven decisions within Product Development using visual analytics. We specialise in data modelling, data engineering, data analysis and reporting. Ultimately, we want to empower everyone in Product Development to have access to data at their fingertips to answer any question they pose.

This is what we need you to do

The Lead Data Analyst will be the first member of the Data & Analytics team based in the Philippines, so we are looking for a strong leader to establish the teams presence and ensure the reporting needs of the local business stakeholders are met and surpassed. They will drive end to end delivery and have responsibility for delivery of insightful data and analysis.

The role requires a candidate who displays excellent business focus, sound technical skills as well as clear leadership qualities.

Lead concurrent projects on behalf of the data and analytics team in the country
Develop great relationships with business teams by fully empathising with their needs
Mentoring and supporting more junior team members as the team grows
Support and maintain existing reports and dashboards
Capture clear requirements and Iterate report solutions by design, build and test methodology
Contribute to the strategy of the data team
Collaborate with the data Modelling and IT team members to enhance the data platform


This is what we need you to have

Experience of successful leadership of data teams
5 years+ developing business reports and providing analytical support to business functions.
Experience of working with large and complex data sets e.g. Data warehouses, Cloud Data Analysis (BigQuery) and using visualisation software (e.g. Tableau).
Familiar with ETL and data science pipelines, confident and competent with SQL
Excellent communication skills & creative problem solving approach
An understanding of how to interpret customer business needs and translate them into technical requirements
Enthusiasm to analyse data and drive actionable insight
Examples of leading data initiatives that have delivered clear benefit
Interest in how business works and desire to improve our performance
Self-motivated, dynamic and results-driven
Team player, comfortable dealing with all business levels and external suppliers
Ability to deliver under pressure and within a changing landscape


Dyson Benefits

At Dyson we combine work life balance, with the latest devices, a relaxed dress code reflecting our engineering spirit. It’s an exciting team environment geared to fueling and realizing ambition. Benefits include:

All benefits are accessible from day 1
HMO coverage. Health & wellness is one of our priorities, immediately available for you & dependents so no waiting for employment regularization
Up to 20 days annual leave based on employment service + 15 days medical leave
Dyson product gift upon employment regularization, and discounts on Dyson machines 
Exposure to a broad and diverse range of Dyson activities from research through manufacturing and global sales for Dyson projects
Career development and growth in a global team 


Dyson is an equal opportunity employer. We know that great minds don’t think alike, and it takes all kinds of minds to make our technology so unique. We welcome applications from all backgrounds and employment decisions are made without regard to race, colour, religion, national or ethnic origin, sex, sexual orientation, gender identity or expression, age, disability, protected veteran status or other any other dimension of diversity.","Analytics
Add,Business Requirements
Add,Communication
Add,Creative Problem Solving
Add,Data Analytics
Add,Data Modeling
Add,Data Science
Add,Data Visualization
Add,Extract, Transform, Load (ETL)
Add,Technical Requirements
Add,"
Data Analyst - French,"Arch Global Services (Philippines) Inc. · Quezon City, National Capital Region, Philippines 1 week ago · 27 applicants",Hybrid Full-time Mid-Senior level,"About the job
The data analyst is responsible for collection, organization, interpretation, analysis, scrubbing, documentation and dissemination of complex data sets. The candidate will provide analysis, will process and normalize the data to ensure data integrity and will create queries, views and reports. The candidate will review, input reinsurance submission data, set up the Property pricing models, create a comparison to the expiring contract wording, and document files in the directory after business is bound. Communication with the underwriters is essential. 

Job Responsibilities:
Interpret data, analyze results, and provide ongoing reports
Develop and implement data collection systems and other strategies that optimize statistical efficiency and data quality
Acquire data from primary or secondary data sources and maintain databases/data systems
Identify, analyze, and interpret trends or patterns in a complex data sets
Filter and scrub data, and review reports and performance indicators to locate and correct code problems
Locate and define new process improvement opportunities

Desired Skills/Experience:
At least four (4) years’ experience in Insurance industry (preferably with working knowledge in Property Insurance)
Technical expertise regarding data models, database design development, data mining and segmentation techniques
Excellent communication and interpersonal skills
Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy
Knowledge of statistics and experience using statistical packages for analyzing large datasets (Excel, SPSS, SAS, etc.)
Knowledge of and experience with reporting packages (Business Objects, etc.) ad databases (SQL, etc.)
Adept at queries, report writing and presenting findings.

Education:
Bachelor’s Degree in business, Computer Science, Mathematics, Economics, Information Management or Statistics","Data Analysis,Analytical Skills
Add,Communication
Add,Database Design
Add,Datasets
Add,English to French
Add,French to English
Add,IBM SPSS
Add,Microsoft Excel
Add,SAP BusinessObjects
Add,SAS (Software)
Add,SQL
Add,"
"Senior Analyst – Data Visualization (PowerBI, SQL, PostGRE, Tableau) - BGC","Infosys BPM Philippines · Taguig, National Capital Region, Philippines 4 weeks ago · 48 applicants",On-site Full-time Mid-Senior level,"About the job
Job description – Senior Analyst, Data Visualization 
Position Title 
Senior Analyst – Reporting and Analytics 
Job Location – BGC Taguig
  Position Summary:
 Infosys BPO is looking for a highly motivated and detail-oriented data visualization developer. S/He needs to have good experience working with large datasets and creating visually smart BI reports and dashboards using primarily Looker BI and other data visualization tools such as Power BI, Qlikview, Tableau, iDashboards among others. 
 This is a high profile role so the right candidate should be able to demonstrate ‘expert’ knowledge of designing and producing effective data visualizations using multiple data sources. S/he would be the ‘go-to expert’ for client delivery teams. S/He should also be able to train and mentor others to up-skill their capability in using visualization tools. 
 The right candidate will be able to work independently and consult with client business users to deliver high quality interactive Dashboards for business needs. S/he should be passionate about solving business problems using data, think creatively and be able to engage with a broad set of stakeholders. 
  Role and Responsibilities:
 · Work with internal teams and client stakeholders to understand business goals, existing BI reports, KPIs, raw data sources and clarify visualization requirements / goals 
· Identify key business metrics measurements and develop ways to represent data in support of measurements 
· Determine the right graphs / charts to use based on the type of data and create visually smart dashboards that convey key insights in a concise and non-cluttered manner 
· Develop dashboards, automated reports and report templates using visualization tools – this will be predominantly in Looker BI. Also use other tools such as Powe BI, Qlikview, Tableau, iDashboards, etc. when required 
· Create easy to understand interfaces for end users to quickly identify key themes in their data 
· Provide training to team members on use of data visualization and dashboard design best practices. 
· Serve as a primary point of contact for any tool-based issue resolution 
· Understand the technical architecture to keep pace with changing business demands and new software releases 
· Work directly with end users to ensure results meet their needs 
  Must Have skills:
 · Must have 5+ years of Reporting & Analytics experience of which at least 3+ year hands-on experience in Looker BI in developing dashboards using multiple data sources (GCP, DBs, Excel, SharePoint, etc.). 
· Working knowledge of Advanced Excel graphs (dynamic graphs, 3 axis charts, Waterfall chart, etc.) 
· Advanced proficiency in Microsoft Office applications including, Word, Excel, PowerPoint and other tools that facilitate the requirements gathering 
· Must have worked in 1 or more industry domains (retail, telecom etc.) or 1 or more functional domains such as Finance, Sales & Marketing, Operations, HR, etc. supporting Business Intelligence needs 
· Excellent interpersonal and collaborative skills. He should be able to engage and develop strong working relationships with business stakeholders in order to anticipate and understand key business requirements through multiple discussions 
 Good to Have skills:
 · Good proficiency in using at least one other visualization tool such as Power BI, Qlikview, Microstrategy, iDashboards, etc. 
· Familiar with data analysis, database analysis and support 
· Good understanding of relational databases with hands on experience in SQL programming 
· Conversant with Power BI infrastructure incl. server security, troubleshooting and general system maintenance. 
· Ability to work independently and with minimal supervision 
  Qualifications:
· Bachelor's degree in computer science, mathematics, statistics or related field preferred 
· 3 years experience in a BPO setting
· Must have 5+ years of Reporting & Analytics experience
· 3+ year hands-on experience in Looker BI or PowerBI in developing dashboards using multiple data sources (GCP, DBs, Excel, SharePoint, etc.).","Dashboards
Add,Data Visualization
Add,Looker (Software)
Add,MicroStrategy
Add,Microsoft PowerPoint
Add,PostgreSQL
Add,QlikView
Add,Relational Databases
Add,SQL
Add,Tableau
Add,"
"PHP 25,000 SIGN ON BONUS! Real Estate Data Analyst (Remote)",ClearDesk · Philippines 1 day ago · 98 applicants,Remote Full-time Associate,"About the job
Join our team BEFORE January 5, 2024, and receive a fantastic PHP 25,000.00 signing bonus!

Company Overview
ClearDesk was founded based on years and years of our own experience in prior businesses in outsourcing amazing talent from places like Colombia, India, and the Philippines. We now live in a world where high-speed internet and the latest technology allow us to build a team of amazing people all across the world.

At ClearDesk, we handle the sourcing, recruiting, and management of our overseas talent as they work with our clients. Our goal is to provide exceptional service that exceeds expectations, and we take pride in our ability to match each client with the right talent to suit their unique needs.

Our Mission
At ClearDesk, we're passionate about helping people succeed. Our mission is to assist clients in building top-performing teams in the most cost-effective way possible, enabling them to thrive in today's competitive business landscape. Additionally, we're committed to helping our remote talent develop their careers within outstanding teams while supporting their families.

But we don't stop there. We're constantly pushing ourselves to grow and learn by surrounding ourselves with the very best talent. This culture of continuous improvement enables us to provide even better service to our clients and team members alike. At ClearDesk, we believe that when everyone succeeds, we all succeed.

Job Description
As a Real Estate Data Analyst, you will play a crucial role in collecting, analyzing, and interpreting data related to real estate markets and trends. Your responsibilities will involve extracting valuable insights from large datasets, creating visualizations, and providing actionable recommendations to support strategic decision-making within the real estate industry. The ideal candidate should possess strong analytical skills, a deep understanding of real estate dynamics, and proficiency in data analysis tools and techniques.

Real Estate experience is preferred, but not required.

Daily Responsibilities
- Collect, clean, and organize real estate data from various sources, including public records, databases, and industry reports.
- Conduct statistical analyses to identify trends, patterns, and correlations in real estate data.
- Prepare comprehensive reports and dashboards to present key findings to stakeholders.
- Create visualizations, charts, and graphs to effectively communicate complex data insights.
- Conduct competitive analysis and benchmarking to assess the positioning of properties within the market.
- Provide actionable recommendations based on data insights to support strategic decision-making.

Requirements
- Graduated with a 3-year or 4-year Bachelor’s degree
- Proven experience as a Data Analyst, preferably in the real estate industry.
- Must be highly experienced with MS Excel
- Strong analytical, problem-solving, and critical-thinking skills.
- Excellent communication skills to convey complex findings to non-technical stakeholders.
- Professional-level English (written and verbal/voice)
- Experience using any Customer Relationship Management software, Microsoft Office, and Google Workspace
- Computer or laptop with access to the internet (min speed of 25 Mbps)

Compensation and Benefits
- Up to Php 50,000 a month (Based on experience)
- Permanent Work from home
- HMO
- Bonuses and incentives
- Paid training
- Sign On Bonus: PHP 25,000 (Join our team by January 5, 2024, and earn a PHP 25,000 signing bonus after 90 days. THIS IS A LIMITED TIME OPPORTUNITY!)","Analytical Skills
Add,Communication
Add,Competitive Analysis
Add,Financial Modeling
Add,Laptops
Add,Possess strong analytical
Add,Problem Solving
Add,Real Estate
Add,Statistical Analysis
Add,Thinking Skills
Add,"
Business Intelligence Analyst (Night Shift),"Arcadis · Manila, National Capital Region, Philippines 3 weeks ago · 47 applicants",Hybrid Full-time Mid-Senior level,"About the job
Key Accountabilities

Business Intelligence Analysts is responsible in creating and maintaining Dashboards and Analysis using different BI Tools and will provide the top management with relevant, accurate and timely reports regarding business position and operations that can be used for budgeting, forecasting, managing risks, and making strategic decisions.

Responsibilities

Responsibilities of this role include, but are not limited to:

Gather requirements and communicate to stakeholders on Dashboard development.
Creates dashboard for reporting purposes using different BI Tools such as Power BI, SQL and
Analytics Cloud
ETL of data from various sources that are used for region specific reporting.
Responsible for the detailed consultation and implementation of the required data analytics solution
Understand internal clients’ needs and propose appropriate analytical solutions.
Serve as a technical liaison effectively working with data and configuration of different tools or
to meet specific internal client objectives.
Carries out report development necessary for business analysis.
Works to create documentation of reports and dashboards in accordance with company standards.
Develop and maintain a detailed Project Plan to monitor and track progress based on project scope project schedules.
Performs such other related functions that may be assigned from time to time.

Qualifications, Skills & Experience

Experience in Data Analytics & Reporting including Data Modelling and Data Visualization
Proficient with MS Office Suite and Business Intelligence Tools such as Power BI, Power Apps,
Analytics Cloud etc
Ability to communicate your analysis with clarity and precision. An ideal candidate would have a grasp of both technical and business perspectives, including project management.
Experience of task and project management is preferred
Excellent spoken and written English
Strong analytical and problem-solving skills
Can work under pressure and minimal supervision, detail-oriented and results driven
Ability to prioritize effectively
Excellent client management skills
Proactive, a committed team player and can motivate other team members

Knowledge, Skills and Abilities: 

The successful candidate will be able to demonstrate evidence of:
Excellent coordination and communication skills
Excellent attention to detail and accuracy of work is essential
Ability to work under pressure and show initiative
A confident and professional manner
A high expectation of performance for themselves and other members of the team
Open-minded to change with a healthy can-do mentality
Ability to work with virtual teams","Analytical Skills
Add,Communication
Add,Data Modeling
Add,English
Add,Microsoft Office
Add,Microsoft Power Apps
Add,Problem Solving
Add,Project Management
Add,Project Plans
Add,Requirements Gathering
Add,SQL
Add,Teamwork
Add,"
"Data Analyst - Fraud Analytics, Operations","Shopee · Manila, National Capital Region, Philippines Reposted 1 week ago · 59 applicants",On-site Full-time Mid-Senior level,"About the job
Job Description

Investigate fraudulent activity, dig through data to identify behavioral patterns, calculate losses, and propose solutions to mitigate and prevent them.
Develop automated monitoring reports, detection and notification tools for suspicious transactions occurring across Shopee’s different businesses.
Test new fraud tools and technologies and uncover new modus operandi of cybercrimes.
Propose new features on Shopee that can deter or prevent further fraud, and conduct necessary research and data simulations.
Work with the Legal and Data Privacy teams to address criminal activities and provide evidence for potential litigation, or reporting for Anti Money Laundering.
Assess potential risks and process vulnerability of campaigns, promos, and new businesses.
Experience a unique opportunity to work in a multi-industry role that encompasses e-commerce, Fintech, and Consumer Credit

Requirements

Experience in SQL is crucial, or exposure to other data-mining tools.
Fresh graduates with strong analytical skills and ability to demonstrate self-leadership and project management are welcome.
Bachelor’s Degree in Statistics, Mathematics, Industrial Engineering, Management Engineering, Physics, Economics, or equivalent data-savvy fields are prioritized.
High level of data literacy and strong analytical and investigative skills and critical thinking are required for this position.
Ability to work with different types of people.
Strong English communication skills, both written and spoken, and the ability to communicate insights from data to business units.
Some experience in Analytics for Fraud or Risk Management in e-Commerce, Banking, Fintech, Credit, Remittance, or other relevant fields is highly preferred.
An in-depth understanding of Shopee, Shopeepay, and SPayLater as a user is an advantage.
A deep love for improving processes and crafting innovative solutions.
A strong sense of integrity with handling of sensitive personal information, and a passion to serve victims of fraud.","Analytical Skills
Add,Business Insights
Add,Communication
Add,Critical Thinking
Add,Data Analytics
Add,Data Visualization
Add,English
Add,Investigation
Add,Investigative Research
Add,Problem Solving
Add,"
Business Intelligence Analyst,"Concentrix · Makati, National Capital Region, Philippines 1 week ago · 25 applicants",Hybrid Full-time Associate,"About the job
Business Intelligence Analyst

Job Description

Imagine being able to partner with global technology leaders in a company that cares about YOU – your professional growth, your success, and your community.

We are looking for a Business Intelligence Analyst to join our team. Today.

We are Concentrix. We are dedicated to creating success for our clients, the communities around us and each other. We provide outsourced inside sales, customer success, renewals management, and channel management solutions for the world's greatest brands. At Concentrix, you will be part of our diversified team that makes an impact for our clients. All of this is possible because of the talent you have to offer.

The future team member that will lead our decisions for customers and partners by developing and providing data through data analysis and by creating reports of patterns, insights and trends. Reporting to the Manager of Business Intelligence, You will mine data from a variety of data resources to design impact recommendations to our partners. The Business Intelligence Analyst will create specifications for reports and analysis based on in-depth assessment and understanding of our needs and data available. Along the way you will have access to excellent training opportunities to grow and enhance your skills and career. At Concentrix, you can truly Own Your Future!

You Have:

Proficient knowledge of expanded analysis tools (such as OLTP/OLAP data structures, Advanced Excel (can maintain complex spreadsheets), Tableau, Salesforce, Power BI, Business Objects)
Proficient knowledge of domain languages (such as SQL Query, HIVE QL)
Apply moderately complex statistical methods (such as deviations, quartiles)
2–5 years of related experience to reflect skills and talent necessary for this role
Practical sales motion knowledge
Practical industry and demographic understanding in one of the following: (hardware, software, SaaS, healthcare or industrial)
Proficiency in all Microsoft products especially Word, Excel (can maintain complex spreadsheets) and PowerPoint
4+ years' experience in data-driven business insight recommendations, business analytics, dashboard design experience

You will:

Interpret moderately complex goals, trends, risks and areas for improvement by collecting, analyzing and reporting on key metrics and conclusions. May maintain integrity of reports and dashboards to allow business to operate
Use expanded solutions and knowledge to support customer teams and increase efficiency. Work on projects/matters of moderate complexity in an independent contributor role.
Work and builds internal and external relationships to ensure high-quality data is available for analysis and better understanding
Develop data-driven insights to all partners
Engage daily with partners for planning, forecasting and gaining an understanding of questions for appropriate documentation and analysis
Work well independently and will seek counsel and guidance on more complex projects/matters. Work is generally reliable on routine tasks


Virtual First 
Concentrix is a Virtual First company, which means work outside of an office will be the primary experience for most employees for the foreseeable future. Equipment will be provided, but Internet connection and a space at home to work is required. While you have the ability to work from your home, we do require that you are in a commutable distance (NCR, Cavite, Rizal, Laguna and Bulacan), of the local office to ensure you can attend when/if required by the company. In addition, per PEZA regulations, we are mandated to keep track and record the movement of all company-owned work equipment, thus any movement of these work equipment are prohibited without any prior approval by the management team, including our PH Site Director
Uninterrupted home-based internet is required for this role. Applicants should have sufficient internet access in their homes to attend and host video calls, as well as perform essential functions of the role which include downloading and uploading of large files to shared network drives. In general, we have found that a minimum bandwidth speed of 20mbps is essential.","Analytical Skills
Add,Business
Add,Business Intelligence (BI)
Add,Dashboards
Add,Data-Driven Insights
Add,Intelligence Analysis
Add,Microsoft Excel
Add,Microsoft Power BI
Add,SQL
Add,Tableau
Add,VBA Excel
Add,"
Application Support L3 (Data Analyst),"CGI · Muntinlupa City, National Capital Region, Philippines Reposted 6 days ago · 75 applicants",Full-time Mid-Senior level,"About the job
Position Description

The L3 Application Support - DevOps is the last level of application support that performs deep analysis, troubleshoots, and modifies the code and data of applications used by end customers in production environments applying knowledge in programming techniques and experience in specific technology platforms following agreed service level agreement timelines. The candidate must be willing to report onsite at least 3 days a week in Alabang.

Your future duties and responsibilities

Follows the Standard Operation Procedures (SOP) in order to support system application of end customers
Provides continuous service improvements to eliminate or prevent incidents or problems and improve service quality for end customers.
Contributes to the team’s continuous service improvements to eliminate or prevent incidents or problems.
Leads a project in defining tasks, project deliverables and schedules of the resources assigned to the project.
Can directly communicate with end customers for support requirements.
They are the last level of Application Support.

Required Qualifications To Be Successful In This Role

 Education
Bachelor’s or College degree in Computer Science, Computer Engineering, Information Technology, and/or related field. Other degrees are welcome as long as he or she has extensive related experience.
 Experience
Has at least (3) years of experience in computer programming, analysis, and troubleshooting application
Must have experience working as a Data Analyst using SQL, Oracle, Java, Linux Terminal, and Postman
Must have experience working in any eCommerce platform.
Has at least one (1) year of experience in Level 2 Application Support, Incident Management, Problem, and Change Management
Experience in business domain processes is preferred but not required
 Skills
Strong Analytical and problem-solving skills
Knowledge of different programming languages (will depend on the project specification and need) available in the industry.
Ability to analyze complex problems, interpret operational needs, and develop integrated, creative solutions.
Ability to analyze user requirements and specifications and translate them into program codes.
Ability to test and debug program codes.
Ability to handle support in the context of current user specifications.
Ability to prepare detailed written instructions and documentation.
 Desirable Traits
Professional, Honest, and with Integrity
Resourceful and self-motivated
Team-oriented person
Persevering and patient
Strong attention to detail
Sense of urgency and commitment
Passionate and Fast learner
Logical Person
Knows how to work smart
Can work well under pressure and minimal supervision
Caring Person and desire to mentor other colleagues
 Work hours and working conditions
To provide and deliver solutions within the defined timeline across regions, may need to go on different shifts or extended working hours.
Some days may be heavy while others may be light. Longer hours may be required when a need arises.
May require travel to other sites.
Must be willing to report onsite at the client's office in Alabang 3 days a week.

Insights you can act on

While technology is at the heart of our clients’ digital transformation, we understand that people are at the heart of business success.

When you join CGI, you become a trusted advisor, collaborating with colleagues and clients to bring forward actionable insights that deliver meaningful and sustainable outcomes. We call our employees “members” because they are CGI shareholders and owners, and, as owners, we enjoy working and growing together to build a company we are proud of. This has been our Dream since 1976, and it has brought us to where we are today—one of the world’s largest independent providers of IT and business consulting services.

At CGI, we recognize the richness that diversity brings. We strive to create a work culture where everyone belongs, and we collaborate with clients in building more inclusive communities. As an equal opportunity employer, we empower all our members to succeed and grow. If you require an accommodation at any point during the recruitment process, please let us know. We will be happy to assist.

Ready to become part of our success story? Join CGI—where your ideas and actions make a difference.","Data Analysis,Application Support
Add,Computer Programming
Add,Incident Management
Add,Oracle Database
Add,Postman API
Add,SQL
Add,Timelines
Add,Troubleshooting
Add,User Requirements
Add,"
