Title,CompanyDetails,JobDetails,JobDescription,JobSkills
Business /Data Analyst (Work From Home) + Signing Bonus! *,Quantrics Enterprises Inc. · Philippines Reposted 1 week ago · 350 applicants,Remote Full-time Mid-Senior level,"About the job
Overview

Join our award-winning IT team as we lead the way in digital, cloud, and security technology services. You will be playing a critical role in delivering innovative solutions for our biggest client, Canada’s leading telecommunications, tech, and media corporation.

We’re looking for passionate and creative tech leaders who want to take their career to the next level and make a real impact. Our success is fueled by our people and our passion for innovation, so we empower our Qmunity and provide a workplace where they can flourish and grow.

We offer premium benefits, including:

 Flexible work setup: home-based or hybrid available (reporting to sites in Taytay, San Mateo, Naga, or upcoming Makati or Ortigas Center) 
 Salary based on experience, miscellaneous allowances 
 Performance bonuses and yearly increase 
 HMO from day 1 for you + 2 free dependents 
 6 months paid maternity/paternity leave 
 Company-sponsored training and upskilling, and career growth opportunities! 
 Signing Bonus worth one month's salary! (Terms and conditions apply) * 

Responsibilities

 Work with multiple teams to collect and document business requirements / User Stories 
 Work within various database environments such as Teradata and SAS to design, develop and deliver data solutions, ensuring accuracy and quality 
 Design, construct, modify, integrate, implement and test data models and database management systems 
 Utilize advanced SQL to analyze data and perform data mining analysis. 
 Effectively manage data mining analysis and report to various stakeholders 
 Establish & maintain effective relationships with cross-functional product teams, colleagues and process teams, including virtual environment (i.e. conference calls, videoconference) 

Qualifications

 Minimum Required Skills & Experience: 

 University or College Degree in Engineering, Computer Sciences, Physics, Mathematics or relevant experience in equivalent domain 
 7 years of experience in Business Intelligence related functions (Testing, Analysis, Coding, etc.) 
 2 years of experience working in Agile environment 
 Proficiency in programming languages including SAS, Oracle and Teradata SQL 
 Strong knowledge of relational databases. 
 Excellent communication skills 
 Autonomous and self-motivated with an ability to prioritize. 

 You will thrive in this role if you have: 

 Working knowledge of SAS Viya 
 Google Cloud experience including BIG Query 
 Working knowledge of MicroStrategy 
 Strong leadership skills with risk-management 
 Results-oriented 
 Understanding of business needs/input, customer focus 
 Ability to adapt and work in a fast-paced environment with good tolerance to ambiguity and manage multiple projects 
 Strong data analytical & problem-solving skills and demonstrated ability to be highly creative in formulating solutions. 

If you’re ready to take the next step in your career, APPLY NOW!","Data Analysis,Business Requirements
Add,Data Science
Add,Databases
Add,Oracle Database
Add,Query Writing
Add,SAS (Software)
Add,Teradata
Add,Teradata SQL
Add,User Stories
Add,"
Business Intelligence Analyst II,Remitly · Metro Manila Reposted 6 days ago · 43 applicants,On-site Full-time Mid-Senior level,"About the job
Job Description

Remitly is on a mission to transform the lives of immigrants and their families by providing the most trusted financial products and services on the planet. Since 2011, we have been tirelessly delivering on our promises to immigrants sending their hard earned money home. Today, we are reimagining international payments at scale and building new products to create deeper relationships with our customers and their loved ones across the globe. Join over 2,700 employees across 10 offices who are growing their careers while having a positive impact on people globally.

About The Role

The Reconciliation Insights and Analytics team builds important financial products and tools that ensure the accuracy and completeness of our financial data. We focus on analyzing and detecting data discrepancies, improving customer experience, and delivering business insight. Our data supports data consumers like Accounting, Treasury, Finance, and Customer Success. You will report to BI Manager, Insights & Analytics.

You Will
Work with teams to understand requirements and ensure that data solutions align with Remitly's goals
Develop data dictionaries, data models, and other documentation to support the Reconciliation cash flow dataset data infrastructure
Ensure the consistency and accuracy of Reconciliation cash flow dataset across all reporting systems, resolving data quality issues
Identify opportunities to automate data reconciliation processes, improving efficiency and accuracy of reporting
Collaborate with data engineering teams to develop data pipelines and ETL processes that ensure efficient data ingestion and processing
Monitor and analyze data to identify trends, patterns, and anomalies, providing recommendations to inform decisions
Communicate complex data insights and technical information to non-technical partners, both verbally and through data visualizations
Design end-to-end BI solutions that allow partners to analyze the cash flow dataset, identify new opportunities, and improve cash flow operations.
You Have
Bachelor's degree in a technical, business, or quantitative field (Computer Science, Engineering, Business, Statistics, or related field)
3+ years experience in Business Intelligence, Analytics, or Data Engineering
Proficiency in SQL
Experience with a scripting language (e.g. Python)
Experience writing ETL jobs in Scala, Spark, or similar, and scheduling ETL jobs in Azkaban, Airflow, or similar with complex datasets
Experience with data visualization tools (e.g. Tableau, Sisense/Periscope)
You live our cultural values
Our Benefits
Rice Allowance - 1,500 pesos/month
Transportation Allowance -1,000 pesos/month
Leaves and Cash Conversion - 20 leaves / year
all accrued but unused leaves reckoned at the end of each year will be converted to cash up to a maximum of 5 days
Accident and Life Insurance
HMO - You will be enrolled in company-provided HMO within the first month of employment. Rules for availing HMO benefits shall follow company policies and procedures.
Have an opportunity to own stock 
We are committed to nondiscrimination across our global organization and in all of our business operations. Employment is determined based upon personal capabilities and qualifications without discrimination on the basis of race, creed, color, religion, sex, gender identification and expression, marital status, military status or status as an honorably discharge/veteran, pregnancy (including a woman's potential to get pregnant, pregnancy-related conditions, and childbearing), sexual orientation, age (40 and over), national origin, ancestry, citizenship or immigration status, physical, mental, or sensory disability (including the use of a trained dog guide or service animal), HIV/AIDS or hepatitis C status, genetic information, status as an actual or perceived victim of domestic violence, sexual assault, or stalking, or any other protected class as established by law.

Remitly is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees.","Analytics
Add,Business Intelligence (BI)
Add,Communication
Add,Computer Science
Add,Data Analytics
Add,Data Engineering
Add,Data Mining
Add,Data Science
Add,Data Visualization
Add,Extract, Transform, Load (ETL)
Add,"
Data Analyst - Insurance,"SeaMoney · Manila, National Capital Region, Philippines Reposted 3 days ago · 175 applicants",On-site Full-time Mid-Senior level,"About the job
Job Description

Work comfortably with big data sets to derive relationships, insights and actionable plans for pricing, claims management and general business intelligence
Build and maintain robust data models for pricing and business analytics purposes
Create a strong data governance culture for the insurance business
Prepare regular business and financial dashboards for the insurance business with well-analyzed insights into business drivers
Create powerful and succinct data visualization tools for stakeholders
Define business requirements and conduct UAT related to data and reports
Communicate and present regular business insights to local and regional stakeholders
Develop strong collaborative relationships with other departments such as business development, product development, underwriting, claims, finance, and IT

Requirements

At least 2 years of experience in multinational insurance firm doing business intelligence, data analytics, or pricing or valuation
Keen interest in InsurTech and data analytics
Familiarity with local insurance product market and multiple lines of business is a plus
Proficient in Excel, SQL, Python or R
Strong experience in data visualization tools such as Plotly or SeaBorn
Strong analytical and problem-solving skills with the ability to work independently
Effective written and verbal communication skills
Associate or near Associate of a recognized actuarial qualification (SOA, CAS, or ASP) with at least 3 preliminary exam or pursuing similar qualifications for a Data Analytics / Data Science track is a plus","Analytics
Add,Business Requirements
Add,Communication
Add,Data Analytics
Add,Data Science
Add,Data Visualization
Add,Plotly
Add,Problem Solving
Add,Seaborn
Add,User Acceptance Testing
Add,"
Data Analyst II,"RealPage, Inc. · Pasig, National Capital Region, Philippines Reposted 3 days ago · 61 applicants",Hybrid Full-time Entry level,"About the job
Summary

The Unified Data Management Research Team is primarily responsible for the collection and curation of property and company records across all RealPage products, identifying equivalent records among the data, updating master records, and resolving discrepancies to support product integrations. Analysts research online information sources and use our proprietary research application to ensure accuracy of the data.

The Data Analyst is responsible for mapping property data from various integrated systems to master property records within the Black Book database, and ensuring that master records are accurate. The overall process from receiving data through final reporting will require data analysis, mapping the data from integrated systems to our master records, online research, updating and completing property attributes, reporting and monitoring at various stages within the process. Also requires Quality Assurance testing through the application user interface.

Primary Responsibilities

Responsibilities include, but not limited to:

Reconciling property records to map instances to master records.
Research, including internet use, to validate master property records and their addresses.
Research, including internet use, to update and complete master property attributes.
Performing data matching based on common fields between disparate data sources
Assisting in the identification and testing of enhancements to the Research Application.
Assist in quality assurance testing of data that was loaded into the system.


Required Knowledge/Skills/Abilities

Analytical track record
Strong attention to detail and accuracy
Experience researching, analyzing, importing, exporting and reporting on relational data required
Flexible to work overtime as required
Able to sit or stand for frequent periods in the same location with some opportunity to move about
Experience with data curation
Knowledge of US real estate market","Analytical Skills
Add,Attention to Detail
Add,Data Analytics
Add,Data Curation
Add,Data Modeling
Add,Data Science
Add,Data Visualization
Add,Problem Solving
Add,Research Skills
Add,Statistics
Add,"
BI Analyst,"Concentrix · Makati, National Capital Region, Philippines Reposted 1 week ago · 71 applicants",Hybrid Full-time Mid-Senior level,"About the job
Job Title:

BI Analyst

Job Description

Imagine being able to partner with global technology leaders in a company that cares about YOU – your professional growth, your success, and your community.

We are looking for a BI Analyst to join our team. Today.

The future team member that will lead our decisions for customers and partners by developing and providing data through data analysis and by creating reports of patterns, insights and trends. Reporting to the Manager of Business Intelligence, You will mine data from a variety of data resources to design impact recommendations to our partners. The Business Intelligence Analyst will create specifications for reports and analysis based on in-depth assessment and understanding of our needs and data available. Along the way you will have access to excellent training opportunities to grow and enhance your skills and career. At Concentrix, you can truly Own Your Future!

You Have:

Proficient knowledge of expanded analysis tools (such as OLTP/OLAP data structures, Advanced Excel (can maintain complex spreadsheets), Tableau, Salesforce, Power BI, Business Objects)
Proficient knowledge of domain languages (such as SQL Query, HIVE QL)
Apply moderately complex statistical methods (such as deviations, quartiles)
2–5 years of related experience to reflect skills and talent necessary for this role
Practical sales motion knowledge
Practical industry and demographic understanding in one of the following: (hardware, software, SaaS, healthcare or industrial)
Proficiency in all Microsoft products especially Word, Excel (can maintain complex spreadsheets) and PowerPoint
Bachelor's Degree of Diploma in computer science, finance or statistics/mathematics
4+ years' experience in data-driven business insight recommendations, business analytics, dashboard design experience

You will:

Interpret moderately complex goals, trends, risks and areas for improvement by collecting, analyzing and reporting on key metrics and conclusions. May maintain integrity of reports and dashboards to allow business to operate
Use expanded solutions and knowledge to support customer teams and increase efficiency. Work on projects/matters of moderate complexity in an independent contributor role.
Work and builds internal and external relationships to ensure high-quality data is available for analysis and better understanding
Develop data-driven insights to all partners
Engage daily with partners for planning, forecasting and gaining an understanding of questions for appropriate documentation and analysis
Work well independently and will seek counsel and guidance on more complex projects/matters. Work is generally reliable on routine tasks

Our Benefits/Perks:

Health Insurance with Dental Coverage for Employees – extended to two (2 dependents)
Paid Time off
Birthday Time Off
Bereavement Leave
Life Insurance
Group Personal Accident Program
Employee Assistance Program
Volunteer Time Off, paid time yearly to volunteer with an organisation of your choice.
Rewards and recognition programs
Wellness Incentive Program
Learning and Development Programs

Accommodation Statement:

We have always been and will always be committed to the principle that everyone at Concentrix, regardless of who they are, where they hail from, the color of their skin, who they worship, or who they love, has equal opportunity, with policies and values which codify this, across all the countries where we are based. All qualified applicants will be considered without regard to race, color, religion, age, sex, sexual orientation, gender, gender identity, national origin, disability, veteran status or any other legally protected characteristic.

Virtual First and Remote Work:

Concentrix is a Virtual First company, which means work outside of an office will be the primary experience for most employees for the foreseeable future. Equipment will be provided, but Internet connection and a space at home to work is required. While you can work from your home, we do require that you are in a commutable distance (NCR, Cavite, Rizal, Laguna and Bulacan), of the local office to ensure you can attend when/if required by the company. In addition, per PEZA regulations, we are mandated to keep track and record the movement of all company-owned work equipment, thus any movement of these work equipment are prohibited without any prior approval by the management team, including our PH Site Director

Location:

PHL Makati City - Ayala North Exchange

Language Requirements:

English (Required)

Time Type:

Full time

If you are a California resident, by submitting your information, you acknowledge that you have read and have access to the Job Applicant Privacy Notice for California Residents

REQ130444","Analytics
Add,Business Analytics
Add,Dashboards
Add,Data Analytics
Add,Data Visualization
Add,Key Metrics
Add,Microsoft Products
Add,Online Transaction Processing (OLTP)
Add,SAP BusinessObjects
Add,Spreadsheets
Add,"
Data Analyst - Philippines,"Zywave · Davao, Davao Region, Philippines Reposted 1 week ago · 291 applicants",Remote Full-time Entry level,"About the job
Brief Description

Philippines Location – Davao

Zywave provides industry-leading solutions for insurance brokers, and is hiring a Data Analyst to manage the data conversion process of Property and Casualty policy data for use in our products. As a Zywave Data Analyst, you will be responsible for analyzing new datasets and creating business rules for transformation into our products. You will also be responsible for ensuring quality control throughout the transformation process.

What You Will Do 

 SME for DSP (data share partner) data questions
 Analyze and assess new databases/datasets from data share partners
 Create business rules and functional requirements necessary to set up ETL processes to ingest new datasets, as well as recurring.
 Ensure quality and accuracy of the DSP datasets, this includes:
 Creating business logic and processes to QA new and re-occurring data loads
 Maintain data standards and structure by producing validation and quality assurance reports to ensure data quality and consistency.
 Identify, analyze, and interpret trends or patterns in data sets
 Interpret data and develop recommendations based on findings
 Interface with Zywave clients and third parties as needed to obtain and interpret data
 Perform other tasks on projects as needed/assigned by management
 Overseeing a Philippine resource that works on QA. 
 Handling any ad-hoc requests related to DSP data
 Create business rules and functional requirements necessary to modify existing DSP processes, as well as any new processes proposed by the data team
 Support products that depend on Property and Casualty data.
 Answer and address any related data issues
Work with developers to support the team

Factors for Success

Education in information systems, business, economics or other related discipline, or equivalent combination of education and experience
Strong technical orientation and experience with MS SQL Server 2014 or higher, PL SQL, relational databases, MS Excel, and DataStage (or similar ETL tools).
Experience in identifying trends and patterns.
Familiarity with property and casualty insurance data and general knowledge of insurance industry preferred.
Experience in data mining techniques and procedures and ability to apply these techniques appropriately.
Ability to present complex information in an understandable and compelling manner.
Ability to create functional specifications.
Experience working with BI tools (domo, micro strategy, etc.)

Why work at Zywave?

Zywave is a cutting-edge SaaS company that has led the digital revolution of the insurance industry over the last 25 years. We continue to make waves by launching new product functionality and integrations to deliver a world-class customer experience. Since 2020, Zywave has acquired seven insurtech companies representing over 900 employees globally. With our remote-first environment and core values that encourage employees to grow, belong and transform professionally there are endless opportunities to build new skills and relationships. Why wait to hop aboard the rocket ship? Get onboard now!","Business Rules
Add,Data Science
Add,DataStage
Add,ETL Tools
Add,Extract, Transform, Load (ETL)
Add,Functional Specifications
Add,Identifying Trends
Add,PL/SQL
Add,Relational Databases
Add,VBA Excel
Add,"
Logistics Data Analyst - EMEA & AMR,"Trax Technologies · Cebu, Central Visayas, Philippines Reposted 5 days ago · 204 applicants",On-site Full-time Entry level,"About the job
About the Role:

We are seeking an Auditor in our Cebu Office to solve some of the most complex and interesting problems in the industry. Our clients include Fortune 500 shippers and logistics carriers. The Auditor uses their top-notch business analytics skills to solve root-cause problems in the area of logistics, supply chain and finance. If you are someone who is tech savvy, globally focused, and enjoys an empowered and continuous learning environment, then read on for more skills we are looking for. This may just be the career for you.

About the Team:

You will become a member of a global, highly skilled operations organization, stretching from the US to Scotland, Costa Rica, and the Philippines. Our elite team works holistically with our cross-functional services organization to manage and grow customer relationships. We collaboratively help our customers'; businesses succeed and grow.

About You:

You are a graduate of a Bachelor’s degree or a 4-year course in Finance, Business, Logistics and Supply Chain, Engineering, Commerce or any related courses.
You have 2+ years experience building customer relationships
You have intermediate knowledge and exposure to Excel
You have excellent analytical and problem solving skills
Logistics and Supply Chain experience is a big plus
You like multitasking and have demonstrated effective management of simultaneous, diverse projects.
You are comfortable with data analysis to find patterns and meaning in information and can turn facts and figures into a meaningful story for the customer.
You want to gain real world experience in the logistics and supply chain industry to develop your business analytics skills.
You are an independent problem solver and like to get to the root of the issue by cleaning up bad data.
You are willing to be assigned in the Night shift (9:00pm - 6:00 am, PH time)","Data Analysis,Analytical Skills
Add,Analytics
Add,Business Analytics
Add,Commerce
Add,Customer Relationship Management (CRM)
Add,Data Analytics
Add,Data Visualization
Add,Multitasking
Add,Problem Solving
Add,"
Master Data Analyst,"HCLTech · National Capital Region, Philippines 2 weeks ago · 58 applicants",Hybrid Full-time Mid-Senior level,"About the job
• ITIL Certified, Excellent communication in English & Tagalog
• Team Management, Customer handling skills
• Extensive experience of SNOW (Service Now) 
• Expertise in advance Excel and KNIME tool 
• ITSM process knowledge on Change, Deployment & Release, Problem and Capacity & Log management
• Knowledge in Cloud application and Infrastructure
• Comfortable in English and Tagalog communication
• Manual Excel Work + Excel Automation
• Extensive knowledge in PowerBI and report development
• Data Reconciliation and Incident Management
• Dashboarding and PowerBI Data Management
• Access and Service Management
• 4 or more years MIS/BI reporting support experience 
• Understand business requirements in BI context and design data models to transform raw data into meaningful insights
• Create dashboards and interactive visual reports using Power BI","Data Analysis,Business Intelligence (BI)
Add,Customer Service
Add,Data Reconciliation
Add,English
Add,ITIL
Add,ITIL Certified
Add,Microsoft Excel
Add,Problem Solving
Add,Reporting
Add,ServiceNow
Add,"
"Web Data Analyst - Manila, PH",Balsam Brands · Metro Manila Reposted 4 days ago · 132 applicants,Remote Full-time Associate,"About the job
Company Description

Balsam Brands is a global eCommerce retailer with roots in holiday and home décor. Our flagship brand is Balsam Hill™, the world’s leading retailer of artificial Christmas trees and holiday décor. We strive for excellence in everything we do and present a unique opportunity for those seeking to have an impact in a people-first company that values relationship-building, authenticity, and doing the right thing. We have steadily growing teams in Boise, the Bay Area, Ireland, the Philippines, and most recently, Windsor, Canada!

The company's mission is to create joy together. We empower our team and partners to love what they do, provide products and experiences that inspire meaningful moments with family and friends, and give back to our communities. When you join Balsam Brands, you’ll find a culture of caring people doing challenging work while building a welcoming workplace.

Balsam Brands on LinkedIn: http://www.linkedin.com/company/balsam-brands/
Balsam Brands on Instagram: https://www.instagram.com/balsam_brands/
Balsam Brands in Forbes: https://bit.ly/balsambrandsforbes


At Balsam International, our Philippine Regional Operating Headquarters, we like to think of our people-first culture as more than just a tagline. It's the heart of our company. Being recognized as one of the Philippine’s Best Work Places by the prestigious Great Place To Work organization is a testament to this.

We know that you need to feel comfortable in your work environment, so we make sure that everyone in the team is supported and cared for. Team Manila has been working from home since 2010 with occasional in-person meet-ups and events to help build relationships and foster camaraderie.

Team Manila represents nearly every function in the company — from Marketing to Operations and everything in between. Everyone gets to enjoy company-issued laptops and full employee benefits including HMO coverage, mental health support, paid time off, 13th-month pay, and many more. The company trips, wellness benefits, and other perks are just the cherry on top of our permanent work-from-home setup.

Balsam International on Facebook: https://www.facebook.com/BalsamInternationalPH
Balsam International on LinkedIn: https://www.linkedin.com/company/balsam-international-unlimited


At Balsam International, we strive to build a diverse, equitable, and inclusive team to fulfill our purpose to create joy together. Balsam International is proud to be an equal opportunity employer. We encourage people from all backgrounds, ages, abilities, and experiences to apply. We do not discriminate on the basis of race, ethnicity, religion, national origin, citizenship, marital or family status, disability, sexual orientation, gender identity or expression, pregnancy or caregiver status, or any other legally protected status. We will ensure that individuals with disabilities are provided reasonable accommodations to participate in the job application and interview process, to perform essential job functions, and to receive other benefits and privileges of employment.

Job Description

As the Web Data Analyst of our digital analytics realm, you'll report directly to the Web Analytics Supervisor, ensuring the seamless operation and maintenance of our data analytics tools. Your role will encompass a wide spectrum of responsibilities, from addressing specific online marketing inquiries and crafting insightful reports to data collection, processing, interpretation, and analysis, while also being the vigilant guardian against any disruptions to the data analysis process.

What You'll Be Doing

Analytics Reporting

Analyzes and monitors website performance and supports Data Insights to make better business decisions and deliver the highest level of customer experience.
Collects, interprets, and analyzes product sales data to find opportunities and help improve web merchandising and product assortment.
Develops and maintains dashboards, reports, and presentations to key stakeholders in an accurate and timely manner.
Supports other functions through Ad Hoc analysis.


Tools Development and Maintenance

Manages and maintains some basic analytics tools, including Google Analytics, PowerBI, and Excel models.


Internal Systems and Processes

Accountable for specific short-term projects and areas of responsibility. Ensure high-quality results are delivered.
Maintains and suggests improvements to various analytics systems and processes.
Supports the team in the documentation of systems and processes.


Career Development

Adapts, develops, and expands skills as new and advanced solutions are introduced.
Supports and mentors junior team members.


Performs other duties that maybe assigned from time to time

What We're Looking For

Bachelor’s Degree in Mathematics, Statistics, Economics, Business Administration, Accounting, or any other related quantitative course
Minimum of one (1) year relevant experience in performing maintenance and day-to-day operations of analytics tools, for supporting deep dives with specific online marketing requests, and development of new insightful reports.
Must be adept in collecting, processing, interpreting, and analysis of data, as well as in resolving issues affecting the process of data analysis.
SQL, Big Query, RegEx, or Python skills (at least one).
Experience using Google Analytics and a general understanding of the eCommerce retail environment.
Familiarity with Office 365 stack (Excel, SharePoint, PowerBI).


Location: Our corporate offices are based in Northern California with a Regional Operating Headquarters (ROHQ) in the Philippines. Company executives visit the Philippines regularly, so team members attend in-person meetings from time to time. The Web Data Analyst position is a remote working position for Balsam International Unlimited Philippine ROHQ in Manila. Team members in the Philippines are located within Metro Manila, Bataan, Batangas, Bulacan, Cavite, Laguna, Pampanga, Rizal, and Tarlac areas only.

Our Must-haves

Must be willing to attend occasional in-person meetings depending on the status of the pandemic.
Must have a back-up laptop or desktop for use, if primary laptop encounters issues.
Must have a fast, reliable DSL, Fiber or Broadband connection (not mobile or broadband stick) as the primary internet connection with a minimum actual speed of 10MBPS.
Must have a back-up internet connection of the same speed, if primary connection becomes spotty.


Status: This is a full-time, permanent position with benefits.

Hardware Provision: Company-issued Laptop will be provided on first day.

At Balsam International, we strive to offer a competitive compensation and benefits package. For permanent, full-time team members, this includes:

Government-mandated Benefits (SSS, PAG-IBIG, PhilHealth)
13th Month Pay
Paid Leaves. We use time off to rest, go on vacation, or just sleep in! Our paid time off is flexible to our needs.
Internet Subsidy. With internet allowance, we are set up for success.
Healthcare Coverage (+ 2 dependents). We worry less about rising medical costs with flexible quality healthcare benefits.
Maternity, Paternity, and Solo Parent Benefit. We make sure parents are supported while they navigate work and family life.
Continuous Learning and Professional Development Benefit. Our professional and personal development are fully supported. Whether it be online courses, workshops or books!
Mental Health Support. We manage work and life's challenges through Mental Health Day breaks, 24/7 professional counselling, and curated webinars.
Company Incentive. An additional cash-based perk for all our Brandits based on company's performance.
Meeting & Team Building Allowance. Happy tummies make our meetings more fun and productive!
Shutdown Week. We can spend more time on things that matter with an additional one week paid time off on top of paid leaves.
Volunteer Time Off. With two paid days off, we are able to volunteer for advocacies we believe in.
Bereavement Leave. We get additional paid leaves when a loved one passes to grieve and provide immediate support to our families.","Data Analysis,DSL
Add,Dashboards
Add,Data Analytics
Add,Excel Models
Add,Google BigQuery
Add,Laptops
Add,Query Writing
Add,Regular Expressions
Add,Resolving Issues
Add,"
Business Intelligence Analyst,"PwC Acceleration Center Manila · Pasig, National Capital Region, Philippines 1 week ago · 52 applicants",Hybrid Full-time Associate,"About the job
PwC Acceleration Center Manila (hereinafter, the “Company” or the “Center” or “PwC AC Manila” or “AC Manila”) is a joint venture of PricewaterhouseCoopers (“PwC”) Firms from across the Asia Pacific. It was established to provide professional services to support PwC member Firms in the Asia Pacific, Americas, and European regions only, excluding clients registered and based in the Philippines.

PwC AC Manila is part of a network of PwC service delivery centres around the globe, known as the PwC Acceleration Centers and is staffed by specialised professionals connected through common methodologies, tools and metrics. This strategy is designed to ultimately increase value for our clients and our PwC member firms through improved productivity, enhanced quality and lower cost of delivery.

We are guided by “The PwC Professional”, our global framework for defining and encouraging leadership at all levels. The five core attributes of the framework--whole leadership, technical capabilities, business acumen, global acumen, and relationships--guide all PwC AC Manila employees in providing value for our business and our clients.

REPORTING
This position will report to the Supervisor, DA&V.

KEY RESPONSIBILITIES
Work closely with project lead and stakeholders to understand and maintain focus on their analytical needs, including identifying outliers and exceptions, and deliver actionable insights to relevant decision-makers
Proactively analyze data to answer key questions from stakeholders or out of self-initiated curiosity, investigate and communicate areas for improvement in efficiency and productivity
Create and maintain rich interactive visualizations through data interpretation and analysis integrating various reporting components from multiple data sources
Define and implement data acquisition and integration logic, selecting appropriate combination of methods and tools within defined technology stack to ensure optimal scalability and performance of the solution
Build repetitive workflows to transform complex data into usable format while maintaining the integrity of data
Identify automation opportunities and implement workflows

QUALIFICATION REQUIREMENTS
Bachelor's Degree in Statistics, Economics, Mathematics, Data Science, Business or related course
At least 1 year experience working with SQL and VBA is required for Analyst Level and at least 3 years of experience for Senior Analyst Level
Preferably with experience in any of the following tools/programming language:
Data analysis tool (i.e. Alteryx)
Data visualization tools (i.e. Tableau, PowerBI, Qliksense) - R, Python, Strata

Other capabilities
Advanced skills in Microsoft Office Tools
Excellent English communication (written and verbal)
Team player with the ability to engage in diverse and international teams
Good analytical skills
Ability to analyze large datasets and create workflows
Strong attention to detail

*Please note that PwC AC Manila will have a company-wide shutdown from December 22 to January 5. Feel free to drop in your applications but please expect some delay from our recruitment team. Happy holidays!","Data Analysis,Analytics
Add,Communication
Add,Data Analytics
Add,Data Integrity
Add,Data Science
Add,Data Visualization
Add,Qlik Sense
Add,SQL
Add,Visual Basic for Applications (VBA)
Add,"
Data Analyst,"enablesGROUP · Pasig, National Capital Region, Philippines 1 week ago · 59 applicants",Hybrid Full-time Mid-Senior level,"About the job
Job Description:
 Required
Collating financial (usually expenditure) data across a variety of file formats (CSV, text, MS Excel and sometimes even pdfs)
Cleansing data (removing duplicate entries, standardising names, etc)
Categorising expenditure type data by investigating vendor names, GL category schema, industry standard taxonomies, line item descriptions, etc
Joining / mapping / matching the various datasets into a single data cube
Building succinct yet informative Power BI reports
Supporting / Liaising with our Analytics team to develop business insights for our clients
Expertise and/or qualifications in data engineering, data science, procurement / supply chain / business analytics
The ability to analyse huge structured and unstructured datasets and identify linkages between them.
The ability to find hidden patterns using data
The capability to use data to discover tasks that can be automated
A precise attention to detail
The motivation and drive to constantly improve processes and tools
Supporting outsourced clients and campaigns (AU,US,UK or NZ) is preferred. 
Demonstrated experience in successfully planning and managing projects of varying complexity.
Demonstrated ability in managing multiple clients and multiple projects simultaneously.
Strong teamwork working and team experience, plus 
Strong written and oral communication skills.
 Desired 
Minimum of 3 years working knowledge of Python / R / SQL or any other data processing programming language.
Minimum of 3 years working experience in deploying machine learning / AI or other statistical algorithms.
Minimum of 3 years working experience in building data warehouses / data lakes or data marts.
Demonstrated ability in leading project delivery with a focus on time, cost, quality and scope.
Demonstrated experience in leading the development of solutions with a focus on business enablement and outcomes.","Data Analysis,Communication
Add,Knowledge Acquisition
Add,Microsoft Excel
Add,Oral Communication
Add,Procurement
Add,Project Management
Add,Python (Programming Language)
Add,SQL
Add,Teamwork
Add,"
